Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,61.44,69.01,59.49,57.2,53.07,28.48,40.07,20.95,24.57,22.78,Upgrade
Depreciation & Amortization,7.32,10.43,8.63,6.89,6.97,8.69,9.46,7.16,5.98,6.32,Upgrade
Share-Based Compensation,2.55,2.38,1.79,1.89,1.69,1.47,2,0.84,0.6,0.6,Upgrade
Other Operating Activities,33.87,60.89,-51.67,-33.11,2.6,19.7,5.89,-13.03,-1.27,0.03,Upgrade
Operating Cash Flow,105.18,142.72,18.23,32.87,64.33,58.33,57.42,15.92,29.89,29.73,Upgrade
Operating Cash Flow Growth,-26.30%,682.86%,-44.54%,-48.91%,10.29%,1.60%,260.71%,-46.74%,0.52%,-29.76%,Upgrade
Capital Expenditures,-1.72,-1.85,-2.93,-4.27,-4.27,-2.71,-1.58,-3.19,-1.32,-1.49,Upgrade
Acquisitions,0,0,0,0,0,0,0,59.92,0,-39.65,Upgrade
Change in Investments,-486.01,-647.24,-291.53,-51.88,-274.45,-202.92,-151.25,-112.2,-159.94,-126.54,Upgrade
Other Investing Activities,-,-,-,0.31,1.94,-6.5,-15.12,0.73,-9.25,0.77,Upgrade
Investing Cash Flow,-487.72,-649.09,-294.45,-55.84,-276.78,-212.13,-167.95,-54.74,-170.51,-166.91,Upgrade
Dividends Paid,-23.51,-21.08,-19.84,-18.57,-17.17,-14.32,-12.39,-9.79,-8.09,-8.12,Upgrade
Share Issuance / Repurchase,-10.24,-10.09,-9.69,-20.8,-0.03,0,0,0,-7.15,-2.16,Upgrade
Debt Issued / Paid,53.41,9.02,-91.51,-2.17,-270.11,11.7,27.23,-4.68,46.88,169.91,Upgrade
Other Financing Activities,217.69,603.38,467.4,73.13,463.78,171.69,103.92,71.97,118.44,-29.38,Upgrade
Financing Cash Flow,237.34,581.23,346.36,31.6,176.47,169.06,118.75,57.5,150.08,130.24,Upgrade
Net Cash Flow,-145.2,74.85,70.14,8.64,-35.97,15.26,8.22,18.68,9.46,-6.94,Upgrade
Free Cash Flow,103.47,140.86,15.3,28.6,60.06,55.63,55.84,12.73,28.57,28.24,Upgrade
Free Cash Flow Growth,-26.55%,820.44%,-46.50%,-52.38%,7.97%,-0.38%,338.66%,-55.45%,1.16%,-31.39%,Upgrade
Free Cash Flow Margin,56.26%,74.00%,8.78%,17.14%,38.08%,36.87%,37.87%,11.37%,29.03%,27.89%,Upgrade
Free Cash Flow Per Share,7.07,9.45,1.02,1.86,3.86,3.59,3.62,1.06,2.56,2.47,Upgrade
