Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,48.71,124.01,45.06,43.9,202.2,51.48,185.02,159.96,-3.05,70.92,Upgrade
Depreciation & Amortization,75.05,81.87,85.42,81.87,71.5,65.44,62.55,84.09,46.12,47.15,Upgrade
Share-Based Compensation,250.53,256.51,184.18,176.5,205.94,241.23,171.03,301.87,150.13,434,Upgrade
Other Operating Activities,-149.93,-45.21,-12.05,-61.17,-546.97,34.61,-525.23,140,-26.37,-385.71,Upgrade
Operating Cash Flow,224.36,417.19,302.61,241.1,-67.35,392.76,-106.63,685.93,166.83,166.37,Upgrade
Operating Cash Flow Growth,-46.22%,37.86%,25.51%,-,-,-,-,311.14%,0.28%,-2.82%,Upgrade
Capital Expenditures,-58.76,-53.29,-85.17,-97.5,-74.34,-58.27,-36.32,-57.5,-26.74,-37.99,Upgrade
Acquisitions,0.51,165.51,-7.87,20.12,-50.56,13.7,-144.66,106.41,-129.98,572.85,Upgrade
Change in Investments,5.53,8.91,17.11,26.65,134.14,-68.33,567.09,116.29,-30.8,-7.11,Upgrade
Other Investing Activities,-0.61,-,-2,8.15,-,0.33,-0.47,-265.85,-0.58,-1,Upgrade
Investing Cash Flow,-53.33,121.13,-77.94,-42.59,9.24,-112.56,385.65,-100.64,-188.1,526.75,Upgrade
Dividends Paid,-14.86,-15.1,-60.44,-192.44,-231.45,-200.12,-170.8,-131.36,-105.13,-91.4,Upgrade
Share Issuance / Repurchase,-103.89,-365.4,-0.01,-1.24,317.19,9.91,-80.32,-11.41,-100.27,-15.53,Upgrade
Debt Issued / Paid,-6.47,-267.83,166.61,377.47,189.6,996.93,128.98,-465.61,293.49,-48.25,Upgrade
Other Financing Activities,-107.99,-171.22,-119.26,-165.55,-224.45,"-1,044.52",-135.91,-115.89,-129.42,-208.17,Upgrade
Financing Cash Flow,-233.21,-819.54,-13.1,18.25,50.89,-237.8,-258.06,-724.27,-41.33,-363.34,Upgrade
Net Cash Flow,-64.79,-286.61,212.57,219.39,-380.01,203.36,-21.53,-147.72,-67.28,328.51,Upgrade
Free Cash Flow,165.6,363.9,217.44,143.6,-141.69,334.5,-142.94,628.43,140.1,128.38,Upgrade
Free Cash Flow Growth,-54.49%,67.35%,51.42%,-,-,-,-,348.56%,9.13%,6.62%,Upgrade
Free Cash Flow Margin,9.22%,18.06%,10.57%,6.82%,-7.31%,19.10%,-9.20%,22.57%,7.83%,7.36%,Upgrade
Free Cash Flow Per Share,0.45,0.96,0.60,0.42,-0.44,1.16,-0.52,2.58,0.64,0.66,Upgrade
