Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Net Income,171.04,211.4,76.58,134.62,113.9,91.94,92.94,64.55,75.51,68.12,Upgrade
Depreciation & Amortization,17.35,16.03,16.27,15.03,13.84,11.89,4.25,6.21,6.45,8.62,Upgrade
Share-Based Compensation,49.35,40.46,29.34,27.81,24.63,22.36,22.11,22.69,24.93,21.54,Upgrade
Other Operating Activities,-176.06,-24.99,-33.01,-36.02,-79.76,-61.94,-4.33,-3.65,-52.31,-22.4,Upgrade
Operating Cash Flow,61.68,242.9,89.19,141.45,72.6,64.25,114.96,89.8,54.58,75.87,Upgrade
Operating Cash Flow Growth,-74.61%,172.35%,-36.95%,94.83%,12.99%,-44.11%,28.02%,64.52%,-28.06%,272.96%,Upgrade
Capital Expenditures,-4.22,-2.7,-2.5,-2.75,-3.47,-3.24,-10.18,-2.43,-5.92,-6.23,Upgrade
Change in Investments,1.37,50.34,0.73,38.7,-49.72,8.95,13.08,2.82,15.75,24.25,Upgrade
Investing Cash Flow,-2.86,47.65,-1.77,35.95,-53.19,5.71,2.9,0.4,9.84,18.02,Upgrade
Dividends Paid,-107.35,-147.56,-122.49,-162.71,-178.88,-98.31,-70.83,-68.18,-84.24,-79.7,Upgrade
Share Issuance / Repurchase,-25.77,-21.59,-25.08,-9.67,-10,-8.51,-7.4,-18.7,-11.23,-7.55,Upgrade
Other Financing Activities,142.1,23.72,-1.33,2.24,70.77,46.4,3.68,15.76,29.85,25.49,Upgrade
Financing Cash Flow,8.98,-145.43,-148.9,-170.13,-118.11,-60.42,-74.54,-71.11,-65.62,-61.76,Upgrade
Net Cash Flow,67.8,145.12,-61.48,7.26,-98.71,9.54,43.31,19.08,-1.2,32.13,Upgrade
Free Cash Flow,57.46,240.21,86.68,138.69,69.13,61.01,104.78,87.37,48.67,69.64,Upgrade
Free Cash Flow Growth,-76.08%,177.11%,-37.50%,100.63%,13.30%,-41.77%,19.92%,79.53%,-30.12%,310.09%,Upgrade
Free Cash Flow Margin,10.14%,41.14%,20.28%,33.76%,18.14%,16.11%,29.81%,26.58%,15.50%,23.39%,Upgrade
Free Cash Flow Per Share,1.18,4.97,1.81,2.93,1.48,1.32,2.28,1.92,1.09,1.57,Upgrade
