Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,283.74,339.89,60.35,159.72,123.34,60.1,40.1,25.52,16.62,8.99,Upgrade
Depreciation & Amortization,28.74,31.91,30.42,27.06,21.37,11.03,4.89,3.78,3.21,2.71,Upgrade
Share-Based Compensation,18.93,13.26,10.86,10.53,9.03,5.81,2.73,1.17,0.51,0.94,Upgrade
Other Operating Activities,79.63,-64.85,110.67,-14.62,42.75,-7.57,15.72,-6.79,-7.15,2.86,Upgrade
Operating Cash Flow,411.03,320.22,212.3,182.69,196.49,69.37,63.45,23.67,13.19,15.5,Upgrade
Operating Cash Flow Growth,28.36%,50.83%,16.21%,-7.02%,183.25%,9.34%,168.06%,79.47%,-14.94%,27.41%,Upgrade
Capital Expenditures,-7.48,-9.24,-11.37,-4.08,-10.3,-4.17,-1.92,-0.38,-1.45,-3.58,Upgrade
Acquisitions,0,0,937.1,0,146.57,225.95,40.13,2.96,-7.79,138.42,Upgrade
Change in Investments,-152.62,"-1,850.27",-373.05,-94.57,-275.05,-506.15,-469.13,-333.64,-241.55,-21.44,Upgrade
Other Investing Activities,-,-148.19,17.8,0.41,1.28,0.2,-,-0.22,-1.22,1.49,Upgrade
Investing Cash Flow,-160.09,"-2,007.7",570.48,-98.25,-137.49,-284.17,-430.92,-331.28,-252.01,114.89,Upgrade
Dividends Paid,-125.16,-121.89,-79.9,-53.87,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-8.05,-23.45,-0,-100.61,0.26,3.33,1.22,0.64,-5.37,4.59,Upgrade
Debt Issued / Paid,442,355.34,-548.64,-46.68,-118.56,63.87,130.92,46.18,-96.23,71.69,Upgrade
Other Financing Activities,236.81,901.41,399.68,240.16,65.55,187.9,313.77,228.28,324.54,-139.21,Upgrade
Financing Cash Flow,545.61,"1,111.42",-228.87,39.01,-52.76,255.11,445.91,275.1,222.94,-62.93,Upgrade
Net Cash Flow,796.55,-576.06,553.92,123.44,6.24,40.31,78.44,-32.51,-15.89,67.46,Upgrade
Free Cash Flow,403.56,310.98,200.93,178.61,186.2,65.21,61.53,23.29,11.74,11.92,Upgrade
Free Cash Flow Growth,29.77%,54.77%,12.50%,-4.08%,185.55%,5.98%,164.20%,98.36%,-1.53%,55.98%,Upgrade
Free Cash Flow Margin,51.67%,36.97%,44.29%,37.46%,44.81%,24.13%,37.66%,20.38%,14.26%,18.23%,Upgrade
Free Cash Flow Per Share,4.31,3.33,2.54,2.96,3.45,1.73,2.29,1.10,0.69,0.76,Upgrade
