Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Net Income,66.54,115.42,79.99,17.51,40.03,68.95,58.15,41.32,22.26,23.81,Upgrade
Depreciation & Amortization,18.94,19.73,17.74,19.65,14.58,22.65,15.67,14.88,17.5,14.95,Upgrade
Share-Based Compensation,4.11,3.4,2.69,-0.16,3.36,2.86,2.06,1.06,1.52,1.5,Upgrade
Other Operating Activities,128.74,34.49,-125.97,221.83,228.04,64.88,-120.67,-48.95,-389.91,263.78,Upgrade
Operating Cash Flow,218.33,173.04,-25.55,258.83,286.01,159.33,-44.79,8.31,-348.64,304.03,Upgrade
Operating Cash Flow Growth,26.18%,-,-,-9.50%,79.51%,-,-,-,-,-,Upgrade
Capital Expenditures,-6.79,-2.94,-1.84,-2.26,-8.92,-42.34,-24.05,-20.56,-19.9,-22.86,Upgrade
Acquisitions,-138.76,0,2.8,134.8,0,19.29,122.76,132.41,0,23.97,Upgrade
Change in Investments,"-2,509.56",-123.24,-234.23,-26.66,-555.97,-533.13,-917.98,-530.17,-64.32,-460.98,Upgrade
Other Investing Activities,0.95,0.54,0.65,1.14,0.84,-,-,-0.01,-0.02,-0.02,Upgrade
Investing Cash Flow,"-2,654.15",-125.64,-232.62,107.02,-564.05,-556.19,-819.27,-418.33,-84.24,-459.88,Upgrade
Dividends Paid,-26.85,-21.34,-13.87,0,0,0,0,0,-1.63,0,Upgrade
Share Issuance / Repurchase,-75,-83.89,-57.77,-98.44,0.07,-0.03,61.43,0.18,0.13,0.19,Upgrade
Debt Issued / Paid,"1,072.45",-282.87,-151.49,-481.69,-27.5,110.94,-100.82,305,197.47,187.5,Upgrade
Other Financing Activities,"1,472.83",347.87,481.46,213.57,290.15,303.51,924.72,107.03,233.49,-23.21,Upgrade
Financing Cash Flow,"2,443.43",-40.23,258.34,-366.56,262.72,414.41,885.33,412.21,429.47,164.48,Upgrade
Net Cash Flow,7.61,7.17,0.17,-0.71,-15.32,17.55,21.27,2.18,-3.41,8.62,Upgrade
Free Cash Flow,211.54,170.09,-27.38,256.57,277.1,116.98,-68.85,-12.25,-368.53,281.17,Upgrade
Free Cash Flow Growth,24.37%,-,-,-7.41%,136.87%,-,-,-,-,-,Upgrade
Free Cash Flow Margin,72.93%,46.98%,-8.11%,97.07%,123.98%,54.06%,-12.87%,-2.89%,-129.16%,106.39%,Upgrade
Free Cash Flow Per Share,11.17,8.14,-1.20,10.03,10.27,4.36,-2.80,-0.59,-24.90,19.51,Upgrade
