Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,99.07,98.91,60.58,57.41,43.12,35.71,27.69,16.93,13.87,11.77,Upgrade
Depreciation & Amortization,10.52,7.39,7.48,7.49,6.14,4.95,3.87,3.26,3.01,2.87,Upgrade
Share-Based Compensation,2.44,2.35,2.15,2.47,1.44,1.19,0.95,0.94,0.89,0.79,Upgrade
Other Operating Activities,6.68,-20.43,41.96,9.13,13.57,-8.13,10.88,8.96,6.74,13.43,Upgrade
Operating Cash Flow,118.7,88.22,112.18,76.49,64.27,33.71,43.38,30.1,25.6,32.04,Upgrade
Operating Cash Flow Growth,34.55%,-21.36%,46.65%,19.02%,90.64%,-22.29%,44.14%,17.57%,-20.09%,4.51%,Upgrade
Capital Expenditures,-31.2,-12.26,-4.17,-9.87,-11.46,-5.76,-6.03,-4.39,-2.04,-2.43,Upgrade
Acquisitions,144.97,0,-0.15,42.59,-5.18,-3.37,-69.91,0,0,-27.4,Upgrade
Change in Investments,-738.46,-399.52,-711.16,-341.38,-317.01,-401.39,-93.04,-61.68,-127.89,-134.73,Upgrade
Other Investing Activities,-10,-,11,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-634.69,-411.77,-704.48,-308.66,-333.65,-410.52,-168.98,-66.07,-129.93,-164.56,Upgrade
Dividends Paid,-3.94,-3.79,-3.78,-3.77,-3.3,-2.49,-1.98,-0.78,-1.96,-4.06,Upgrade
Share Issuance / Repurchase,-52.53,-13.5,-2.42,1.93,1.28,2.06,31.93,65.04,0.62,0.58,Upgrade
Debt Issued / Paid,609.83,-6.63,-104.17,-110.84,9.93,-2.69,-177.92,-225.76,99.08,7.46,Upgrade
Other Financing Activities,-15.13,323.64,687.75,335.58,271.27,385.08,302.39,200.99,2.87,108.92,Upgrade
Financing Cash Flow,538.23,299.71,577.38,222.9,279.18,381.96,154.42,39.48,100.61,112.9,Upgrade
Net Cash Flow,22.23,-23.84,-14.93,-9.27,9.8,5.15,28.83,3.51,-3.72,-19.62,Upgrade
Free Cash Flow,87.5,75.96,108.01,66.63,52.81,27.95,37.35,25.7,23.56,29.61,Upgrade
Free Cash Flow Growth,15.19%,-29.67%,62.11%,26.15%,88.95%,-25.16%,45.31%,9.08%,-20.41%,2.86%,Upgrade
Free Cash Flow Margin,28.82%,27.61%,48.00%,29.32%,30.84%,20.24%,31.63%,27.41%,28.21%,34.82%,Upgrade
Free Cash Flow Per Share,5.25,4.84,6.85,4.24,3.58,2.10,2.97,2.48,2.97,5.35,Upgrade
