Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,91.11,87.61,83.25,91.7,77.85,45.63,45.9,35.17,28.79,25.42,Upgrade
Depreciation & Amortization,9.86,12.44,13.48,11.05,10.78,9.98,9.06,8.01,7.69,7.48,Upgrade
Share-Based Compensation,2.98,2.57,1.87,1.62,1.65,1.33,1.2,0.65,0.65,0.7,Upgrade
Other Operating Activities,50.84,-2.37,-23.17,0.82,28.94,20.84,-8.49,6.23,-10.42,-11.35,Upgrade
Operating Cash Flow,154.79,100.25,75.43,105.19,119.21,77.78,47.67,50.05,26.71,22.26,Upgrade
Operating Cash Flow Growth,54.40%,32.91%,-28.29%,-11.77%,53.28%,63.15%,-4.74%,87.40%,19.98%,-74.20%,Upgrade
Capital Expenditures,-3.5,-5.15,-2.69,-11.97,-9.06,-12.38,-7.03,-5.32,-7.76,-5.02,Upgrade
Acquisitions,0,0,0,6.07,0,0,63.24,1.62,0,0,Upgrade
Change in Investments,-251.01,340.6,-419.33,-429.3,-112.48,-274.73,-352.35,-354.51,-438.14,73.57,Upgrade
Other Investing Activities,-,-28.9,-,-,-,-,-,-,-25,-25,Upgrade
Investing Cash Flow,-254.51,306.55,-422.02,-435.21,-121.54,-287.11,-296.13,-358.21,-470.89,43.55,Upgrade
Dividends Paid,-26.15,-24.7,-23.2,-21.38,-19.5,-17.66,-16.77,-15.84,-14.93,-14.01,Upgrade
Share Issuance / Repurchase,-11.94,-47.08,-3.4,-1.12,-0.51,-0.98,-1.13,0.59,0.76,-3.63,Upgrade
Debt Issued / Paid,-4.01,-170.06,-473.7,-75.37,51.47,-34.45,-122.96,31.33,293.05,-22.93,Upgrade
Other Financing Activities,-301.47,106.42,947.17,461.72,22.99,272.47,468.54,429.3,67.33,7.93,Upgrade
Financing Cash Flow,-343.56,-135.42,446.87,363.85,54.45,219.38,327.69,445.37,346.2,-32.64,Upgrade
Net Cash Flow,-443.28,271.38,100.28,33.83,52.12,10.04,79.23,137.2,-97.99,33.17,Upgrade
Free Cash Flow,151.29,95.11,72.74,93.21,110.16,65.39,40.64,44.73,18.95,17.24,Upgrade
Free Cash Flow Growth,59.07%,30.74%,-21.96%,-15.38%,68.45%,60.91%,-9.14%,136.08%,9.93%,-79.08%,Upgrade
Free Cash Flow Margin,49.74%,32.29%,25.25%,32.66%,42.68%,28.53%,20.42%,26.85%,12.43%,11.02%,Upgrade
Free Cash Flow Per Share,7.66,4.71,3.48,4.45,5.27,3.13,1.95,2.15,0.91,0.83,Upgrade
