Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,29.23,24.92,15.08,14.22,13.65,8.2,6.71,5.91,7.66,8.47,Upgrade
Depreciation & Amortization,1.57,1.6,1.44,1.11,1.02,1.07,0.85,0.66,0.69,0.73,Upgrade
Share-Based Compensation,0.64,0.55,0.54,0.5,0.44,0.24,0.16,0.12,0.15,0.16,Upgrade
Other Operating Activities,-0.71,2.13,-3.26,2.62,2.18,6.55,3.66,3.81,2.03,3.33,Upgrade
Operating Cash Flow,30.73,29.2,13.8,18.44,17.3,16.05,11.38,10.5,10.53,12.69,Upgrade
Operating Cash Flow Growth,5.26%,111.63%,-25.17%,6.59%,7.77%,41.10%,8.36%,-0.31%,-17.02%,11.71%,Upgrade
Capital Expenditures,-2.15,-1.1,-0.74,-1.38,-0.87,-1.12,-0.51,-0.29,-0.19,-0.39,Upgrade
Acquisitions,0,0,15.19,0,0,0,11.11,0,0,0,Upgrade
Change in Investments,-205.43,-130.67,-76.42,-38.96,-54.74,-30.82,-5.95,-50.26,3.76,-50.86,Upgrade
Other Investing Activities,-0.42,0.8,0.61,0.56,0.78,3.34,-1.11,4.31,1.12,-1.4,Upgrade
Investing Cash Flow,-207.99,-130.96,-61.36,-39.78,-54.84,-28.59,3.54,-46.24,4.69,-52.66,Upgrade
Dividends Paid,-9.16,-8.54,-7.26,-6.04,-5.51,-5.39,-4.71,-4.53,-4.37,-4.16,Upgrade
Share Issuance / Repurchase,-1.73,-0.92,0.29,0.34,0.45,-0.42,0.53,0.46,0.66,0.4,Upgrade
Debt Issued / Paid,42.4,-14.94,-12.93,13.36,26.86,13.66,-50.78,46.47,-25.78,22.49,Upgrade
Other Financing Activities,-29.07,221.15,163.74,10.75,17.4,4.21,47.21,-9.04,18.78,16.8,Upgrade
Financing Cash Flow,2.45,196.75,143.84,18.41,39.19,12.07,-7.76,33.36,-10.71,35.53,Upgrade
Net Cash Flow,-174.82,94.99,96.28,-2.93,1.65,-0.48,7.16,-2.38,4.51,-4.43,Upgrade
Free Cash Flow,28.58,28.1,13.06,17.06,16.43,14.93,10.87,10.21,10.34,12.3,Upgrade
Free Cash Flow Growth,1.72%,115.18%,-23.46%,3.87%,9.99%,37.44%,6.44%,-1.26%,-15.94%,-14.39%,Upgrade
Free Cash Flow Margin,36.91%,40.44%,24.73%,38.66%,38.94%,37.69%,34.25%,41.43%,36.93%,44.12%,Upgrade
Free Cash Flow Per Share,3.51,3.44,1.59,2.71,2.62,2.40,1.76,1.85,1.89,2.26,Upgrade
