Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,524.09,463.22,-45.17,327.38,323.77,215.63,149.3,131.46,175.72,163.36,Upgrade
Depreciation & Amortization,45.62,45.78,50.04,51.75,48.58,50.56,48.14,52.95,57.11,61.7,Upgrade
Share-Based Compensation,23.49,22.44,21.11,20.9,19.79,17.63,14.27,12.94,13.96,13.08,Upgrade
Other Operating Activities,248.83,54.26,329.21,-48.08,57.04,127.26,132.21,38.38,105.64,235.4,Upgrade
Operating Cash Flow,842.02,585.69,355.19,351.95,449.18,411.09,343.92,235.73,352.43,473.53,Upgrade
Operating Cash Flow Growth,43.77%,64.89%,0.92%,-21.65%,9.27%,19.53%,45.89%,-33.11%,-25.57%,6.88%,Upgrade
Capital Expenditures,-29.15,-23.54,-37.87,-42.72,-50.66,-20.3,-11.83,-9.55,-8.21,-30.33,Upgrade
Acquisitions,0,0,0,26.95,262.28,476.61,0,0,0,0,Upgrade
Change in Investments,730.87,"-3,227.88","-3,164.6",-410.68,"-1,074.46","-1,320.99","-1,294.65","-2,310.4","-1,942.1",-63.86,Upgrade
Other Investing Activities,-39.37,26.84,24.99,-32.58,15.94,-30.65,-14.55,43.51,39.85,89.7,Upgrade
Investing Cash Flow,662.36,"-3,224.58","-3,177.47",-459.02,-846.9,-895.32,"-1,321.03","-2,276.43","-1,910.46",-4.5,Upgrade
Dividends Paid,-94.46,-95.93,-95.61,-94.87,-88.84,-83.27,-76.55,-77.01,-80.39,-81.21,Upgrade
Share Issuance / Repurchase,-55.09,-17.43,3.56,-180.84,-3.63,15.31,262.96,-95.27,-45.13,-112.27,Upgrade
Debt Issued / Paid,211.36,-133.51,-881.24,"1,065.37",-184.37,-322.1,-212.67,387.7,479.25,8.06,Upgrade
Other Financing Activities,"-1,402.93","2,760.66","3,889.77",-633.85,670.97,888.55,"1,072.19","1,772.7","1,212.32",-383.67,Upgrade
Financing Cash Flow,"-1,341.12","2,513.79","2,916.48",155.81,394.14,498.5,"1,045.93","1,988.12","1,566.05",-569.09,Upgrade
Net Cash Flow,163.26,-125.11,94.2,48.73,-3.58,14.26,68.82,-52.58,8.02,-100.05,Upgrade
Free Cash Flow,812.88,562.15,317.32,309.23,398.52,390.79,332.09,226.19,344.21,443.2,Upgrade
Free Cash Flow Growth,44.60%,77.15%,2.62%,-22.40%,1.98%,17.68%,46.82%,-34.29%,-22.33%,9.08%,Upgrade
Free Cash Flow Margin,57.66%,40.88%,47.79%,26.58%,36.30%,39.03%,41.55%,28.65%,40.55%,49.57%,Upgrade
Free Cash Flow Per Share,9.45,6.47,3.67,3.58,4.67,4.61,4.27,2.89,4.21,5.40,Upgrade
