Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,8.05,13.56,10.3,7.79,8.24,4.4,6.35,2.85,5.67,24.6,Upgrade
Depreciation & Amortization,2.14,2.28,2.53,2.01,1.73,1.6,1.54,1.29,1.09,1.47,Upgrade
Share-Based Compensation,0.42,0.44,0.43,0.38,0.35,0.38,0.45,0.64,0.44,0.4,Upgrade
Other Operating Activities,20.71,8.02,3.68,5.02,7.5,10.66,17.17,5.94,8.44,-9.55,Upgrade
Operating Cash Flow,31.31,24.3,16.94,15.2,17.81,17.04,25.51,10.82,17.34,18.99,Upgrade
Operating Cash Flow Growth,28.84%,43.45%,11.45%,-14.64%,4.49%,-33.20%,135.79%,-37.62%,-8.68%,12.80%,Upgrade
Capital Expenditures,0.07,-6.16,-0.29,-2.04,-2.13,-1,-1.61,-0.8,3.97,5.36,Upgrade
Acquisitions,0,0,0,0,0,0,6.08,4.82,0,0,Upgrade
Change in Investments,-125.25,-161.28,-94.19,-40.91,-14.2,-42.22,-57.21,-36.72,-16.39,43.94,Upgrade
Other Investing Activities,-,-,-,-,-,0.31,2.37,0.84,-,-,Upgrade
Investing Cash Flow,-125.18,-167.44,-94.48,-42.95,-16.33,-42.92,-50.37,-31.86,-12.43,49.3,Upgrade
Dividends Paid,-1.05,0,0,0,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-2.13,-4.59,-1.45,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,0,0,0,0,0,-7,-2,9,0,-70,Upgrade
Other Financing Activities,39.17,155.6,120.86,51.44,-18.34,42.88,14.63,5.19,-78.97,38.74,Upgrade
Financing Cash Flow,35.99,151.01,119.41,51.44,-18.34,35.88,12.63,14.19,-78.97,-31.26,Upgrade
Net Cash Flow,-57.88,7.87,41.87,23.69,-16.86,10,-12.22,-6.85,-74.05,37.03,Upgrade
Free Cash Flow,31.38,18.14,16.65,13.16,15.68,16.04,23.91,10.02,21.31,24.35,Upgrade
Free Cash Flow Growth,73.00%,8.92%,26.51%,-16.04%,-2.25%,-32.90%,138.65%,-53.00%,-12.48%,1.28%,Upgrade
Free Cash Flow Margin,78.31%,38.93%,40.14%,34.44%,42.94%,47.09%,69.09%,36.08%,63.27%,69.81%,Upgrade
Free Cash Flow Per Share,7.00,3.95,3.44,2.72,3.25,3.57,5.33,2.23,4.77,5.50,Upgrade
