Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,93.41,87.09,68.5,66.54,53.12,33.12,23.87,20.42,17.97,19.51,Upgrade
Depreciation & Amortization,13.1,13.88,12.33,9.69,6.81,5.94,5.28,4.15,3.78,3.36,Upgrade
Share-Based Compensation,2.48,1.82,1.34,0.22,0.25,0.33,0.32,0.29,0.2,0.05,Upgrade
Other Operating Activities,-14.6,3.57,-3.31,97.93,12.11,9.69,-3.96,10.24,-4.42,23.69,Upgrade
Operating Cash Flow,94.38,106.35,78.86,174.37,72.29,49.06,25.55,35.23,17.67,46.97,Upgrade
Operating Cash Flow Growth,-11.26%,34.86%,-54.78%,141.23%,47.33%,92.05%,-27.48%,99.43%,-62.39%,78.26%,Upgrade
Capital Expenditures,-6.43,-1.44,-5.87,-4.61,-3.43,-2.69,-1.38,-5.62,-6.26,-6.32,Upgrade
Acquisitions,0,622.18,0,128.75,0,44.15,169.51,182.41,7.18,0,Upgrade
Change in Investments,-972.32,-975.27,-494.54,-223.6,-293.29,-324.09,51.61,-303.99,-152.7,53.77,Upgrade
Other Investing Activities,-41.18,9.68,21.95,5.32,-7.04,3.71,2.57,3.01,2.73,2.34,Upgrade
Investing Cash Flow,"-1,019.93",-344.85,-478.46,-94.15,-303.76,-278.92,222.31,-124.19,-149.05,49.8,Upgrade
Dividends Paid,-27.77,-24.77,-21.18,-20.84,-15.42,-11.72,-8.38,-6.22,-4.74,-3.66,Upgrade
Share Issuance / Repurchase,-1.68,-0.29,1.39,1.71,0.62,1.6,0.57,4.31,0.17,0.2,Upgrade
Debt Issued / Paid,430.21,189.52,-10.22,-71.04,-13.59,259.9,-255.99,49.42,78.07,-89.31,Upgrade
Other Financing Activities,54.78,417.84,580.5,50.28,258.37,-13.36,34.05,46.62,69.65,-3,Upgrade
Financing Cash Flow,455.55,582.3,550.48,-39.89,229.99,236.42,-229.76,94.13,143.14,-95.78,Upgrade
Net Cash Flow,-470,343.8,150.88,40.34,-1.49,6.56,18.1,5.17,11.76,0.99,Upgrade
Free Cash Flow,87.95,104.91,72.99,169.76,68.85,46.38,24.17,29.61,11.41,40.65,Upgrade
Free Cash Flow Growth,-16.17%,43.73%,-57.00%,146.56%,48.47%,91.91%,-18.38%,159.49%,-71.93%,109.93%,Upgrade
Free Cash Flow Margin,35.35%,44.48%,35.71%,84.09%,41.46%,32.48%,20.20%,29.61%,13.24%,47.61%,Upgrade
Free Cash Flow Per Share,2.00,2.41,1.66,3.77,1.79,1.21,0.73,1.10,0.55,2.08,Upgrade
