Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,263.81,120.99,121.17,165.18,121.62,87.2,76.65,64.96,59.85,50.25,Upgrade
Depreciation & Amortization,38.8,32.82,27.26,19.44,15.63,15.76,14.35,12.31,12.11,8.49,Upgrade
Share-Based Compensation,4.46,4.31,4.12,4.4,4.23,3.33,3.63,2.49,3.55,3.07,Upgrade
Other Operating Activities,114.12,32.1,-87.92,27.51,0.36,24.61,-1.73,9.79,14.8,79.52,Upgrade
Operating Cash Flow,421.2,190.22,64.64,216.52,141.84,130.91,92.9,89.54,90.31,141.34,Upgrade
Operating Cash Flow Growth,121.43%,194.29%,-70.15%,52.66%,8.35%,40.92%,3.75%,-0.84%,-36.11%,221.57%,Upgrade
Capital Expenditures,-18.73,-25.03,-6.49,-12.79,-8.92,-18.77,-10.05,-9.26,-6.46,-9.26,Upgrade
Acquisitions,0,787.3,0,-105.26,-6.91,6.29,8.67,-13.45,0,10.52,Upgrade
Change in Investments,-984.74,-785.82,-484.97,132.72,-374.76,-307.9,-238.72,-188.77,-286.57,-216.78,Upgrade
Other Investing Activities,3,-39.59,3.25,5.49,3.07,3.62,1.22,5.93,0.35,6.92,Upgrade
Investing Cash Flow,"-1,000.47",-63.14,-488.21,20.16,-387.51,-316.77,-238.89,-205.54,-292.67,-208.6,Upgrade
Dividends Paid,-93.73,-62.74,-60.84,-53.27,-40.17,-34.05,-29.71,-26.17,-22.44,-15.12,Upgrade
Share Issuance / Repurchase,-138.67,0.72,-93.95,3.77,1.53,0.43,1.83,3.41,3.25,2.78,Upgrade
Debt Issued / Paid,-39.06,-604.84,-122.19,-80.75,43.07,-14.23,-59.84,-112.93,-41.4,-141.02,Upgrade
Other Financing Activities,"-1,037.01","1,483.82","1,846.21",-205.91,278.59,157.73,247.04,349.21,224.89,221.48,Upgrade
Financing Cash Flow,"-1,308.48",816.96,"1,569.24",-336.16,283.01,109.88,159.32,213.51,164.3,68.11,Upgrade
Net Cash Flow,"-1,887.75",944.05,"1,145.66",-99.48,37.34,-75.98,13.33,97.51,-38.07,0.85,Upgrade
Free Cash Flow,402.47,165.19,58.15,203.74,132.92,112.14,82.85,80.29,83.85,132.07,Upgrade
Free Cash Flow Growth,143.64%,184.10%,-71.46%,53.28%,18.54%,35.35%,3.19%,-4.24%,-36.51%,272.16%,Upgrade
Free Cash Flow Margin,55.79%,33.77%,13.63%,40.55%,34.81%,33.09%,27.24%,27.75%,32.81%,54.94%,Upgrade
Free Cash Flow Per Share,8.68,4.74,1.75,6.21,4.82,4.11,3.14,3.10,3.51,5.74,Upgrade
