Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,"-1,096.58",-73.42,731.48,712.04,197.28,-244.77,480.58,408.81,510.34,665.68,Upgrade
Depreciation & Amortization,-26.95,-20.99,16.65,-58.96,0.12,31.24,29.3,18.18,47.77,51.6,Upgrade
Other Operating Activities,"2,691.84","1,295.96","1,213.68","1,447.36",994.21,"1,216.93",-47.49,-24.39,80.17,53.5,Upgrade
Operating Cash Flow,"1,603.68","1,234.82","1,992.74","2,137.2","1,221.7","1,025.79",484.77,424.99,660.66,795.72,Upgrade
Operating Cash Flow Growth,29.87%,-38.03%,-6.76%,74.94%,19.10%,111.60%,14.07%,-35.67%,-16.97%,10.99%,Upgrade
Acquisitions,1.48,-15.49,142.3,-267.67,8.46,20,0,0,1.03,56,Upgrade
Change in Investments,"-3,017.65",-800.81,"-2,446.99","-2,716.86","-2,547.58",-142.43,-164.93,-343.54,134.62,-373.7,Upgrade
Other Investing Activities,-,-,-,-4.11,2.5,-,0.4,4.5,6,2.18,Upgrade
Investing Cash Flow,"-3,016.18",-816.3,"-2,304.69","-2,988.64","-2,536.61",-122.43,-164.53,-339.04,141.65,-315.52,Upgrade
Dividends Paid,-64.68,-67.83,-68.49,-59.37,-52.84,-51.37,-51.58,-53.97,-45.91,-49.27,Upgrade
Share Issuance / Repurchase,-166.66,"-1,027.51","1,032.89",0,250,-188.59,-309.43,-259.87,-514.68,-207.41,Upgrade
Debt Issued / Paid,0,30,-250,396.41,0,45.87,0,445.59,0,-102.44,Upgrade
Other Financing Activities,956.68,762.87,-49.18,783.07,869.18,222.96,-40.31,-225.66,-134.09,-39.84,Upgrade
Financing Cash Flow,725.34,-302.46,665.21,"1,120.12","1,066.34",28.86,-401.33,-93.91,-694.68,-398.96,Upgrade
Net Cash Flow,-664.68,122.21,357.75,271.15,-253.67,940.44,-85.73,-18.7,117.55,82.67,Upgrade
Free Cash Flow,"1,603.68","1,234.82","1,992.74","2,137.2","1,221.7","1,025.79",484.77,424.99,660.66,795.72,Upgrade
Free Cash Flow Growth,29.87%,-38.03%,-6.76%,74.94%,19.10%,111.60%,14.07%,-35.67%,-16.97%,10.99%,Upgrade
Free Cash Flow Margin,31.69%,23.40%,38.53%,50.86%,58.88%,48.76%,28.06%,28.05%,52.43%,57.64%,Upgrade
Free Cash Flow Per Share,36.70,26.83,39.22,48.41,30.34,25.63,11.78,9.69,17.15,17.92,Upgrade
