Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,119.17,128.64,71.29,73.4,60.35,43.22,31.06,41.2,18.45,19.78,Upgrade
Depreciation & Amortization,5.55,5.74,6.8,4.46,3.69,3.88,3.52,3.23,2.05,0.89,Upgrade
Share-Based Compensation,4.89,4.54,2.95,2.94,1.88,1.78,2.11,0.75,0.22,0.06,Upgrade
Other Operating Activities,41.13,61.65,0.08,-20.11,23.14,82.26,12.99,0.95,4.36,2.28,Upgrade
Operating Cash Flow,176.78,202.27,81.13,60.69,89.06,131.13,49.71,46.23,25.19,23.15,Upgrade
Operating Cash Flow Growth,-12.60%,149.33%,33.68%,-31.86%,-32.08%,163.79%,7.53%,83.54%,8.79%,9.91%,Upgrade
Capital Expenditures,-2.6,-2.67,-2.2,-1.51,-0.42,-2.65,-2.26,-3.88,-1.99,-0.97,Upgrade
Acquisitions,0,0.97,87.39,11.21,0,0,0,0,70.32,0,Upgrade
Change in Investments,"-1,503.66",-663.16,-385.35,-102.17,-357.38,-805.07,-408.41,-476.37,-208.34,-77.18,Upgrade
Other Investing Activities,-36.97,-25,-23.21,-10,0.59,-10,-17,-24.5,-,0.59,Upgrade
Investing Cash Flow,"-1,543.23",-689.86,-323.37,-102.47,-357.21,-817.73,-427.67,-504.75,-140,-77.55,Upgrade
Dividends Paid,-23.43,-17.49,-14.32,-12.16,-9.66,-9.61,-9.07,-9,-6.94,-4.25,Upgrade
Share Issuance / Repurchase,-15.14,-10.58,-1.32,-12.28,0.06,0.24,39.21,1.42,0.88,0.25,Upgrade
Debt Issued / Paid,389.39,-7.73,-50.46,-165.15,3.53,194,-195,224.08,81.93,0,Upgrade
Other Financing Activities,"1,018.41",485.16,410.61,260.49,297.02,451.15,542.32,316.06,83.1,34.96,Upgrade
Financing Cash Flow,"1,369.23",449.37,344.51,70.9,290.94,635.78,377.46,532.56,158.97,30.96,Upgrade
Net Cash Flow,2.78,-38.22,102.27,29.12,22.78,-50.82,-0.5,74.05,44.16,-23.45,Upgrade
Free Cash Flow,174.17,199.6,78.93,59.18,88.64,128.48,47.46,42.35,23.2,22.18,Upgrade
Free Cash Flow Growth,-12.74%,152.90%,33.37%,-33.23%,-31.01%,170.74%,12.05%,82.52%,4.60%,9.68%,Upgrade
Free Cash Flow Margin,58.52%,70.27%,37.34%,31.77%,62.60%,87.24%,46.82%,36.60%,28.22%,42.10%,Upgrade
Free Cash Flow Per Share,4.44,5.04,1.99,1.67,2.75,4.01,1.57,1.42,1.01,1.36,Upgrade
