Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,-4.63,9.76,-8.95,5.91,26.75,19.99,22.65,27.11,27.25,17.84,Upgrade
Depreciation & Amortization,3.69,3.61,4.14,3.78,3.6,3.96,2.93,2.6,0.94,0.77,Upgrade
Share-Based Compensation,6,5.84,6.7,10.31,15.28,16.43,15.79,16.12,11.84,10.98,Upgrade
Other Operating Activities,46.43,0.18,-11.67,12.18,-14.15,7.63,6.03,9.39,-13.5,-7.88,Upgrade
Operating Cash Flow,51.49,19.39,-9.77,32.17,31.48,48.01,47.39,55.21,26.52,21.71,Upgrade
Operating Cash Flow Growth,165.62%,-,-,2.19%,-34.42%,1.30%,-14.16%,108.15%,22.20%,61.08%,Upgrade
Capital Expenditures,-0.32,0.32,-0,-1.18,-0.99,-1.17,-1.81,-0.95,-0.48,-1.2,Upgrade
Acquisitions,-33.42,0,0,0,10.01,0,0,-24.13,0,0,Upgrade
Change in Investments,0,9.24,0,-3.67,-5.43,0,0,0,0,0,Upgrade
Investing Cash Flow,-33.74,9.57,-0,-4.85,3.6,-1.17,-1.81,-25.08,-0.48,-1.2,Upgrade
Dividends Paid,-5.63,-22.93,-11.04,-26.09,-24.62,-21.92,-19.44,-16.62,-13.96,-9.33,Upgrade
Share Issuance / Repurchase,-3.48,-3.87,-14.77,-5.78,-9.49,-6.65,-10.11,-6.98,-5.86,-4.67,Upgrade
Other Financing Activities,-,-,-,-,-,-,-5.4,1.46,1.85,0.7,Upgrade
Financing Cash Flow,-9.1,-26.81,-25.81,-31.87,-34.12,-28.58,-34.94,-22.14,-17.97,-13.3,Upgrade
Net Cash Flow,8.65,2.19,-36.75,-2.68,-1.8,20.57,10.94,4.61,7.27,7.05,Upgrade
Free Cash Flow,51.17,19.71,-9.77,31,30.49,46.84,45.58,54.26,26.05,20.5,Upgrade
Free Cash Flow Growth,159.64%,-,-,1.65%,-34.90%,2.76%,-15.99%,108.32%,27.02%,55.20%,Upgrade
Free Cash Flow Margin,74.50%,26.98%,-15.01%,36.86%,24.93%,35.01%,37.05%,41.44%,23.00%,22.33%,Upgrade
Free Cash Flow Per Share,6.52,2.50,-1.22,3.69,3.65,5.75,5.72,7.00,3.47,2.80,Upgrade
