Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,475.51,"1,003.49","1,646.88",392.97,87.69,100.76,66.08,47.23,36.84,14.4,Upgrade
Depreciation & Amortization,50.24,42.94,37.86,25.18,12.93,8.4,5.85,2.42,1.37,0.82,Upgrade
Share-Based Compensation,42.55,37.79,45.11,24.77,25.25,20.7,16.2,17.52,10.33,3.94,Upgrade
Other Operating Activities,"5,464.94","1,478.84","-7,928.79","-2,688.04",446.53,"-1,013.26","-1,026.45",-14.03,-627.49,-117.55,Upgrade
Operating Cash Flow,"6,033.24","2,563.06","-6,198.94","-2,245.12",572.4,-883.41,-938.33,53.14,-578.95,-98.39,Upgrade
Operating Cash Flow Growth,135.39%,-,-,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-79.09,-56.88,-58.76,-35.51,-30.87,-23.78,-30.39,-11.9,-4.74,-6.96,Upgrade
Change in Investments,233.38,186.91,-45.8,45.6,58.15,-136.92,-4.2,-168.41,146.97,-81.95,Upgrade
Other Investing Activities,-875.87,-434.4,887.59,138.69,-349.89,-178.53,-0.15,-382.82,-135.48,-195.87,Upgrade
Investing Cash Flow,-721.58,-304.37,783.03,148.78,-322.61,-339.23,-34.74,-563.14,6.75,-284.78,Upgrade
Dividends Paid,-54.62,-52.9,-30.95,-9.71,-10.05,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-403.14,-950.66,-328.09,4.09,0.02,-7.35,0.15,0,0,216.51,Upgrade
Debt Issued / Paid,"-3,857.67","-1,438.83","6,124.41","2,139.25",-122,"1,168.52","1,023.54",548.84,646,212.15,Upgrade
Other Financing Activities,-7.78,-8.99,-5.27,-4.63,-,-,-56.54,-9.63,-28.19,-27.18,Upgrade
Financing Cash Flow,"-4,323.21","-2,451.38","5,760.11","2,129",-132.03,"1,161.17",967.16,539.21,617.82,401.49,Upgrade
Net Cash Flow,988.45,-192.69,344.2,32.65,117.75,-61.47,-5.91,29.22,45.62,18.32,Upgrade
Free Cash Flow,"5,954.14","2,506.18","-6,257.7","-2,280.63",541.53,-907.2,-968.71,41.24,-583.69,-105.35,Upgrade
Free Cash Flow Growth,137.58%,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,299.84%,79.13%,-168.87%,-154.37%,55.00%,-94.95%,-103.95%,5.78%,-112.62%,-27.25%,Upgrade
Free Cash Flow Per Share,112.20,39.28,-83.26,-29.16,16.15,-39.10,-43.71,1.90,-27.47,-6.09,Upgrade
