Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,117.15,183.16,149.34,86.16,65.56,164.32,86.26,167.93,176.51,175.31,Upgrade
Depreciation & Amortization,15.24,15.26,18.47,17.46,19.32,19.76,24.36,19.87,18.41,14.42,Upgrade
Share-Based Compensation,13.05,15.94,14.39,10.72,8.52,8.68,6.14,16.33,14.97,12.27,Upgrade
Other Operating Activities,-123.85,-129.43,-40.49,19.05,-12.54,-177.28,89.15,-1.13,58.02,23.12,Upgrade
Operating Cash Flow,21.59,84.93,141.7,133.39,80.87,15.48,205.9,203,267.9,225.13,Upgrade
Operating Cash Flow Growth,-74.58%,-40.07%,6.23%,64.95%,422.56%,-92.48%,1.43%,-24.23%,19.00%,71.31%,Upgrade
Capital Expenditures,-13.25,-11.21,-17.23,-18.03,-20.52,-22.84,-14.16,-14.45,-24.39,-15.88,Upgrade
Acquisitions,0,-0.65,0,-26.43,22.44,93.3,-60.24,-1.42,-851.18,0,Upgrade
Change in Investments,-841.14,"-1,013.72",-905.43,-396.72,-389.17,-365.42,-243.11,-266.45,-155.14,-159.73,Upgrade
Other Investing Activities,974.85,"1,185.95","1,037.66",-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,120.45,160.38,115,-441.19,-387.25,-294.96,-317.51,-282.33,"-1,030.71",-175.6,Upgrade
Share Issuance / Repurchase,-111.37,-200.89,0,0,0,-44.91,0,-165.5,-33.16,-58.51,Upgrade
Debt Issued / Paid,-1.5,-53.17,-208.83,299.25,324.12,350.31,82.83,279.86,673.07,146.74,Upgrade
Other Financing Activities,-8.47,-8.75,-43.27,40.27,-29.19,-9.7,11.58,5.77,8.05,-8.43,Upgrade
Financing Cash Flow,-121.34,-262.81,-252.1,339.52,294.93,295.7,94.41,120.13,647.96,79.8,Upgrade
Net Cash Flow,-4.31,-31.98,-2.76,25.11,-21.82,26.23,22.92,31.71,-122.34,129.32,Upgrade
Free Cash Flow,8.34,73.71,124.47,115.36,60.35,-7.37,191.74,188.54,243.52,209.25,Upgrade
Free Cash Flow Growth,-88.68%,-40.78%,7.91%,91.16%,-,-,1.70%,-22.57%,16.37%,68.35%,Upgrade
Free Cash Flow Margin,0.86%,6.73%,11.68%,11.62%,6.90%,-0.90%,23.04%,20.01%,27.64%,28.46%,Upgrade
Free Cash Flow Per Share,0.21,1.64,2.73,2.54,1.33,-0.16,4.14,3.92,4.87,4.16,Upgrade
