Year,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009 - 2000
Net Income,-155.94,18.35,178.44,91.43,-48.79,1.74,83.26,-60.28,-27.78,-212.67,Upgrade
Depreciation & Amortization,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,247.37,-67.14,-176.7,-8.18,-11.5,-29.54,-295.96,-92.02,-4.22,308.57,Upgrade
Operating Cash Flow,91.43,-48.79,1.74,83.26,-60.28,-27.8,-212.7,-152.3,-32,95.9,Upgrade
Operating Cash Flow Growth,-,-,-97.91%,-,-,-,-,-,-,-68.39%,Upgrade
Dividends Paid,-0.39,-0.58,-0.77,-0.77,-0.77,-0.8,-3.5,-7.3,-6.9,-6.6,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-4.7,-,Upgrade
Financing Cash Flow,-0.39,-0.58,-0.77,-0.77,-0.77,-0.8,-3.5,-7.3,-11.6,-6.6,Upgrade
Net Cash Flow,91.05,-49.37,0.97,82.49,-61.06,-28.5,-216.1,-159.6,-43.6,89.3,Upgrade
Free Cash Flow,91.43,-48.79,1.74,83.26,-60.28,-27.8,-212.7,-152.3,-32,95.9,Upgrade
Free Cash Flow Growth,-,-,-97.91%,-,-,-,-,-,-,-68.39%,Upgrade
Free Cash Flow Margin,-,-252.18%,0.97%,88.86%,-,-577.26%,-246.00%,-9182.94%,-1447.96%,2155.06%,Upgrade
Free Cash Flow Per Share,-,-,-,4.74,-2.53,0.09,4.32,-3.13,-1.44,-11.03,Upgrade
