Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,870.57,725.98,601.82,563.65,507.89,303.97,260.86,223.65,284.11,222.56,Upgrade
Depreciation & Amortization,142.5,134.13,110.8,101.9,85.54,79.99,81.35,77.8,74.55,80.51,Upgrade
Share-Based Compensation,58.09,54.92,51.09,41.2,38.9,36.58,32,28.56,23.75,23.11,Upgrade
Other Operating Activities,24.21,21.04,47.4,2.78,-19.56,-16.38,68.15,-8.76,-76.74,-4.99,Upgrade
Operating Cash Flow,"1,095.37",936.07,811.11,709.52,612.76,404.16,442.36,321.25,305.67,321.18,Upgrade
Operating Cash Flow Growth,17.02%,15.41%,14.32%,15.79%,51.61%,-8.64%,37.70%,5.09%,-4.83%,-7.46%,Upgrade
Capital Expenditures,-72.9,-52.79,-50.98,-53.77,-48.95,-48.82,-42.63,-49.1,-50.85,-43.51,Upgrade
Acquisitions,0,-955.5,0,-18.18,83.83,0,0.6,-6.5,347.89,-23.27,Upgrade
Change in Investments,-0.01,-26.36,-190.82,0,0,0.77,0,6.74,0,70.9,Upgrade
Other Investing Activities,-6.44,-1.06,-,0.01,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-79.34,"-1,035.71",-241.79,-71.94,34.87,-48.05,-42.03,-48.86,297.04,4.12,Upgrade
Dividends Paid,-372.92,-302.45,-246.44,-222.92,-170.94,-119.72,-96.19,-87.74,-20.39,0,Upgrade
Share Issuance / Repurchase,"-1,397.51",-198.37,-778.52,-288.84,-949.28,-147.83,-769.53,-697.08,-399.97,-100.48,Upgrade
Debt Issued / Paid,347.81,751.94,262.62,486.88,500,0,500,800,-10,-48,Upgrade
Other Financing Activities,-2.77,-21.61,-16.69,-11.78,-6.26,-,-7.18,-10.48,-11.97,1.9,Upgrade
Financing Cash Flow,"-1,425.38",229.51,-779.04,-36.67,-626.48,-267.54,-372.9,4.7,-442.33,-146.58,Upgrade
Net Cash Flow,-427.89,120.93,-206.05,602.39,14.67,97.67,14.13,268.91,150.37,175.13,Upgrade
Free Cash Flow,"1,022.47",883.28,760.13,655.75,563.81,355.34,399.74,272.15,254.82,277.67,Upgrade
Free Cash Flow Growth,15.76%,16.20%,15.92%,16.31%,58.67%,-11.11%,46.88%,6.80%,-8.23%,-8.22%,Upgrade
Free Cash Flow Margin,45.47%,43.22%,44.84%,42.09%,39.32%,27.89%,34.74%,25.32%,25.57%,30.40%,Upgrade
Free Cash Flow Per Share,12.66,10.71,9.08,7.75,6.47,3.93,4.17,2.49,2.20,2.31,Upgrade
