Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,92.97,74.65,58.87,66.07,55.52,38.04,41.03,37.19,34.82,27.17,Upgrade
Depreciation & Amortization,20.66,11.33,9.74,4.88,5.78,13.64,11.14,6.9,7.41,7.97,Upgrade
Share-Based Compensation,2.68,3.08,2.81,2.77,3.48,1.43,0.77,1.46,1.64,1.68,Upgrade
Other Operating Activities,-7.57,13.04,5.7,-15.28,1.11,0.56,10.33,-2.38,-3.99,21.52,Upgrade
Operating Cash Flow,108.74,102.1,77.13,58.44,65.89,53.68,63.26,43.17,39.89,58.33,Upgrade
Operating Cash Flow Growth,6.51%,32.38%,31.98%,-11.31%,22.75%,-15.15%,46.54%,8.24%,-31.62%,294.22%,Upgrade
Capital Expenditures,6.29,-4.58,-4.22,-2.19,-6.83,-2.79,-6.26,-3.46,-2.18,-2.37,Upgrade
Acquisitions,349.46,24.98,0,-24.69,0,0,0,0,0,8.96,Upgrade
Change in Investments,-706.67,-94.09,-798.12,-138.84,-3.56,-112.99,-286.25,-223.67,-167.78,-142.47,Upgrade
Other Investing Activities,-33.5,-5.18,-2.38,2.54,-1.18,1.07,2.93,-,-,-,Upgrade
Investing Cash Flow,-384.43,-78.87,-804.72,-163.17,-11.57,-114.71,-289.57,-227.12,-169.96,-135.87,Upgrade
Dividends Paid,-33.3,-28.2,-24.48,-23.54,-21.77,-18.08,-16.09,-14.22,-12.92,-11.67,Upgrade
Share Issuance / Repurchase,-4.81,-3.83,-2.49,-12.09,-2.16,-2.61,0.42,2.33,1.86,2.1,Upgrade
Debt Issued / Paid,36.87,-107.71,-31.83,-22.76,-186.77,115.24,35.57,-23.31,1.54,11.1,Upgrade
Other Financing Activities,-516.91,759.75,854.62,213.91,216.06,57.75,150.55,248.75,143.07,79.07,Upgrade
Financing Cash Flow,-518.14,620.02,795.81,155.52,5.37,152.3,170.45,213.55,133.54,80.61,Upgrade
Net Cash Flow,-793.83,643.25,68.22,50.79,59.69,91.28,-55.86,29.59,3.47,3.07,Upgrade
Free Cash Flow,115.03,97.52,72.91,56.25,59.06,50.89,57,39.71,37.71,55.96,Upgrade
Free Cash Flow Growth,17.96%,33.76%,29.62%,-4.77%,16.06%,-10.72%,43.54%,5.32%,-32.63%,386.73%,Upgrade
Free Cash Flow Margin,36.84%,41.03%,43.04%,32.37%,37.63%,34.95%,41.54%,31.14%,30.58%,50.99%,Upgrade
Free Cash Flow Per Share,4.01,3.92,3.23,2.49,2.61,2.26,2.55,1.80,1.71,2.56,Upgrade
