Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,167.54,386.75,130.44,127.18,35.32,54.48,99.63,19.38,34.99,0,Upgrade
Depreciation & Amortization,341.34,113.29,41.25,39.46,28.52,32.81,37.46,55.28,36.13,49.53,Upgrade
Share-Based Compensation,200.39,237.19,122.99,97.69,89.72,69.71,39.07,32.24,83.23,28.84,Upgrade
Other Operating Activities,"-1,443.39","-3,355.37",-742.04,"-2,369.06","-1,592.32","-2,041.71",-813.98,-634.88,"1,378.24","2,096.32",Upgrade
Operating Cash Flow,-734.11,"-2,596.05",-425.66,"-2,083.02","-1,417.06","-1,863.01",-625.66,-527.99,"1,532.59","2,174.69",Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-,-,-,-29.53%,-20.86%,Upgrade
Capital Expenditures,-35.8,-27.23,-15.94,-16.8,-18.42,-33.16,-11.91,-10.68,-16.66,-12.06,Upgrade
Acquisitions,-301.58,"-1,057.41",-120.82,0,0,0,0,-64.44,-60,-50.32,Upgrade
Investing Cash Flow,-337.38,"-1,084.63",-136.76,-16.8,-18.42,-33.16,-11.91,-75.11,-76.66,-62.37,Upgrade
Dividends Paid,-836.36,-593.51,-446.78,-323.67,-312.65,-261.66,-200.66,-217.76,-329.89,-420.19,Upgrade
Share Issuance / Repurchase,0,827.43,383.15,196.26,105.33,0,0,0,209.19,0,Upgrade
Debt Issued / Paid,"1,769.37","2,833.18","1,152.32","2,141.13","1,736.95","1,820.4",821.08,796.39,-230.98,-803.83,Upgrade
Other Financing Activities,195.05,436.52,-144.8,108.61,-124.34,96.14,260.35,2.91,"-1,012.42",-889.9,Upgrade
Financing Cash Flow,"1,128.06","3,503.63",943.9,"2,122.33","1,405.3","1,654.88",880.76,581.54,"-1,364.11","-2,113.93",Upgrade
Net Cash Flow,46.33,-196.16,401.43,28.14,-8.68,-223.93,221.38,-27.38,59.06,21.35,Upgrade
Free Cash Flow,-769.91,"-2,623.27",-441.6,"-2,099.82","-1,435.48","-1,896.17",-637.57,-538.66,"1,515.92","2,162.64",Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,-,-,-29.90%,-21.20%,Upgrade
Free Cash Flow Margin,-25.20%,-62.28%,-25.03%,-118.94%,-149.77%,-128.12%,-50.83%,-66.14%,251.03%,451.82%,Upgrade
Free Cash Flow Per Share,-4.39,-16.02,-3.27,-19.46,-14.95,-23.17,-7.90,-6.68,18.86,27.13,Upgrade
