Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,108.05,211.78,178.11,154.58,119.02,111.61,137.01,63.57,85.05,66.98,Upgrade
Other Operating Activities,-332.59,-209.33,-33.04,-532.62,0.18,-29.22,-178.85,-254.56,-233.88,-356.61,Upgrade
Operating Cash Flow,-224.53,2.45,145.07,-378.04,119.19,82.39,-41.84,-190.99,-148.83,-289.63,Upgrade
Operating Cash Flow Growth,-,-98.31%,-,-,44.67%,-,-,-,-,-,Upgrade
Dividends Paid,-144.73,-221.94,-130.45,-98.06,-95.91,-94.7,-80.29,-78.06,-52.59,-24.4,Upgrade
Share Issuance / Repurchase,-6.17,85.9,-2.93,0,71.81,0,76.92,-0.03,234.42,56.86,Upgrade
Debt Issued / Paid,411.76,144.23,-8.29,487.42,-83.4,16.94,46.59,263.07,-34.06,98.82,Upgrade
Other Financing Activities,-26.64,-7.95,-4.27,-7.75,-7.79,-3.92,-2.89,-1.45,-,-,Upgrade
Financing Cash Flow,234.21,0.24,-145.94,381.61,-115.28,-81.68,40.33,183.52,147.77,131.28,Upgrade
Net Cash Flow,9.68,2.69,-0.87,3.57,3.91,0.71,-1.51,-7.47,-1.06,-158.35,Upgrade
Free Cash Flow,-224.53,2.45,145.07,-378.04,119.19,82.39,-41.84,-190.99,-148.83,-289.63,Upgrade
Free Cash Flow Growth,-,-98.31%,-,-,44.67%,-,-,-,-,-,Upgrade
Free Cash Flow Margin,-72.59%,0.88%,53.72%,-150.32%,45.51%,39.07%,-21.75%,-110.14%,-91.13%,-312.74%,Upgrade
Free Cash Flow Per Share,-2.87,0.03,2.16,-5.72,1.86,1.37,-0.71,-3.54,-2.95,-8.36,Upgrade
