Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,74.25,56.62,26.19,47.43,44.17,36.5,26.48,19.97,14.89,9.26,Upgrade
Depreciation & Amortization,5.04,4.79,4.41,4.17,4.31,3.6,3.22,4,2.99,3.54,Upgrade
Share-Based Compensation,8.53,7.18,7.1,6.07,4.63,3.86,2.99,1.94,1.76,0.91,Upgrade
Other Operating Activities,31.08,6.87,-0.99,28.63,11.13,11.98,10.24,4.39,7.62,19,Upgrade
Operating Cash Flow,118.9,75.46,36.72,86.3,64.25,55.94,42.93,30.31,27.26,32.7,Upgrade
Operating Cash Flow Growth,57.56%,105.51%,-57.45%,34.32%,14.86%,30.31%,41.64%,11.16%,-16.63%,83.23%,Upgrade
Capital Expenditures,-3.24,-3.93,-3.08,-1.71,-1.06,-2.38,-3.22,-1.92,-3.93,-2.55,Upgrade
Acquisitions,0,-5.5,-4.16,-2.6,-3.5,-13.5,0,-0.8,0,0,Upgrade
Change in Investments,-352.83,-745.69,-206.76,-486,-294.95,-420.27,-430.53,-614.12,-742.33,-408.89,Upgrade
Other Investing Activities,-,1.32,-,3.34,1.8,0.63,0.57,-8.58,1.1,3.75,Upgrade
Investing Cash Flow,-356.07,-753.8,-214,-486.97,-297.71,-435.51,-433.18,-625.43,-745.16,-407.69,Upgrade
Dividends Paid,-3.65,-3.78,-3.78,-3.87,-3.71,-3.55,-3.3,-3.1,-2.41,-1.8,Upgrade
Share Issuance / Repurchase,-31.82,-27.79,-5.41,-20.47,18.67,38.27,23.1,14.29,55.98,44.35,Upgrade
Debt Issued / Paid,379.53,-242.09,57.14,125.1,70.1,10.23,-13.9,-13.9,8.7,117.37,Upgrade
Other Financing Activities,-63.63,445.47,574.46,347.32,195.72,285.38,476.88,636.78,651.69,130.98,Upgrade
Financing Cash Flow,280.44,171.82,622.41,448.08,280.79,330.34,482.78,634.07,713.96,290.9,Upgrade
Net Cash Flow,43.27,-506.52,445.14,47.41,47.33,-49.24,92.53,38.95,-3.94,-84.08,Upgrade
Free Cash Flow,115.66,71.54,33.65,84.59,63.19,53.56,39.71,28.38,23.34,30.16,Upgrade
Free Cash Flow Growth,61.68%,112.62%,-60.23%,33.87%,17.99%,34.87%,39.91%,21.62%,-22.61%,79.57%,Upgrade
Free Cash Flow Margin,48.98%,35.10%,21.44%,49.48%,40.56%,38.28%,33.69%,28.08%,27.84%,43.11%,Upgrade
Free Cash Flow Per Share,6.45,3.84,1.78,4.44,3.28,2.93,2.34,1.79,1.90,3.32,Upgrade
