Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,148.35,153.95,127.92,102.7,110.39,84.24,86.14,81.01,83.96,76.87,Upgrade
Depreciation & Amortization,13.82,13.27,10.81,9.12,8.59,8.64,8.4,7.35,7.24,7.32,Upgrade
Share-Based Compensation,7.2,8.02,7.27,6.32,5.06,3.94,2.81,1.83,1.26,0.85,Upgrade
Other Operating Activities,-34.51,-17.9,-34.36,-6.52,7.96,-10.14,-9.46,-0.95,-20.72,36.25,Upgrade
Operating Cash Flow,134.86,157.33,111.65,111.63,131.99,86.69,87.89,89.23,71.74,121.29,Upgrade
Operating Cash Flow Growth,-14.28%,40.92%,0.02%,-15.43%,52.27%,-1.37%,-1.51%,24.38%,-40.85%,-12.62%,Upgrade
Capital Expenditures,-7.94,-14.09,-28.63,-14.89,-11.53,-7.02,-7.47,-11.36,-7.44,-8.84,Upgrade
Acquisitions,0,0,0,-4.83,12.27,0,0,0,0,0,Upgrade
Change in Investments,-415.53,-404.4,-434.28,79.76,20.52,-50.61,-139.82,-392.14,-241.39,-115.45,Upgrade
Other Investing Activities,19.77,6.36,7.01,0.04,24.19,-3.04,-5.28,8.04,19.25,11.65,Upgrade
Investing Cash Flow,-403.7,-412.14,-455.9,60.08,45.45,-60.67,-152.56,-395.47,-229.58,-112.64,Upgrade
Dividends Paid,-76.6,-74.31,-70.35,-69.11,-63.01,-57.49,-57.65,-57.78,-57.88,-57.95,Upgrade
Share Issuance / Repurchase,0,-16.05,-7.51,-40.54,-5.78,-7.38,0,-6.06,-2.36,-0.84,Upgrade
Debt Issued / Paid,-11.44,-135.94,113.66,-228.18,-269.52,-233.51,-55,62.19,-29.27,-78.09,Upgrade
Other Financing Activities,327.43,329.81,518.97,158.87,158.98,295.02,174.31,219.64,338.01,73.96,Upgrade
Financing Cash Flow,239.39,103.52,554.77,-178.96,-179.34,-3.35,61.66,217.99,248.51,-62.92,Upgrade
Net Cash Flow,-29.45,-151.29,210.52,-7.26,-1.9,22.67,-3.01,-88.24,90.67,-54.28,Upgrade
Free Cash Flow,126.93,143.24,83.01,96.74,120.46,79.67,80.42,77.87,64.3,112.45,Upgrade
Free Cash Flow Growth,-11.39%,72.55%,-14.19%,-19.69%,51.20%,-0.94%,3.27%,21.11%,-42.82%,-14.71%,Upgrade
Free Cash Flow Margin,26.53%,30.36%,18.81%,24.88%,33.46%,24.77%,24.58%,25.94%,20.88%,38.66%,Upgrade
Free Cash Flow Per Share,7.80,8.83,5.09,5.92,7.67,5.21,5.24,5.07,4.17,7.29,Upgrade
