Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,35.82,116.1,31.23,48.47,49.45,43.95,41.57,25.98,19.49,27.2,Upgrade
Other Operating Activities,-141.36,51.8,24.74,-117.19,-41.3,-72.15,-75.2,-45.45,-90.76,-29.3,Upgrade
Operating Cash Flow,-105.54,167.9,55.96,-68.73,8.15,-28.2,-33.63,-19.47,-71.27,-2.09,Upgrade
Operating Cash Flow Growth,-,200.03%,-,-,-,-,-,-,-,-,Upgrade
Dividends Paid,-49.05,-39.1,-32.51,-39.14,-39.16,-36.79,-29.86,-25.05,-23.89,-25.14,Upgrade
Share Issuance / Repurchase,5.81,0,-0.27,0,-0.58,32.33,94.71,3.17,36.54,28.86,Upgrade
Debt Issued / Paid,41.71,-83.69,86.11,80.87,32.04,17.15,-5.8,43.69,37.4,-0.25,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-2.89,-,Upgrade
Financing Cash Flow,-1.53,-122.79,53.33,41.73,-7.71,12.69,59.05,21.81,47.17,3.47,Upgrade
Net Cash Flow,-107.07,45.11,109.3,-27,0.44,-15.51,25.43,2.34,-24.1,1.38,Upgrade
Free Cash Flow,-105.54,167.9,55.96,-68.73,8.15,-28.2,-33.63,-19.47,-71.27,-2.09,Upgrade
Free Cash Flow Growth,-,200.03%,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,-112.11%,185.64%,65.74%,-89.13%,10.66%,-41.10%,-55.83%,-35.87%,-154.55%,-5.01%,Upgrade
Free Cash Flow Per Share,-4.31,6.87,2.29,-2.81,0.33,-1.20,-1.84,-1.20,-4.97,-0.15,Upgrade
