Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-1.99,5.06,2.98,3.24,11.96,2.16,-5.58,-2.87,-6.56,-5.91,Upgrade
Depreciation & Amortization,1,1.45,1.57,1,0.14,0.12,0.28,0.28,0.27,0.13,Upgrade
Share-Based Compensation,0.46,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,-24.08,-0.97,92.18,20.11,-7.24,-0.82,2.04,1.19,-2.4,2.84,Upgrade
Operating Cash Flow,-24.62,5.54,96.72,24.35,4.87,1.45,-3.26,-1.39,-8.69,-2.94,Upgrade
Operating Cash Flow Growth,-,-94.27%,297.16%,400.45%,235.12%,-,-,-,-,-,Upgrade
Capital Expenditures,-1.11,-7.45,-0.41,-2.27,-1.4,-0.42,-0.04,-0.04,-0.15,-0.52,Upgrade
Acquisitions,0,-0.91,0,-3.67,0,0,0.49,4,0,0,Upgrade
Change in Investments,0.26,0,0,0,0,0,0,0.1,0.17,0.01,Upgrade
Other Investing Activities,-0.99,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-1.84,-8.37,-0.41,-5.94,-1.4,-0.42,0.46,4.06,0.02,-0.52,Upgrade
Dividends Paid,0,0,0,0,0,0,-4.49,0,0,0,Upgrade
Share Issuance / Repurchase,0,0,0.8,0,0,0,0.61,0,0,-0.02,Upgrade
Debt Issued / Paid,-5.13,4.85,1.86,2,0,0,0,0,0,0,Upgrade
Other Financing Activities,0.84,-,-,-4.85,-,-,-,-,-,-,Upgrade
Financing Cash Flow,-4.29,4.85,2.66,-2.85,0,0,-3.88,0,0,-0.02,Upgrade
Net Cash Flow,-30.75,2.03,98.96,15.56,3.46,1.04,-6.69,2.67,-8.68,-3.48,Upgrade
Free Cash Flow,-25.73,-1.91,96.31,22.08,3.46,1.04,-3.3,-1.43,-8.85,-3.46,Upgrade
Free Cash Flow Growth,-,-,336.17%,537.41%,234.69%,-,-,-,-,-,Upgrade
Free Cash Flow Margin,-51.35%,-2.83%,175.51%,51.62%,11.53%,7.89%,-33.62%,-14.19%,-55.82%,-21.12%,Upgrade
Free Cash Flow Per Share,-0.79,-0.06,3.14,0.72,0.13,0.05,-0.15,-0.07,-0.40,-0.16,Upgrade
