Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,298.57,297.86,293.3,316.82,288.22,197,210.37,174.68,167.51,163,Upgrade
Other Operating Activities,67.58,104.93,49.29,47.71,-24.64,0.13,43.97,42.7,18.51,740,Upgrade
Operating Cash Flow,366.15,402.79,342.6,364.53,263.59,197.13,254.34,217.38,186.01,903,Upgrade
Operating Cash Flow Growth,-9.10%,17.57%,-6.02%,38.30%,33.71%,-22.49%,17.00%,16.86%,-79.40%,56.50%,Upgrade
Capital Expenditures,-66.94,-148.8,-55.51,-101.26,-50.28,-28.93,-25.21,-12.56,-19.47,-42,Upgrade
Acquisitions,0,0,0,0,25,0,0,0,0,0,Upgrade
Change in Investments,-39.98,-36.69,-187.71,-23.37,-56.12,-45.74,-116.91,13.18,14.38,-717,Upgrade
Other Investing Activities,-,-,-,-,-,-,5.17,-,-,-,Upgrade
Investing Cash Flow,-106.92,-185.49,-243.23,-124.63,-81.4,-74.66,-136.94,0.62,-5.1,-759,Upgrade
Dividends Paid,-206.77,-192.8,-272.9,-167.65,-156.47,-145.77,-135.99,-126.86,-118.53,-84,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,-19.69,-32,Upgrade
Debt Issued / Paid,-94.07,-2.04,-1.97,-1.92,24.98,49.95,24.78,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,24,Upgrade
Financing Cash Flow,-300.84,-194.84,-274.87,-169.57,-131.49,-95.81,-111.21,-126.86,-138.22,-92,Upgrade
Net Cash Flow,-41.61,22.46,-175.5,70.32,50.7,26.65,6.18,91.14,42.7,52,Upgrade
Free Cash Flow,299.21,253.99,287.08,263.27,213.3,168.2,229.13,204.82,166.54,861,Upgrade
Free Cash Flow Growth,17.80%,-11.53%,9.05%,23.42%,26.82%,-26.59%,11.87%,22.99%,-80.66%,58.27%,Upgrade
Free Cash Flow Margin,10.54%,9.64%,11.32%,10.63%,8.95%,9.94%,14.35%,13.60%,11.84%,13.73%,Upgrade
Free Cash Flow Per Share,6.48,5.50,6.21,5.70,4.62,3.64,4.96,4.43,3.60,18.45,Upgrade
