Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,19.29,23.91,18.85,17.19,17.01,13.7,15.73,15.01,15.25,13.95,Upgrade
Depreciation & Amortization,2,2.03,2.27,1.85,1.56,1.5,1.58,1.57,1.21,0.8,Upgrade
Other Operating Activities,-0.06,4.53,8.59,1.14,2.13,3.65,4.11,6.04,3.05,8.77,Upgrade
Operating Cash Flow,21.23,30.47,29.71,20.18,20.71,18.85,21.42,22.62,19.51,23.53,Upgrade
Operating Cash Flow Growth,-30.32%,2.55%,47.24%,-2.54%,9.86%,-12.01%,-5.33%,15.96%,-17.08%,6.88%,Upgrade
Capital Expenditures,-2.73,-1.87,-1.25,-0.78,-0.63,-0.57,-0.68,-2.2,0.16,-0.45,Upgrade
Acquisitions,0,0,-0.31,-19.14,-13.44,0,0,0,16.43,0,Upgrade
Change in Investments,-124.65,-267.46,-186.45,-62.3,21.18,-16.52,-43.84,-37.03,-0.65,-48.1,Upgrade
Other Investing Activities,-,0.76,3.75,3.26,1.53,0.19,1.05,4.85,0.25,0.63,Upgrade
Investing Cash Flow,-127.38,-268.57,-184.26,-78.96,8.64,-16.9,-43.47,-34.38,16.18,-47.92,Upgrade
Dividends Paid,-9.68,-9.39,-9.07,-8.78,-10.8,-8.1,-7.73,-7.26,-6.52,-5.87,Upgrade
Share Issuance / Repurchase,-2.3,-0.71,-1.99,-1.81,-0.45,0,0,0,0,0,Upgrade
Debt Issued / Paid,36.95,2.56,-6.74,-9.99,-17.65,-21.91,0.01,-2.9,11.76,12.46,Upgrade
Other Financing Activities,19.94,161.67,223.64,83.6,3.55,24.98,35.25,22.19,-41.47,7.27,Upgrade
Financing Cash Flow,44.91,154.13,205.83,63.01,-25.35,-5.03,27.52,12.03,-36.23,13.86,Upgrade
Net Cash Flow,-61.25,-83.97,51.28,4.23,3.99,-3.08,5.47,0.28,-0.54,-10.54,Upgrade
Free Cash Flow,18.5,28.6,28.46,19.4,20.08,18.27,20.74,20.43,19.66,23.08,Upgrade
Free Cash Flow Growth,-35.31%,0.47%,46.69%,-3.35%,9.86%,-11.87%,1.52%,3.87%,-14.80%,9.13%,Upgrade
Free Cash Flow Margin,28.99%,42.50%,47.61%,36.91%,40.65%,39.14%,43.68%,44.28%,43.47%,57.28%,Upgrade
Free Cash Flow Per Share,2.06,3.15,3.12,2.10,2.16,1.96,2.23,2.19,2.11,2.48,Upgrade
