Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,107.37,95.04,57.52,70.67,63.4,52.58,41.52,32.48,31.13,24.97,Upgrade
Depreciation & Amortization,16.81,8.26,7.55,5.42,6.15,5.19,4.7,3.83,3.92,3.91,Upgrade
Share-Based Compensation,5.78,4.07,2.66,2.73,2.74,2.33,1.9,1.61,1.39,0.9,Upgrade
Other Operating Activities,-5.26,-12.27,17.26,8.31,7.15,7.37,1.96,2.86,9.19,20.95,Upgrade
Operating Cash Flow,124.7,95.1,84.99,87.13,79.44,67.47,50.07,40.77,45.63,50.73,Upgrade
Operating Cash Flow Growth,31.12%,11.90%,-2.46%,9.68%,17.75%,34.74%,22.83%,-10.66%,-10.05%,4.40%,Upgrade
Capital Expenditures,-6.43,-4.57,-7.49,-4.11,-4.83,-2.33,-3.96,-4.14,-2.37,-2.32,Upgrade
Acquisitions,326.24,0,0,13.45,0,0,68.75,0,0,74.32,Upgrade
Change in Investments,-973.69,-611.22,-921.58,-314.3,-342.6,-324.77,-513.22,-316.59,-219.67,-142.57,Upgrade
Other Investing Activities,2.03,0.5,1.04,0.98,4.87,-28.05,5.67,-4.21,1.48,4.51,Upgrade
Investing Cash Flow,-651.86,-615.29,-928.02,-303.98,-342.56,-355.15,-442.75,-324.94,-220.56,-66.07,Upgrade
Dividends Paid,-37.33,-27.12,-25.46,-24.92,-21.31,-18.85,-16.01,-12.59,-10.84,-8.15,Upgrade
Share Issuance / Repurchase,-1.96,-0.63,-1.95,-0.4,-0.46,-0.45,48.76,-0.11,0.06,2.4,Upgrade
Debt Issued / Paid,622.34,-151.44,-304.05,51.66,98.22,-2.42,-171.76,101.13,110.44,-10.41,Upgrade
Other Financing Activities,-48.47,657.82,"1,162.21",264.28,252.33,276.54,589,204.91,81.85,26.68,Upgrade
Financing Cash Flow,534.59,478.63,830.75,290.62,328.79,254.82,449.99,293.35,181.52,10.51,Upgrade
Net Cash Flow,7.42,-41.56,-12.28,73.77,65.67,-32.87,57.31,9.18,6.6,-4.82,Upgrade
Free Cash Flow,118.26,90.53,77.5,83.02,74.61,65.13,46.12,36.62,43.26,48.41,Upgrade
Free Cash Flow Growth,30.64%,16.81%,-6.65%,11.27%,14.56%,41.23%,25.92%,-15.33%,-10.64%,19.93%,Upgrade
Free Cash Flow Margin,35.60%,33.77%,37.34%,37.62%,38.97%,35.29%,28.34%,26.96%,34.49%,41.67%,Upgrade
Free Cash Flow Per Share,1.82,1.79,1.54,1.64,1.57,1.38,1.04,0.97,1.14,1.29,Upgrade
