Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,25.69,39.52,55.6,10.89,21.69,14.11,12.19,13.35,8.22,7.59,Upgrade
Depreciation & Amortization,17.68,20.39,17.29,12.24,10.74,9.86,7.99,6.4,5.14,4.61,Upgrade
Share-Based Compensation,0.93,0.12,0.36,0.26,0.24,0.4,0.34,0.39,0.39,0.09,Upgrade
Other Operating Activities,86.15,84.61,-202.87,-98.99,-25.65,19.95,15.01,-48.25,-26.21,24.37,Upgrade
Operating Cash Flow,130.45,144.64,-129.63,-75.6,7.01,44.32,35.54,-28.11,-12.46,36.65,Upgrade
Operating Cash Flow Growth,-9.81%,-,-,-,-84.18%,24.72%,-,-,-,63.51%,Upgrade
Capital Expenditures,-21.99,-97.62,-41.63,-10.36,0.73,-0.89,-3.52,-0.73,-0.63,-3.54,Upgrade
Acquisitions,0,-12.63,0,-20.14,-3.41,0,-4.33,0,-15.01,0,Upgrade
Change in Investments,-40.88,10.66,60.06,-100.42,65.01,-37.52,-45.68,-7.71,-42.55,-31.92,Upgrade
Other Investing Activities,25.71,35.97,17.71,169.02,0.97,-0.56,-2.06,23.81,13.46,2.32,Upgrade
Investing Cash Flow,-37.16,-63.61,36.14,38.1,63.31,-38.97,-55.59,15.37,-44.73,-33.13,Upgrade
Share Issuance / Repurchase,-7.52,-4.69,-2.14,-0.68,-0.16,-0.37,0.12,-0.15,0.07,0.25,Upgrade
Debt Issued / Paid,-89.63,-46.62,80.07,29.75,30.06,5.28,21.15,24.19,54.24,6.41,Upgrade
Other Financing Activities,-4.06,-3.76,-6.72,-4.77,-3.79,-2.7,-2.27,-2.1,-4.47,-5.48,Upgrade
Financing Cash Flow,-101.22,-55.08,71.21,24.3,26.12,2.21,18.99,21.94,49.84,1.19,Upgrade
Net Cash Flow,-7.93,25.95,-22.27,-13.2,96.43,7.56,-1.07,9.2,-7.35,4.71,Upgrade
Free Cash Flow,108.46,47.01,-171.25,-85.96,7.74,43.43,32.02,-28.85,-13.09,33.12,Upgrade
Free Cash Flow Growth,130.69%,-,-,-,-82.17%,35.66%,-,-,-,70.48%,Upgrade
Free Cash Flow Margin,27.84%,9.99%,-35.57%,-30.37%,2.77%,15.68%,10.52%,-10.29%,-5.82%,15.38%,Upgrade
Free Cash Flow Per Share,5.02,2.20,-8.11,-4.12,0.37,2.10,1.57,-1.43,-0.66,0.87,Upgrade
