Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,7.45,7.07,4.6,6.03,7.77,3.29,2.3,5.79,2.81,4.98,Upgrade
Depreciation & Amortization,2.07,2.02,2,1.87,1.53,1.67,1.8,1.79,1.84,1.68,Upgrade
Share-Based Compensation,0.05,0.04,0,0.01,0.01,0.01,0.02,0.19,0.07,0.09,Upgrade
Other Operating Activities,-4.36,0.81,-7.97,-3.02,-1.33,2.55,2.46,1.86,0.04,7.89,Upgrade
Operating Cash Flow,5.21,9.94,-1.37,4.89,7.98,7.52,6.59,9.83,4.96,14.85,Upgrade
Operating Cash Flow Growth,-47.59%,-,-,-38.75%,6.16%,14.06%,-32.93%,98.15%,-66.59%,362.45%,Upgrade
Capital Expenditures,-2.08,-1.24,-1.33,-2.82,-2.14,-2.71,-1.38,-0.88,-1.72,-3,Upgrade
Acquisitions,0,40.43,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-55.22,-40.9,-94.55,-10.42,4.84,-18.13,-23.81,-50.57,-29.17,-63.65,Upgrade
Other Investing Activities,1.01,1.22,0.55,0.21,-,0.61,-,1.6,-,0.36,Upgrade
Investing Cash Flow,-56.28,-0.49,-95.32,-13.02,2.69,-20.23,-25.19,-49.86,-30.89,-66.3,Upgrade
Dividends Paid,-1.97,-1.71,-1.72,-1.64,-1.35,-1.11,-0.95,-0.75,-0.75,-0.57,Upgrade
Share Issuance / Repurchase,0.11,0.06,-0.07,-2.45,-2.29,-3.24,0.07,0,0,-1.17,Upgrade
Debt Issued / Paid,88.42,-15.99,38.14,3.74,4.44,49.02,-26.45,27.29,14.33,43.9,Upgrade
Other Financing Activities,-53.63,17.79,69.68,-4.24,-10.77,-31.84,31.48,29.13,15.17,12.54,Upgrade
Financing Cash Flow,32.93,0.15,106.03,-4.59,-9.97,12.82,4.15,55.66,28.74,54.69,Upgrade
Net Cash Flow,-18.14,9.6,9.34,-12.73,0.71,0.12,-14.44,15.64,2.81,3.25,Upgrade
Free Cash Flow,3.13,8.7,-2.7,2.07,5.84,4.82,5.21,8.95,3.24,11.85,Upgrade
Free Cash Flow Growth,-64.03%,-,-,-64.57%,21.26%,-7.63%,-41.75%,176.10%,-72.64%,1997.35%,Upgrade
Free Cash Flow Margin,5.47%,15.60%,-5.37%,4.19%,11.61%,9.75%,11.63%,18.13%,6.76%,23.84%,Upgrade
Free Cash Flow Per Share,0.18,0.51,-0.16,0.12,0.33,0.26,0.28,0.47,0.17,0.63,Upgrade
