Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,18.16,18.45,27.33,9.39,4.27,0.68,0.77,3.62,0.06,-0.92,Upgrade
Depreciation & Amortization,-0.39,-2.07,-1.13,0.22,0.21,0.12,0.15,0.24,0.42,0.64,Upgrade
Share-Based Compensation,0.9,0.71,0.71,0.53,0.38,0.25,0.12,0.13,0.27,0.16,Upgrade
Other Operating Activities,21.09,236.21,-152.66,-113.89,-16.67,2.24,-0.1,0.26,-0.11,-4.02,Upgrade
Operating Cash Flow,39.76,253.3,-123.47,-103.54,-11.81,3.95,1.79,5.1,1.06,-4.13,Upgrade
Operating Cash Flow Growth,-84.30%,-,-,-,-,120.48%,-64.88%,383.60%,-,-,Upgrade
Capital Expenditures,-0.91,-2.59,-0.39,-0.44,-0.61,-0.31,-0.05,-0.05,-0.46,-0.34,Upgrade
Acquisitions,0.58,0.76,0.59,0.1,0.23,0,0,0,0,0,Upgrade
Change in Investments,-353,-307.56,-247.96,-111.1,-117.43,-59.07,-52.75,-39,-50.46,-46.47,Upgrade
Other Investing Activities,-,-7.34,-12,0.05,-25.96,-,0.2,-,-,3.35,Upgrade
Investing Cash Flow,-353.32,-316.73,-259.75,-111.4,-143.77,-59.38,-52.6,-39.05,-50.92,-43.46,Upgrade
Dividends Paid,-1.15,-0.85,-0.2,0,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-2.13,-2.93,-0.64,9.62,-0.04,-0.05,-0.03,0,0,0,Upgrade
Debt Issued / Paid,20.46,-122.98,193.03,2.1,15.95,0.08,-1.25,0.26,-2.2,6.86,Upgrade
Other Financing Activities,281.57,135.18,366.75,181.8,161.47,42.95,84.13,31.38,61.11,34.74,Upgrade
Financing Cash Flow,298.75,8.42,558.93,193.52,177.38,42.98,82.85,31.63,58.91,41.6,Upgrade
Net Cash Flow,-14.8,-55,175.72,-21.43,21.81,-12.44,32.05,-2.31,9.05,-5.99,Upgrade
Free Cash Flow,38.86,250.71,-123.85,-103.98,-12.42,3.64,1.75,5.06,0.59,-4.48,Upgrade
Free Cash Flow Growth,-84.50%,-,-,-,-,108.54%,-65.49%,751.35%,-,-,Upgrade
Free Cash Flow Margin,75.88%,453.54%,-161.08%,-311.13%,-60.29%,25.24%,14.23%,46.42%,5.98%,-65.96%,Upgrade
Free Cash Flow Per Share,5.99,38.11,-18.86,-19.47,-2.89,0.86,0.60,1.74,0.21,-1.55,Upgrade
