Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Net Income,22.13,20.97,20.08,18.91,14.85,12.97,12.48,11.47,9.87,8.78,Upgrade
Depreciation & Amortization,2.74,2.61,2.23,3.24,4.07,3.31,2.56,3,2.99,2.21,Upgrade
Share-Based Compensation,0.53,0.25,0.14,0.13,0.11,0.08,0.1,0.11,0.02,0.04,Upgrade
Other Operating Activities,-0.16,-6.01,-8.77,-0.32,0.72,1.78,0.35,-1.34,3.06,-0.6,Upgrade
Operating Cash Flow,25.24,17.82,13.68,21.97,19.74,18.14,15.48,13.24,15.94,10.43,Upgrade
Operating Cash Flow Growth,41.64%,30.29%,-37.74%,11.28%,8.86%,17.12%,16.96%,-16.94%,52.77%,-5.05%,Upgrade
Capital Expenditures,-0.01,-1.93,-2.37,-3.93,0.05,-6.35,-9.39,-0.48,-0.87,-0.86,Upgrade
Acquisitions,0,0,0,0,12.9,0,0,8.99,-9.11,9.77,Upgrade
Change in Investments,-46.51,-173.29,-78.85,24.97,-23.76,19.99,-14.47,-78.86,-5.35,-10.67,Upgrade
Other Investing Activities,1.61,-,1.17,-11.98,0.02,1.16,-3.66,4.78,4.34,1.17,Upgrade
Investing Cash Flow,-44.91,-175.22,-80.05,9.06,-10.79,14.8,-27.52,-65.57,-11,-0.59,Upgrade
Dividends Paid,-9.19,-9.72,-9.45,-9.03,-7.77,-6.09,-6.05,-5.92,-5.64,-4.86,Upgrade
Share Issuance / Repurchase,-23.25,-7.87,-1.36,-6.35,-0.21,0.09,0.64,0.22,0.06,27.03,Upgrade
Debt Issued / Paid,80.53,-12,-19,-62.29,23.02,4.67,-0.7,15.33,6.59,-8.5,Upgrade
Other Financing Activities,-23.85,173.4,107.14,47.36,-29.33,-25.08,22.01,41.84,-4.8,-22.31,Upgrade
Financing Cash Flow,24.24,143.8,77.34,-30.3,-14.3,-26.42,15.91,51.47,-3.78,-8.63,Upgrade
Net Cash Flow,4.57,-13.59,10.97,0.73,-5.35,6.52,3.88,-0.86,1.16,1.21,Upgrade
Free Cash Flow,25.23,15.89,11.31,18.04,19.79,11.79,6.1,12.76,15.07,9.58,Upgrade
Free Cash Flow Growth,58.83%,40.49%,-37.31%,-8.86%,67.88%,93.37%,-52.21%,-15.33%,57.32%,-9.01%,Upgrade
Free Cash Flow Margin,33.61%,21.58%,16.17%,27.11%,33.95%,23.07%,12.15%,26.53%,34.17%,25.25%,Upgrade
Free Cash Flow Per Share,2.21,1.26,0.88,1.38,1.66,1.18,0.61,1.31,1.62,1.22,Upgrade
