Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,34.43,43.53,30.05,20.91,22.58,15.25,16.3,15.04,12.74,15.75,Upgrade
Depreciation & Amortization,3.51,3.71,3.83,3.46,2.04,2.41,2.86,3.03,2.8,3.24,Upgrade
Share-Based Compensation,1.49,1.43,1.45,1.54,1.2,1.02,0.82,0.69,0.65,0.57,Upgrade
Other Operating Activities,8.52,2.43,-15.1,6.77,1.69,7.08,-3.86,0.5,0.41,8.59,Upgrade
Operating Cash Flow,47.94,51.1,20.23,32.68,27.5,25.75,16.12,19.26,16.6,28.14,Upgrade
Operating Cash Flow Growth,-6.17%,152.62%,-38.11%,18.83%,6.80%,59.78%,-16.33%,16.05%,-41.02%,92.69%,Upgrade
Capital Expenditures,-1.19,1.03,-2.69,-3.56,-2.49,-2,-3.61,-1.43,-1.05,-0.87,Upgrade
Acquisitions,0,0,0,26.26,0,0,0,12.24,0,0,Upgrade
Change in Investments,-226.39,-163.56,-264.76,-27.27,-37.41,-145.86,-171.75,-28.17,-39.75,-19.77,Upgrade
Investing Cash Flow,-227.58,-162.53,-267.45,-4.57,-39.9,-147.86,-175.37,-17.36,-40.8,-20.64,Upgrade
Dividends Paid,-12.14,-11.83,-11.84,-10.97,-8.7,-8.38,-8.27,-8.07,-7.24,-7.25,Upgrade
Share Issuance / Repurchase,-7.49,-8.72,-4.94,-2.46,0.86,0.11,-1.15,-2.72,-1.07,0.31,Upgrade
Debt Issued / Paid,100.53,-7.5,0,-15.66,-24,-6,20,0,-0.04,-0.15,Upgrade
Other Financing Activities,-334.73,277.68,553.04,16.3,56.02,135.65,106.54,36.92,32.16,19.82,Upgrade
Financing Cash Flow,-253.84,249.63,536.26,-12.78,24.18,121.38,117.12,26.14,23.82,12.73,Upgrade
Net Cash Flow,-433.48,138.2,289.04,15.33,11.78,-0.73,-42.13,28.03,-0.38,20.24,Upgrade
Free Cash Flow,46.75,52.13,17.53,29.13,25.01,23.76,12.51,17.83,15.55,27.28,Upgrade
Free Cash Flow Growth,-10.32%,197.30%,-39.80%,16.44%,5.29%,89.97%,-29.87%,14.68%,-43.00%,88.40%,Upgrade
Free Cash Flow Margin,43.51%,45.63%,19.11%,31.71%,34.51%,34.45%,19.81%,28.95%,29.62%,47.94%,Upgrade
Free Cash Flow Per Share,4.38,4.79,1.60,2.77,2.88,2.75,1.45,2.05,1.98,3.46,Upgrade
