Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1988
Net Income,42.16,71.5,22.74,13.88,16.17,12.34,7.62,7.14,2.69,4.42,Upgrade
Depreciation & Amortization,2.6,2.6,2.95,1.76,1.73,1.88,2.11,2.26,2.75,2.69,Upgrade
Share-Based Compensation,1.87,0.98,1.1,1.37,0.87,0.95,0.61,0.71,0.69,0.56,Upgrade
Other Operating Activities,-16.14,-66.74,-10.48,1.77,0.69,18.83,-5.25,-11.84,-11.66,-6.35,Upgrade
Operating Cash Flow,30.5,8.34,16.31,18.77,19.45,33.99,5.09,-1.74,-5.54,1.32,Upgrade
Operating Cash Flow Growth,265.72%,-48.86%,-13.14%,-3.50%,-42.77%,567.26%,-,-,-,-,Upgrade
Capital Expenditures,-1.06,-1.26,-1.16,-0.3,-0.98,-0.7,-1.19,-1.24,-1.09,-2.9,Upgrade
Change in Investments,-36.94,-89.91,-41.33,-72.14,-59.92,-40.73,-91.66,-11.41,-106.42,-341.83,Upgrade
Other Investing Activities,-210.95,118.64,43.99,-16.95,-22.7,-52.26,25.22,-58.22,42.67,281.64,Upgrade
Investing Cash Flow,-248.95,27.46,1.5,-89.38,-83.6,-93.68,-67.64,-70.88,-64.84,-63.08,Upgrade
Dividends Paid,-0.32,-0.33,-0.36,-0.36,-0.36,-0.36,-0.38,-0.4,-2.92,-3.86,Upgrade
Share Repurchases,-27.98,-5.74,-11.47,-16.5,0,-6.94,-3.36,-6.67,-2.82,-4.33,Upgrade
Other Financing Activities,-647.63,825.62,57.83,-46.03,58.62,65.23,120.87,73.94,86.8,-1.04,Upgrade
Financing Cash Flow,-619.96,831.03,68.94,-29.89,58.27,71.82,123.85,80.21,86.7,-0.58,Upgrade
Net Cash Flow,-838.41,866.83,86.75,-100.5,-5.88,12.13,61.31,7.59,16.33,-62.34,Upgrade
Free Cash Flow,29.44,7.08,15.15,18.48,18.47,33.3,3.9,-2.98,-6.63,-1.57,Upgrade
Free Cash Flow Growth,316.13%,-53.31%,-18.00%,0.02%,-44.52%,752.84%,-,-,-,-,Upgrade
Free Cash Flow Margin,28.13%,5.21%,19.91%,27.77%,31.32%,59.68%,8.53%,-6.94%,-18.90%,-3.90%,Upgrade
Free Cash Flow Per Share,3.77,0.85,1.71,2.05,2.07,3.74,0.41,-0.30,-0.64,-0.15,Upgrade
