Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Net Income,55.43,117.64,79.96,-131.9,-570.26,-199.05,15.22,100.14,77.05,87.9,Upgrade
Depreciation & Amortization,-0.11,8.22,8.69,7.82,6.18,8.39,12.61,9.72,40.32,19.08,Upgrade
Other Operating Activities,-135.78,-429.3,-592.23,"-1,018.52",720.73,620.08,408.53,500.11,509.94,244.44,Upgrade
Operating Cash Flow,-195.93,-394.43,-541.78,"-1,142.6",182.29,458.57,470.12,634.3,651.65,366.25,Upgrade
Operating Cash Flow Growth,-,-,-,-,-60.25%,-2.46%,-25.88%,-2.66%,77.93%,14.78%,Upgrade
Acquisitions,2.73,0.42,0,0,255.92,0,0,0,0,0,Upgrade
Change in Investments,186.15,463.67,596.65,916.05,-325.81,-308.04,-477.86,-758.1,-471.39,-584.14,Upgrade
Other Investing Activities,-0.09,-0.03,-0.61,-2.87,102.79,-51.82,-100.2,7.43,-0.49,0.15,Upgrade
Investing Cash Flow,188.79,464.06,596.04,913.18,32.9,-359.86,-578.06,-750.68,-471.88,-583.99,Upgrade
Dividends Paid,0,0,0,0,-41.56,-51.63,-43.13,-38.2,-32.08,-19.61,Upgrade
Share Issuance / Repurchase,-1,-2.65,-0,-0.02,-0.84,-24.57,1.46,2.66,0.53,1.78,Upgrade
Debt Issued / Paid,0,0,0,0,0,-100,-1.22,0,-152.5,147.45,Upgrade
Other Financing Activities,-9.98,-136.26,-30.13,-,-25.64,115.79,-33.9,135.29,-24.34,144.84,Upgrade
Financing Cash Flow,-10.98,-138.9,-30.13,-0.02,-68.03,-60.42,-76.78,99.75,-208.39,274.46,Upgrade
Net Cash Flow,-19.46,-69.74,28.55,-229.82,145.6,41.97,-182.97,-18.48,-31.71,58.29,Upgrade
Free Cash Flow,-195.93,-394.43,-541.78,"-1,142.6",182.29,458.57,470.12,634.3,651.65,366.25,Upgrade
Free Cash Flow Growth,-,-,-,-,-60.25%,-2.46%,-25.88%,-2.66%,77.93%,14.78%,Upgrade
Free Cash Flow Margin,-337.04%,-399.54%,-294.25%,-198.32%,8.42%,21.44%,22.91%,24.65%,27.37%,17.36%,Upgrade
Free Cash Flow Per Share,-2.25,-4.58,-6.42,-13.76,2.19,5.35,6.06,8.63,8.95,5.05,Upgrade
