Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,6.86,4.45,2.71,4.57,2.49,-0.41,1.22,2.6,3.55,3.93,Upgrade
Depreciation & Amortization,1.88,2.03,2.1,2.1,1.63,1.13,0.97,0.87,0.8,0.72,Upgrade
Share-Based Compensation,0.49,0.44,0.42,0.36,0.44,0.37,0.28,0.42,0.44,0.16,Upgrade
Other Operating Activities,3.3,2.91,0.87,4.29,3.5,5.66,5.71,3.52,3.77,6.12,Upgrade
Operating Cash Flow,12.53,9.83,6.09,11.32,8.06,6.75,8.18,7.4,8.56,10.92,Upgrade
Operating Cash Flow Growth,27.52%,61.22%,-46.14%,40.31%,19.43%,-17.47%,10.55%,-13.58%,-21.61%,-32.33%,Upgrade
Capital Expenditures,-1.26,-0.82,-0.96,-3.18,-1.55,-10.39,-7.89,-3.66,-1.71,-0.38,Upgrade
Acquisitions,0,0,0,0,-19.01,0,0,0,1,0,Upgrade
Change in Investments,-82.02,-109.55,-67.72,11.65,20.16,-13.58,-53.07,-0.01,-26.15,-21.81,Upgrade
Other Investing Activities,3.08,2.06,2.62,1.26,3.1,1.35,1.66,4.15,6.33,4.02,Upgrade
Investing Cash Flow,-80.2,-108.32,-66.06,9.72,2.7,-22.62,-59.3,0.47,-20.52,-18.17,Upgrade
Dividends Paid,-0.83,-0.75,-0.74,-0.56,-0.5,-0.49,-0.48,-0.48,-0.18,0,Upgrade
Share Issuance / Repurchase,-4.48,-0.53,-0.45,-1.48,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,9.99,10.68,-0.01,9.5,-35.07,0.48,12.77,6.92,-0.8,5.59,Upgrade
Other Financing Activities,31.9,55.91,98.55,-21.06,47.27,19.48,18.3,-4.4,-0.62,-4.76,Upgrade
Financing Cash Flow,36.58,65.32,97.35,-13.61,11.71,19.47,30.58,2.03,-1.6,0.84,Upgrade
Net Cash Flow,-31.09,-33.17,37.39,7.43,22.48,3.59,-20.54,9.91,-13.55,-6.41,Upgrade
Free Cash Flow,11.27,9,5.14,8.13,6.52,-3.64,0.29,3.74,6.86,10.54,Upgrade
Free Cash Flow Growth,25.15%,75.19%,-36.80%,24.80%,-,-,-92.24%,-45.50%,-34.97%,-32.29%,Upgrade
Free Cash Flow Margin,30.38%,23.40%,13.58%,20.54%,18.21%,-11.72%,0.97%,11.70%,20.18%,29.09%,Upgrade
Free Cash Flow Per Share,1.94,1.45,0.83,1.31,1.03,-0.60,0.05,0.62,1.14,1.75,Upgrade
