Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,207.1,116.3,169.6,85.1,55.5,6.4,54.7,55.7,19.3,19.3,Upgrade
Depreciation & Amortization,60.3,48.7,29.6,14,11.6,9.8,7.8,7.2,7.3,8,Upgrade
Share-Based Compensation,17.8,13.9,10.3,8.1,6.6,6.3,5.1,3.6,4.3,9.3,Upgrade
Other Operating Activities,-514.7,"1,943.8","1,741.1",88.4,-547.3,"1,014.9",-95.4,-28.6,101.7,8.3,Upgrade
Operating Cash Flow,-229.5,"2,122.7","1,950.6",195.6,-473.6,"1,037.4",-27.8,37.9,132.6,44.9,Upgrade
Operating Cash Flow Growth,-,8.82%,897.24%,-,-,-,-,-71.42%,195.32%,-,Upgrade
Capital Expenditures,-49.5,-59,-16.6,-11.9,-12.5,-16.1,-15.4,-9.1,-4.3,-4.9,Upgrade
Acquisitions,0,-0.8,-225,-28.9,-2.9,-6,-20,-7.8,0,0.2,Upgrade
Change in Investments,0,0,0,0,0,-0.2,-0.1,1.4,0,9.8,Upgrade
Investing Cash Flow,-49.5,-59.8,-241.6,-40.8,-15.4,-22.3,-35.5,-15.5,-4.3,5.1,Upgrade
Share Issuance / Repurchase,6.7,-2.5,-2,-2.6,2.6,3.4,-16,-2.2,-8.3,-2.4,Upgrade
Debt Issued / Paid,65.7,-30.9,315.2,12.2,124.6,1.6,139.1,18.9,-38.8,-115.4,Upgrade
Other Financing Activities,-6.6,-2.2,-0.9,-,-6.3,0.7,-2.1,-1.7,-1.7,-11.9,Upgrade
Financing Cash Flow,65.8,-35.6,312.3,9.6,120.9,5.7,121,15,-48.8,-129.7,Upgrade
Net Cash Flow,-224.4,"2,041.1","2,017.1",163.7,-372.2,"1,022.2",48.1,36.8,75.2,-80.2,Upgrade
Free Cash Flow,-279,"2,063.7","1,934",183.7,-486.1,"1,021.3",-43.2,28.8,128.3,40,Upgrade
Free Cash Flow Growth,-,6.71%,952.80%,-,-,-,-,-77.55%,220.75%,-,Upgrade
Free Cash Flow Margin,-0.42%,4.85%,3.57%,0.56%,-1.76%,3.47%,-0.29%,0.08%,0.38%,0.09%,Upgrade
Free Cash Flow Per Share,-14.26,107.87,102.74,9.80,-26.21,55.52,-2.35,1.55,6.92,2.17,Upgrade
