Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Net Income,22.9,16.34,13.69,12.49,11.54,9.09,7.67,4.91,7.12,5.82,Upgrade
Depreciation & Amortization,1.15,1.14,1.2,1.09,1.19,1.12,1.25,1.21,1.17,1.16,Upgrade
Share-Based Compensation,0.62,0.58,0.55,0.55,0.43,0.1,0.26,0.22,0.17,0.2,Upgrade
Other Operating Activities,-1.36,-6.87,3.81,3.08,1.29,-0.92,0.73,-2.02,-1.06,0.28,Upgrade
Operating Cash Flow,23.32,11.19,19.24,17.21,14.44,9.4,9.91,4.31,7.41,7.52,Upgrade
Operating Cash Flow Growth,108.47%,-41.86%,11.80%,19.18%,53.63%,-5.12%,129.78%,-41.80%,-1.45%,-16.86%,Upgrade
Capital Expenditures,-1.19,-0.98,-1.74,-1.38,-1.64,-1.81,-0.66,-1.41,-1.55,-0.44,Upgrade
Acquisitions,-1.24,-0.53,-1.57,-0.6,-1.41,0,0,23.47,0,0,Upgrade
Change in Investments,-374.26,108.7,-282.51,-19.88,-80.37,-73.26,-103.7,-52.68,-32.38,-53.11,Upgrade
Other Investing Activities,-,-3.43,0.17,-5,0.45,1.17,-2.8,0.29,-1.03,0.98,Upgrade
Investing Cash Flow,-376.69,103.76,-285.65,-26.86,-82.97,-73.89,-107.16,-30.33,-34.97,-52.57,Upgrade
Dividends Paid,-2.47,-2.39,-2.3,-2.21,-2.12,-2.02,-1.94,-1.7,-1.32,0,Upgrade
Share Issuance / Repurchase,0,0,0,0.01,0.01,0.09,0,0,0.92,0.09,Upgrade
Other Financing Activities,7.21,439.05,347.77,33.3,47.61,24.79,99.4,74.03,67.05,8.82,Upgrade
Financing Cash Flow,4.74,436.66,345.47,31.1,45.5,22.86,97.46,72.34,66.66,8.91,Upgrade
Net Cash Flow,-348.63,551.61,79.06,21.45,-23.03,-41.64,0.21,46.32,39.1,-36.14,Upgrade
Free Cash Flow,22.13,10.21,17.5,15.83,12.8,7.59,9.25,2.9,5.85,7.07,Upgrade
Free Cash Flow Growth,116.79%,-41.67%,10.58%,23.68%,68.50%,-17.88%,219.08%,-50.50%,-17.25%,-14.17%,Upgrade
Free Cash Flow Margin,33.03%,18.60%,36.76%,34.75%,29.95%,19.08%,26.08%,9.78%,18.93%,25.95%,Upgrade
Free Cash Flow Per Share,2.68,1.24,2.13,1.93,1.56,0.94,1.14,0.36,0.72,0.89,Upgrade
