Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,34.73,29.01,30.17,31.98,26.38,16.29,15.95,12.79,10.47,-8.03,Upgrade
Depreciation & Amortization,1.56,2.72,2.62,2.21,2.56,2.29,2.81,2.97,3.14,3.07,Upgrade
Share-Based Compensation,0.7,0.68,0.51,0.43,0.45,0.47,0.68,0.53,0.4,0.16,Upgrade
Other Operating Activities,-2.19,3.5,-2.72,-4.9,0.24,3.74,-2.51,-2.29,2.61,3.54,Upgrade
Operating Cash Flow,34.8,35.92,30.58,29.72,29.64,22.78,16.93,14,16.62,16.31,Upgrade
Operating Cash Flow Growth,-3.13%,17.49%,2.88%,0.29%,30.10%,34.56%,20.91%,-15.75%,1.88%,20.87%,Upgrade
Capital Expenditures,-0.75,-0.82,-2.08,-0.7,-1.28,0.55,4.15,10.37,10.72,14.09,Upgrade
Change in Investments,-401.73,79.32,-61.53,25.17,-78.8,-90.74,-100.01,-105.67,-106.53,-55.09,Upgrade
Other Investing Activities,-,-9.09,-,0.66,2.89,7.03,-9.48,-,-,-,Upgrade
Investing Cash Flow,-402.48,69.4,-63.62,25.12,-77.2,-83.16,-105.34,-95.3,-95.81,-40.99,Upgrade
Dividends Paid,-10.92,-10.9,-10.88,-9.51,-8.48,-6.09,-4.05,-3.7,-2.69,0,Upgrade
Share Issuance / Repurchase,-0.21,-0.13,-0.09,-0.1,0.25,-0.12,-0.27,-0.17,-0.2,-0.05,Upgrade
Debt Issued / Paid,-55,-5.62,10,-20.62,-32.12,7.95,-12,8.06,-1.88,-3.48,Upgrade
Other Financing Activities,37.18,279.37,545.29,76.56,97.73,130.29,13.07,129.13,56.53,-41.26,Upgrade
Financing Cash Flow,-28.94,262.73,544.33,46.32,57.38,132.03,-3.25,133.32,51.75,-44.79,Upgrade
Net Cash Flow,-396.62,368.05,511.29,101.17,9.82,71.65,-91.66,52.02,-27.44,-69.47,Upgrade
Free Cash Flow,34.05,35.1,28.49,29.02,28.35,23.33,21.08,24.37,27.34,30.41,Upgrade
Free Cash Flow Growth,-2.99%,23.19%,-1.82%,2.36%,21.53%,10.68%,-13.51%,-10.86%,-10.09%,-3.53%,Upgrade
Free Cash Flow Margin,37.30%,42.90%,34.53%,34.69%,36.97%,32.99%,31.01%,37.28%,44.85%,49.30%,Upgrade
Free Cash Flow Per Share,0.99,1.03,0.84,0.85,0.83,0.69,0.62,0.72,0.81,1.11,Upgrade
