Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,22.22,-172.8,4.82,38.34,63.83,43.57,74.47,53.5,44.69,67.34,Upgrade
Depreciation & Amortization,1.05,4.72,5.02,4.06,4.22,2.12,2.41,2,2.76,3.57,Upgrade
Share-Based Compensation,8.65,6.45,6.95,6.08,3.53,5.57,8.68,7.32,0.59,0.65,Upgrade
Other Operating Activities,182.06,-751.91,-290.62,"1,440.54",218.45,156.55,68.78,57.16,82.36,34.09,Upgrade
Operating Cash Flow,222.73,-913.55,-273.83,"1,489.02",290.03,207.82,154.35,119.97,130.39,105.64,Upgrade
Operating Cash Flow Growth,-,-,-,413.41%,39.56%,34.64%,28.66%,-7.99%,23.43%,113.88%,Upgrade
Capital Expenditures,-8.22,-6.3,-0.55,-0.52,0,0,0,0,0,0,Upgrade
Change in Investments,-520.12,-95.41,-211.34,-389.49,-267.71,-100.08,-79.05,-30.75,-175.12,47.13,Upgrade
Other Investing Activities,735.21,237.63,249.56,511.25,0.94,-4.66,-1.72,-3.42,0.24,-0.38,Upgrade
Investing Cash Flow,206.87,135.91,37.67,121.25,-266.77,-104.74,-80.76,-34.16,-174.88,46.76,Upgrade
Dividends Paid,-7.8,-43.24,-37.05,-36.72,-36.12,-50.83,-65.99,-47.41,-70,0,Upgrade
Share Issuance / Repurchase,-1.3,190.91,-1.02,5.39,2.93,-7.74,-2.65,-4.73,0,-110.76,Upgrade
Debt Issued / Paid,-40,0,104,40,20,10,0,0,30.3,23,Upgrade
Other Financing Activities,138.77,-,-,-0.71,-1.1,-0.79,-1.57,-0.65,-1.04,-1.82,Upgrade
Financing Cash Flow,89.67,147.67,65.93,7.96,-14.29,-49.36,-70.21,-52.79,-40.74,-89.58,Upgrade
Net Cash Flow,-15.75,-730.05,-383.9,"1,233.62",8.96,53.71,3.38,33.02,-85.22,62.81,Upgrade
Free Cash Flow,214.52,-919.85,-274.38,"1,488.5",290.03,207.82,154.35,119.97,130.39,105.64,Upgrade
Free Cash Flow Growth,-,-,-,413.23%,39.56%,34.64%,28.66%,-7.99%,23.43%,113.88%,Upgrade
Free Cash Flow Margin,26.36%,-119.02%,-41.03%,164.09%,32.75%,25.42%,26.33%,23.76%,29.70%,27.35%,Upgrade
Free Cash Flow Per Share,5.73,-26.31,-8.98,49.17,9.70,7.05,5.31,4.19,4.57,3.47,Upgrade
