Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,102.07,88.08,89.6,89.35,70,54.31,52.13,54.1,52.96,48.22,Upgrade
Depreciation & Amortization,5.33,5.83,5.79,5,5.09,5.88,6.24,1.5,1.43,-5.54,Upgrade
Share-Based Compensation,2.98,2.54,3.09,2.06,1.65,1.54,2.02,1.79,1.54,1.28,Upgrade
Other Operating Activities,5.44,5.82,-8.68,8.64,0.84,14.39,4.95,-9.49,-2.58,31.93,Upgrade
Operating Cash Flow,115.82,102.27,89.8,105.05,77.57,76.13,65.33,47.9,53.35,75.89,Upgrade
Operating Cash Flow Growth,13.24%,13.90%,-14.52%,35.42%,1.90%,16.53%,36.40%,-10.23%,-29.70%,41.03%,Upgrade
Capital Expenditures,-1.95,-2.96,-5.06,-4.13,-6.31,-3.52,-5.52,-3.01,-2.32,-7.48,Upgrade
Acquisitions,0,0,18.38,-22.38,12.23,0,0,35.28,0,-21.85,Upgrade
Change in Investments,-470.38,78.13,243.34,-42.02,-17.68,-119.59,-256.61,-216.49,-23.04,-44.21,Upgrade
Other Investing Activities,61.88,-266.34,-541.94,-40.3,-156.7,-48.59,0.84,0.14,0.65,0.85,Upgrade
Investing Cash Flow,-410.45,-191.17,-285.29,-108.83,-168.47,-171.69,-261.29,-184.08,-24.71,-72.69,Upgrade
Dividends Paid,-36.7,-36.14,-36.67,-35.55,-29.58,-27.12,-25.72,-25.3,-24.49,-22.88,Upgrade
Share Issuance / Repurchase,-25.65,-57.99,-36.26,-18.91,-19.11,29.14,-2,-2.18,-27.38,3.43,Upgrade
Debt Issued / Paid,-21.49,16.5,80.65,-50.66,-8.83,3.91,93.44,14.78,-2.87,23.15,Upgrade
Other Financing Activities,-56.15,272.49,576.29,126.04,188.89,84,148.27,70.77,88.44,-6.03,Upgrade
Financing Cash Flow,-140,194.87,584.01,20.94,131.38,89.93,213.99,58.07,33.71,-2.33,Upgrade
Net Cash Flow,-434.63,105.97,388.52,17.15,40.48,-5.63,18.03,-78.12,62.35,0.88,Upgrade
Free Cash Flow,113.87,99.32,84.73,100.92,71.26,72.61,59.81,44.88,51.03,68.42,Upgrade
Free Cash Flow Growth,14.65%,17.21%,-16.04%,41.61%,-1.85%,21.39%,33.27%,-12.05%,-25.41%,47.75%,Upgrade
Free Cash Flow Margin,45.25%,43.49%,37.39%,43.67%,35.44%,38.89%,34.50%,25.58%,29.62%,38.79%,Upgrade
Free Cash Flow Per Share,7.67,6.46,5.30,6.19,4.62,4.71,4.01,2.97,3.31,4.40,Upgrade
