Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,60.84,69.49,6.62,43.63,30.35,18.7,20.39,25.12,18.52,18.61,Upgrade
Depreciation & Amortization,10.16,1.57,4.56,2.75,9.05,8.43,8.42,6.56,2.72,5.16,Upgrade
Share-Based Compensation,2.54,2.15,1.38,1.16,1.03,0.87,0.73,0.63,0.49,0.38,Upgrade
Other Operating Activities,16.79,38.35,-3.4,-0.22,2.34,13.07,8.64,0.4,1.53,4.11,Upgrade
Operating Cash Flow,90.33,111.55,9.16,47.31,42.76,41.07,38.18,32.71,23.26,28.26,Upgrade
Operating Cash Flow Growth,-19.03%,1117.97%,-80.64%,10.64%,4.12%,7.56%,16.74%,40.59%,-17.68%,25.39%,Upgrade
Capital Expenditures,-2.63,-1.37,-1.45,-2.13,-5.04,-4.96,-3.34,-13.74,-12.26,-4.5,Upgrade
Acquisitions,31.38,0,0,48.49,0.9,0,0,-35.6,0,0.76,Upgrade
Change in Investments,-302.81,-429.06,-869.18,24.31,-93.02,0.04,-129.42,54.35,-27.73,-1.67,Upgrade
Other Investing Activities,0.8,2.12,3.19,2.07,2.72,-143.83,9.17,-,-7.44,-,Upgrade
Investing Cash Flow,-273.27,-428.32,-867.44,72.75,-94.44,-148.75,-123.59,5.01,-47.44,-5.41,Upgrade
Dividends Paid,-14.87,-14.28,-14.18,-11.48,-9.54,-8.06,-7.32,-6.34,-4.87,-4.26,Upgrade
Share Issuance / Repurchase,-2.73,-11.55,-4.62,-5,-1.99,24.37,0.01,8.06,-3.99,-0.65,Upgrade
Debt Issued / Paid,192.8,-103.41,68.36,-101.2,50.19,-25.64,71.91,-21.56,-2.34,-15.46,Upgrade
Other Financing Activities,-109.66,567.18,817.9,25.62,7.52,124.76,16.93,5.81,33.88,-24.79,Upgrade
Financing Cash Flow,65.55,437.94,867.46,-92.06,46.19,115.42,81.53,-14.03,22.69,-45.16,Upgrade
Net Cash Flow,-117.4,121.17,9.18,28,-5.49,7.74,-3.87,23.69,-1.48,-22.3,Upgrade
Free Cash Flow,87.69,110.18,7.71,45.18,37.73,36.12,34.85,18.97,11,23.76,Upgrade
Free Cash Flow Growth,-20.41%,1329.08%,-82.94%,19.77%,4.46%,3.64%,83.70%,72.45%,-53.69%,-2.09%,Upgrade
Free Cash Flow Margin,41.88%,53.47%,4.72%,26.94%,31.13%,33.07%,30.29%,17.88%,15.95%,35.28%,Upgrade
Free Cash Flow Per Share,5.61,7.02,0.48,2.80,3.09,2.96,3.05,1.66,1.32,2.81,Upgrade
