Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,22.39,24.04,11.25,17.01,16.36,10.48,8.27,7.84,8.19,7.86,Upgrade
Other Operating Activities,4.02,-3.53,-3.46,4.06,8.77,3,3.27,0.26,2.83,5.24,Upgrade
Operating Cash Flow,26.41,20.51,7.79,21.07,25.12,13.48,11.54,8.1,11.02,13.1,Upgrade
Operating Cash Flow Growth,28.74%,163.41%,-63.05%,-16.12%,86.37%,16.81%,42.50%,-26.52%,-15.88%,3.96%,Upgrade
Capital Expenditures,-1.01,-0.45,-4.32,-4.46,-1.11,-0.48,-1.45,-1.89,-0.58,-1.08,Upgrade
Acquisitions,0,-0.9,-6.49,0,-5,-0.28,-0.33,0,0,0,Upgrade
Change in Investments,-230.5,-21.4,-203.56,-61.95,-73.26,-176.66,-168.99,-80.66,-42.32,-74.22,Upgrade
Other Investing Activities,-5.07,0.13,0.98,-3.48,-3.2,-9.1,-2.08,0.08,-1.91,-4.23,Upgrade
Investing Cash Flow,-236.58,-22.62,-213.39,-69.88,-82.57,-186.52,-172.85,-82.47,-44.81,-79.53,Upgrade
Dividends Paid,-6.94,-6.54,-5.99,-5.09,-4.43,-3.82,-3.26,-3.05,-2.74,-1.1,Upgrade
Share Issuance / Repurchase,-2.95,0.89,0.72,1.18,1.03,14.67,0.5,0.45,-0.68,0.15,Upgrade
Debt Issued / Paid,163.64,-11.13,3.86,-0.72,-84.4,59.18,17.54,-6.66,5.13,-8.76,Upgrade
Other Financing Activities,-165.31,166.07,265.77,52.38,163.83,111.26,136.99,95.35,1.02,27.62,Upgrade
Financing Cash Flow,-11.56,149.29,264.35,47.75,76.03,181.29,151.77,86.09,2.73,17.91,Upgrade
Net Cash Flow,-221.73,147.18,58.75,-1.06,18.59,8.25,-9.54,11.72,-31.06,-48.52,Upgrade
Free Cash Flow,25.4,20.06,3.47,16.62,24.02,13,10.09,6.21,10.44,12.02,Upgrade
Free Cash Flow Growth,26.62%,478.93%,-79.15%,-30.81%,84.79%,28.84%,62.45%,-40.52%,-13.12%,13.38%,Upgrade
Free Cash Flow Margin,28.38%,21.54%,4.77%,23.72%,38.78%,23.94%,22.27%,14.02%,26.01%,30.84%,Upgrade
Free Cash Flow Per Share,4.62,3.68,0.66,3.39,4.99,2.74,2.36,1.47,2.49,2.87,Upgrade
