Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,878,"1,314",730,855,447,183,215,-220,463,-19,Upgrade
Depreciation & Amortization,262,264,264,271,289,328,521,198,23,-55,Upgrade
Share-Based Compensation,31,23,17,13,21,17,22,15,6,146,Upgrade
Other Operating Activities,"1,216",646,"1,201","1,223","1,289","1,027",564,748,-111,603,Upgrade
Operating Cash Flow,"2,387","2,247","2,212","2,362","2,046","1,555","1,322",741,381,675,Upgrade
Operating Cash Flow Growth,6.23%,1.58%,-6.35%,15.44%,31.58%,17.62%,78.41%,94.49%,-43.56%,195.90%,Upgrade
Acquisitions,0,0,0,0,0,0,26,"-3,520",0,"-2,964",Upgrade
Change in Investments,"-2,044","-2,074",-722,"-3,436","-2,365","-2,189",-136,"1,370","1,854",851,Upgrade
Other Investing Activities,-75,-69,-29,7,-32,-3,4,-36,-13,-10,Upgrade
Investing Cash Flow,"-2,119","-2,143",-751,"-3,429","-2,397","-2,192",-106,"-2,186","1,841","-2,123",Upgrade
Dividends Paid,-480,"-1,274",-806,-408,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-301,-368,-45,0,0,0,0,976,0,231,Upgrade
Debt Issued / Paid,469,-162,487,"1,934",54,980,"-1,660","1,067","-1,134",-139,Upgrade
Other Financing Activities,-14,-6,-6,-5,-10,-5,-25,-79,-639,234,Upgrade
Financing Cash Flow,-326,"-1,810",-370,"1,521",44,975,"-1,685","1,964","-1,773",326,Upgrade
Net Cash Flow,-58,"-1,706","1,091",454,-307,338,-468,518,448,"-1,123",Upgrade
Free Cash Flow,"2,387","2,247","2,212","2,362","2,046","1,555","1,322",741,381,675,Upgrade
Free Cash Flow Growth,6.23%,1.58%,-6.35%,15.44%,31.58%,17.62%,78.41%,94.49%,-43.56%,195.90%,Upgrade
Free Cash Flow Margin,86.17%,66.78%,86.81%,89.13%,88.61%,78.34%,63.10%,97.37%,24.39%,78.49%,Upgrade
Free Cash Flow Per Share,19.22,16.94,16.42,17.36,15.08,11.50,9.81,5.79,3.32,6.56,Upgrade
