Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,207.42,256.3,377.84,36.61,70.1,29.24,34.6,43.99,111.67,78.04,Upgrade
Depreciation & Amortization,36.87,35.38,19.73,15.06,14.2,13.28,15.56,18.39,18.73,17.14,Upgrade
Share-Based Compensation,21.95,21.18,18.04,11.97,11.66,11.31,8.52,9.63,0.66,0.25,Upgrade
Other Operating Activities,627.76,159.02,325.25,785.01,588.88,393.34,334.69,211.91,298.87,342.87,Upgrade
Operating Cash Flow,894,471.87,740.87,848.64,684.84,447.17,393.37,283.92,429.94,438.3,Upgrade
Operating Cash Flow Growth,89.46%,-36.31%,-12.70%,23.92%,53.15%,13.68%,38.55%,-33.96%,-1.91%,16.72%,Upgrade
Capital Expenditures,-43.63,-29.67,-29.49,-20.06,-14.66,-15.23,-14.4,-32.24,-13.28,-14.87,Upgrade
Acquisitions,8.71,-27.23,109.92,0,0,0,0,-17.74,-0.7,0,Upgrade
Change in Investments,"-1,631.35",-923.49,2.99,-851.06,-633.94,-453.77,-450.15,-322.81,-291.25,-388.87,Upgrade
Other Investing Activities,-,0.03,0.17,-70.28,-72.33,-55.57,0.1,0.62,-7.86,-,Upgrade
Investing Cash Flow,"-1,666.27",-980.37,83.58,-941.4,-720.93,-524.57,-464.45,-372.17,-313.1,-403.74,Upgrade
Share Issuance / Repurchase,-138.83,-101.2,-56.22,-30.22,-10.58,-5.05,-0.44,-0.19,0,0,Upgrade
Debt Issued / Paid,863.7,466.35,-479.76,125.71,33.06,109.63,100.32,56.8,45.72,-23.54,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-124.76,-5.02,Upgrade
Financing Cash Flow,724.87,365.15,-535.97,95.48,22.48,104.58,99.88,56.62,-79.04,-28.57,Upgrade
Net Cash Flow,-47.48,-143.32,288.24,3.71,-20.89,31.9,16.8,-33.04,27.63,9.93,Upgrade
Free Cash Flow,850.37,442.19,711.38,828.58,670.18,431.95,378.98,251.68,416.65,423.43,Upgrade
Free Cash Flow Growth,92.31%,-37.84%,-14.14%,23.63%,55.15%,13.98%,50.58%,-39.59%,-1.60%,18.40%,Upgrade
Free Cash Flow Margin,76.09%,43.17%,103.97%,70.53%,68.90%,59.26%,50.83%,38.57%,51.45%,55.33%,Upgrade
Free Cash Flow Per Share,26.34,12.16,22.30,24.58,19.71,12.88,11.42,7.63,12.63,12.83,Upgrade
