Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,15.49,3.05,9.66,3.9,3.75,-0.25,0.01,-10.42,-26.51,-6.4,Upgrade
Depreciation & Amortization,1.08,0.99,0.88,0.04,0.32,0.31,0.32,0.58,0.57,0.47,Upgrade
Share-Based Compensation,0.54,0.41,0.35,0.28,0.29,0.25,0.1,0.36,0.48,0.53,Upgrade
Other Operating Activities,-10.63,-7.08,-1.75,-3.43,3.11,0.87,3.49,8.65,26.09,7.65,Upgrade
Operating Cash Flow,6.48,-2.63,9.15,0.79,7.47,1.18,3.92,-0.84,0.62,2.26,Upgrade
Operating Cash Flow Growth,-,-,1052.14%,-89.37%,531.98%,-69.83%,-,-,-72.53%,-,Upgrade
Capital Expenditures,-0.22,-1.43,-0.01,-0.12,-0.1,-0.04,-0.1,-0.01,-0.13,-0.01,Upgrade
Acquisitions,0,-2.36,4.95,0,0,0,0,0,-1.36,0,Upgrade
Change in Investments,7.31,-3.81,0.99,-0.44,0,0,0.02,2.84,0.59,0.78,Upgrade
Other Investing Activities,-14.61,-2.6,-1.43,-0.6,-2.75,-,-,-0.14,-0.58,-,Upgrade
Investing Cash Flow,-7.52,-10.2,4.51,-1.16,-2.85,-0.04,-0.08,2.69,-1.48,0.77,Upgrade
Share Issuance / Repurchase,-0.33,0.22,7.61,0,0.07,0,0,0,0,0.01,Upgrade
Debt Issued / Paid,0.45,3.83,-0.44,-1.18,0.08,-0.66,-3.27,-2.17,1.28,-0.45,Upgrade
Other Financing Activities,-0.04,-0.99,-0.17,-,-2.62,-0.9,-0.82,-0.51,-,-3.69,Upgrade
Financing Cash Flow,0.08,3.07,7,-1.18,-2.46,-1.56,-4.09,-2.68,1.28,-4.14,Upgrade
Net Cash Flow,-0.96,-9.76,20.66,-1.54,2.16,-0.42,-0.25,-0.83,0.42,-1.1,Upgrade
Free Cash Flow,6.27,-4.06,9.14,0.68,7.37,1.14,3.82,-0.85,0.49,2.25,Upgrade
Free Cash Flow Growth,-,-,1248.23%,-90.80%,547.72%,-70.20%,-,-,-78.05%,-,Upgrade
Free Cash Flow Margin,13.36%,-15.73%,34.91%,2.59%,31.15%,5.65%,16.02%,-4.85%,2.47%,25.31%,Upgrade
Free Cash Flow Per Share,0.17,-0.11,0.30,0.02,0.26,0.04,0.13,-0.03,0.02,0.08,Upgrade
