Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,215.69,394.48,246.36,271.62,178.94,168.83,158.5,165.86,141.83,106.42,Upgrade
Depreciation & Amortization,42.34,55.11,59.35,55.21,44.87,52.1,61.67,59.69,45.35,43.46,Upgrade
Share-Based Compensation,18.43,15.89,16.23,19.08,14.51,12.09,10.45,8.97,8.7,8.63,Upgrade
Other Operating Activities,516.76,296.58,232.11,131.59,216.62,146.53,98.89,147.06,36.89,177.62,Upgrade
Operating Cash Flow,802.41,771.42,554.05,477.5,454.94,379.55,329.51,381.58,232.76,336.12,Upgrade
Operating Cash Flow Growth,4.02%,39.23%,16.03%,4.96%,19.87%,15.19%,-13.65%,63.93%,-30.75%,48.27%,Upgrade
Capital Expenditures,-26.02,-22.16,-22.06,-30.98,-16.11,-14.07,-18.15,-16.23,-15.51,-14.02,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,1.23,Upgrade
Change in Investments,-708.43,-596.62,-666.11,-512.65,-419.58,-318.59,-302.59,-375.31,-161.96,-378.23,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,8,-,Upgrade
Investing Cash Flow,-734.45,-618.78,-688.17,-543.62,-435.69,-332.66,-320.74,-391.54,-169.47,-391.03,Upgrade
Dividends Paid,-66.92,-60.14,-54.49,-47.68,-42.1,-37.05,-33.76,-31.05,-28.43,-27.42,Upgrade
Share Issuance / Repurchase,-9.26,-1.07,1.36,0.08,0.7,1.58,2.82,5.91,3.72,3.4,Upgrade
Debt Issued / Paid,-2.44,-51.77,-0.55,104.78,-5.65,-4.12,45,10.31,-15.84,77.35,Upgrade
Other Financing Activities,-9.2,-9.83,195.06,-,-,-,1.82,1.74,1.02,1.55,Upgrade
Financing Cash Flow,-87.82,-122.81,141.39,57.18,-47.05,-39.58,15.88,-13.1,-39.53,54.88,Upgrade
Net Cash Flow,-19.85,29.83,7.26,-8.94,-27.79,7.31,24.65,-23.06,23.77,-0.02,Upgrade
Free Cash Flow,776.39,749.26,531.98,446.52,438.83,365.47,311.36,365.35,217.25,322.1,Upgrade
Free Cash Flow Growth,3.62%,40.84%,19.14%,1.75%,20.07%,17.38%,-14.78%,68.17%,-32.55%,50.64%,Upgrade
Free Cash Flow Margin,21.82%,22.17%,18.20%,15.69%,16.97%,14.80%,13.63%,17.14%,10.68%,16.92%,Upgrade
Free Cash Flow Per Share,12.88,12.46,8.89,7.52,7.45,6.26,5.38,6.39,3.85,5.78,Upgrade
