Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,103.26,133.74,-575.75,-191.41,96.35,-113.43,106.28,-838.96,233.6,270.77,Upgrade
Other Operating Activities,-59.09,-110.7,"1,114.55",358.21,-40.78,257.48,182.63,989.8,-347.3,-298.67,Upgrade
Operating Cash Flow,44.18,23.04,538.8,166.8,55.57,144.06,288.91,150.83,-113.7,-27.9,Upgrade
Operating Cash Flow Growth,91.73%,-95.72%,223.01%,200.17%,-61.43%,-50.14%,91.54%,-,-,-,Upgrade
Dividends Paid,-33.45,-17.53,-28.91,-138.6,-131.76,-121.87,-124.01,-124.36,-91.1,-60.8,Upgrade
Common Stock Issued,0,0,0,0,114.53,4.64,0,0,0,0,Upgrade
Share Repurchases,-16.64,-7.47,-152.11,0,0,0,24.68,71,98.1,95.6,Upgrade
Other Financing Activities,-27.36,-12.98,-661.99,-28.21,-38.34,-26.83,-37.72,44.53,302.9,214.3,Upgrade
Financing Cash Flow,-44.18,-23.04,-538.8,-166.8,-55.57,-144.06,-186.41,-150.83,113.7,57.9,Upgrade
Net Cash Flow,0,0,0,0,0,0,102.5,0,0,30,Upgrade
Free Cash Flow,44.18,23.04,538.8,166.8,55.57,144.06,288.91,150.83,-113.7,-27.9,Upgrade
Free Cash Flow Growth,91.73%,-95.72%,223.01%,200.17%,-61.43%,-50.14%,91.54%,-,-,-,Upgrade
Free Cash Flow Margin,41.83%,16.90%,-,-,69.26%,-,8036.42%,475.65%,-506.01%,-296.18%,Upgrade
Free Cash Flow Per Share,3.73,1.95,39.41,12.44,4.84,11.63,23.59,12.57,-2.37,-0.97,Upgrade
