Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+26 Quarters
Market Capitalization,133,168,251,234,261,257,218,196,190,174,173,118,119,141,212,195,184,181,204,226,229,229,220,216,207,184,182,124,122,118,142,-,-,-,-,-,-,-,-,-,-,Upgrade
Market Cap Growth,-,-34.54%,15.08%,19.94%,37.29%,47.05%,26.16%,65.73%,59.28%,24.12%,-18.38%,-39.50%,-35.12%,-22.14%,3.75%,-13.82%,-19.87%,-21.12%,-7.17%,4.89%,10.56%,24.31%,20.94%,74.46%,70.25%,56.13%,28.10%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Enterprise Value,98,132,351,269,205,179,6,-24,160,-51,-10,45,2,93,231,48,47,48,111,222,248,233,235,238,215,204,207,147,151,131,146,-17,-6,-52,-52,-24,-27,-70,-56,-18,-25,Upgrade
PE Ratio,5.98,7.48,9.46,7.95,8.92,9.20,8.43,7.96,8.42,8.11,8.52,6.47,7.05,9.41,14.89,15.22,14.86,13.14,14.38,16.05,16.65,18.92,18.74,17.39,16.29,12.97,12.92,8.70,8.33,8.44,10.07,-,-,-,-,-,-,-,-,-,-,Upgrade
PS Ratio,1.27,1.59,2.34,2.14,2.43,2.48,2.22,2.08,2.12,2.03,2.07,1.50,1.62,2.03,3.26,3.17,3.03,2.94,3.35,3.65,3.73,3.92,3.82,3.91,3.86,3.33,3.36,2.30,2.26,2.25,2.70,-,-,-,-,-,-,-,-,-,-,Upgrade
PB Ratio,0.59,0.73,1.07,1.01,1.15,1.16,0.98,0.89,0.89,0.99,0.97,0.64,0.66,0.83,1.28,1.20,1.15,1.17,1.39,1.59,1.62,1.64,1.53,1.51,1.48,1.45,1.46,0.96,0.96,0.96,1.20,-,-,-,-,-,-,-,-,-,-,Upgrade
Debt / Equity Ratio,0.58,0.58,0.78,0.62,0.29,0.25,0.22,0.23,0.47,0.37,0.65,0.64,0.67,0.72,0.52,0.20,0.21,0.22,0.23,0.42,0.33,0.26,0.37,0.32,0.28,0.30,0.35,0.37,0.38,0.32,0.36,0.02,0.10,0.02,0.02,0.10,0.03,0.08,0.05,0.34,0.24,Upgrade
Dividend Yield,5.14%,1.02%,0.68%,0.73%,0.66%,0.67%,0.79%,0.79%,0.82%,0.89%,0.90%,1.32%,1.30%,1.11%,0.73%,0.72%,0.77%,0.78%,0.69%,0.62%,0.61%,0.61%,13.31%,0.59%,0.59%,0.66%,0.67%,0.98%,1.00%,1.03%,0.82%,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,30.50%,59.30%,37.20%,22.90%,22.90%,24.60%,22.90%,21.60%,25.00%,30.90%,25.30%,30.10%,30.10%,40.80%,37.70%,36.30%,44.00%,45.40%,53.90%,41.00%,30.70%,38.90%,1218.40%,41.50%,41.50%,37.30%,39.10%,36.30%,27.50%,39.00%,36.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-,-,-,-,-,0.04%,-0.01%,-0.01%,-0.01%,-0.23%,-0.56%,-0.56%,-0.56%,-0.41%,0.01%,0.01%,0.01%,8.32%,-,-4.33%,-5.23%,-14.77%,-5.22%,-0.85%,0.01%,-4.30%,-9.96%,-9.96%,-9.96%,-5.41%,0.01%,0.01%,0.01%,-,-,-,-,0.03%,0.02%,0.03%,Upgrade,
Total Shareholder Return,5.10%,1.02%,0.68%,0.73%,0.66%,0.67%,0.82%,0.78%,0.81%,0.88%,0.67%,0.76%,0.75%,0.55%,0.32%,0.73%,0.77%,0.79%,9.00%,0.62%,-3.72%,-4.62%,-1.46%,-4.63%,-0.26%,0.67%,-3.63%,-8.98%,-8.96%,-8.93%,-4.59%,0.01%,0.01%,0.01%,-,-,-,-,0.03%,0.02%,0.03%,Upgrade
