Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,277,333,354,375,377,386,411,400,392,381,315,258,285,275,387,360,360,310,325,321,317,283,293,299,283,283,317,265,244,242,256,238,251,247,254,235,242,245,255,246,238,Upgrade
Market Cap Growth,-,-13.76%,-13.87%,-6.40%,-3.77%,1.40%,30.50%,55.28%,37.68%,38.23%,-18.56%,-28.35%,-20.93%,-11.30%,19.09%,12.00%,13.54%,9.74%,11.03%,7.39%,12.12%,0.03%,-7.55%,12.79%,16.10%,17.03%,23.81%,11.38%,-2.82%,-2.39%,0.66%,1.23%,3.47%,1.17%,-0.45%,-4.54%,1.68%,1.72%,10.19%,2.66%,2.38%,Upgrade
Enterprise Value,456,512,481,408,474,342,384,289,277,250,305,243,301,360,497,395,393,304,336,324,310,291,323,305,295,309,349,284,280,265,312,279,298,290,297,260,260,262,307,281,292,Upgrade
PE Ratio,10.79,12.81,13.31,14.33,12.97,13.46,13.47,13.33,15.39,15.96,16.40,14.39,13.98,14.82,19.85,18.24,18.00,13.65,14.77,17.57,19.07,19.67,21.79,19.02,17.82,18.10,20.09,17.00,15.47,14.89,15.53,14.19,14.92,14.90,14.87,13.88,13.95,13.46,13.73,12.13,11.29,Upgrade
PS Ratio,2.72,3.27,3.53,3.78,3.75,3.90,4.11,3.96,3.88,3.93,3.58,3.18,3.81,3.73,5.31,5.07,5.18,4.58,4.94,5.03,5.14,4.81,5.09,5.25,4.99,5.06,5.67,4.65,4.30,4.20,4.46,4.24,4.39,4.39,4.46,4.18,4.30,4.25,4.31,3.97,3.66,Upgrade
PB Ratio,1.08,1.30,1.42,1.57,1.46,1.40,1.37,1.34,1.29,1.27,1.05,0.87,1.11,1.10,1.58,1.48,1.50,1.54,1.65,1.69,1.68,1.52,1.55,1.57,1.49,1.51,1.70,1.39,1.28,1.28,1.36,1.25,1.34,1.31,1.35,1.26,1.28,1.32,1.42,1.36,1.33,Upgrade
Debt / Equity Ratio,0.91,0.91,0.73,0.41,0.64,0.26,0.26,0.29,0.31,0.26,0.30,0.54,0.37,0.47,0.59,0.36,0.30,0.19,0.25,0.22,0.23,0.24,0.38,0.20,0.25,0.32,0.35,0.28,0.34,0.34,0.49,0.38,0.44,0.42,0.42,0.43,0.41,0.42,0.54,0.43,0.50,Upgrade
Dividend Yield,6.21%,1.31%,1.22%,1.16%,1.16%,1.15%,1.07%,1.11%,1.14%,1.14%,1.36%,1.66%,1.31%,1.35%,0.96%,1.03%,1.03%,1.48%,1.02%,1.03%,1.04%,1.17%,1.08%,1.06%,1.12%,1.12%,0.99%,1.18%,1.29%,1.31%,1.24%,1.33%,1.27%,1.29%,1.26%,1.37%,1.33%,1.32%,1.21%,1.25%,1.29%,Upgrade
Payout Ratio,67.10%,70.00%,56.00%,96.60%,58.30%,63.60%,60.90%,59.60%,63.60%,49.10%,61.40%,150.00%,69.20%,90.00%,67.50%,69.20%,100.00%,90.20%,58.70%,60.00%,51.90%,75.00%,162.50%,81.20%,76.50%,92.90%,74.30%,76.50%,81.20%,89.70%,78.80%,74.30%,72.20%,83.90%,72.20%,76.50%,78.80%,74.30%,71.40%,65.80%,62.50%,Upgrade
Buyback Yield / Dilution,1.66%,1.66%,1.59%,2.22%,2.46%,1.10%,0.88%,0.17%,-16.05%,-16.26%,-15.96%,-15.95%,-0.82%,-11.06%,-11.42%,-11.45%,-11.51%,-1.19%,-0.82%,-0.86%,-0.85%,-0.85%,-0.93%,-0.90%,-0.93%,0.06%,0.76%,1.04%,1.23%,0.91%,0.92%,1.47%,1.87%,1.18%,0.64%,-0.19%,-0.79%,-0.63%,-0.95%,-0.97%,-0.95%,Upgrade
Total Shareholder Return,7.87%,2.97%,2.82%,3.38%,3.62%,2.25%,1.95%,1.27%,-14.90%,-15.13%,-14.60%,-14.29%,0.49%,-9.71%,-10.47%,-10.42%,-10.49%,0.29%,0.20%,0.17%,0.20%,0.32%,0.16%,0.16%,0.19%,1.18%,1.75%,2.23%,2.52%,2.22%,2.16%,2.80%,3.13%,2.47%,1.90%,1.18%,0.54%,0.69%,0.26%,0.29%,0.34%,Upgrade
