Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,476,500,461,436,536,421,448,453,450,450,419,410,413,439,425,419,435,382,387,402,385,446,475,441,434,478,469,428,433,376,395,394,419,426,430,409,406,386,418,363,361,Upgrade
Market Cap Growth,-,18.94%,2.98%,-3.69%,19.13%,-6.51%,6.88%,10.54%,8.93%,2.58%,-1.46%,-2.22%,-5.09%,14.71%,9.83%,4.19%,13.07%,-14.19%,-18.44%,-8.78%,-11.35%,-6.77%,1.27%,2.85%,0.30%,27.10%,18.55%,8.77%,3.19%,-11.77%,-8.15%,-3.72%,3.35%,10.53%,3.08%,12.67%,12.43%,-1.47%,15.98%,0.89%,6.07%,Upgrade
Enterprise Value,483,512,471,444,549,400,425,419,402,388,406,412,431,476,416,404,439,378,399,412,396,469,501,483,479,518,518,475,485,430,453,422,435,458,453,439,450,434,453,410,402,Upgrade
PE Ratio,-50.53,-50.53,-235.30,-2621.58,153.16,15.09,17.73,13.10,8.47,7.55,7.93,7.82,9.02,15.74,9.02,23.27,31.02,45.30,-11.81,-19.57,-26.28,-27.56,66.69,28.53,32.99,19.86,15.21,15.74,15.39,14.47,18.83,16.77,15.79,19.35,29.60,20.86,21.90,20.07,15.86,15.80,16.28,Upgrade
PS Ratio,0.54,0.58,0.54,0.52,0.65,0.51,0.55,0.56,0.56,0.57,0.54,0.52,0.53,0.56,0.52,0.53,0.54,0.48,0.50,0.52,0.51,0.60,0.64,0.61,0.61,0.68,0.68,0.64,0.66,0.58,0.62,0.63,0.68,0.71,0.73,0.71,0.72,0.70,0.76,0.67,0.68,Upgrade
PB Ratio,0.95,1.01,0.95,0.91,1.05,0.80,0.84,0.84,0.82,0.85,0.81,0.81,0.85,0.95,0.94,0.95,0.99,0.89,0.97,0.97,0.92,1.05,1.06,0.98,0.98,1.07,1.07,0.97,0.98,0.88,0.97,0.89,0.96,1.00,1.03,0.99,1.00,0.96,1.05,0.93,0.94,Upgrade
Debt / Equity Ratio,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.17,0.18,0.18,0.20,0.09,0.09,0.09,0.09,0.16,0.16,0.15,0.15,0.14,0.16,0.17,0.17,0.17,0.18,0.19,0.20,0.21,0.12,0.12,0.14,0.14,0.15,0.16,0.16,0.16,0.18,0.17,Upgrade
Dividend Yield,4.58%,1.08%,1.16%,1.22%,0.97%,1.19%,1.12%,1.10%,1.10%,1.01%,1.07%,1.07%,1.05%,0.95%,0.98%,0.99%,0.95%,1.06%,1.04%,1.00%,1.04%,0.89%,0.81%,0.87%,0.88%,0.78%,0.79%,0.86%,0.84%,0.94%,0.96%,0.96%,0.89%,0.84%,0.83%,0.86%,0.86%,0.88%,0.81%,0.91%,0.92%,Upgrade
Payout Ratio,-200.00%,103.10%,150.00%,-50.00%,-61.10%,37.20%,94.10%,-69.60%,29.60%,42.90%,30.00%,36.60%,18.80%,111.50%,29.00%,80.60%,85.30%,17.30%,-26.30%,355.00%,-710.00%,-21.20%,-140.00%,53.80%,-175.00%,72.60%,65.70%,72.60%,41.80%,29.30%,192.90%,64.30%,56.20%,50.80%,77.60%,40.00%,165.00%,-640.00%,33.70%,42.70%,128.00%,Upgrade
Buyback Yield / Dilution,-4.38%,-4.38%,-3.63%,-3.45%,-1.80%,-3.60%,-5.23%,-7.33%,-6.32%,-4.93%,-3.80%,-1.88%,-1.92%,-1.50%,-1.12%,-0.99%,-0.78%,-0.80%,-3.40%,-3.55%,-3.56%,-3.97%,-2.32%,-2.73%,-4.02%,-3.73%,4.51%,5.07%,4.69%,3.55%,-4.24%,-5.18%,-3.83%,-2.51%,-2.57%,-2.62%,-2.65%,-3.20%,-2.41%,-1.25%,-0.83%,Upgrade
Total Shareholder Return,0.22%,-3.30%,-2.47%,-2.23%,-0.83%,-2.40%,-4.11%,-6.23%,-5.22%,-3.92%,-2.73%,-0.82%,-0.87%,-0.55%,-0.14%,-0.00%,0.17%,0.25%,-2.36%,-2.55%,-2.52%,-3.09%,-1.51%,-1.86%,-3.14%,-2.94%,5.30%,5.93%,5.53%,4.49%,-3.28%,-4.22%,-2.94%,-1.67%,-1.74%,-1.76%,-1.79%,-2.32%,-1.61%,-0.34%,0.08%,Upgrade
