Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+26 Quarters
Market Capitalization,253,351,527,480,508,559,596,492,421,523,468,394,452,408,612,566,564,562,575,587,565,481,420,422,378,394,427,304,296,299,324,287,304,302,312,272,270,266,237,227,218,Upgrade
Market Cap Growth,-,-37.13%,-11.60%,-2.42%,20.64%,6.85%,27.51%,24.85%,-6.83%,28.26%,-23.62%,-30.44%,-19.80%,-27.39%,6.41%,-3.53%,-0.12%,16.89%,36.94%,38.92%,49.19%,21.84%,-1.64%,38.71%,27.92%,31.85%,31.93%,5.95%,-2.64%,-1.08%,3.75%,5.69%,12.72%,13.75%,31.70%,19.98%,23.85%,22.36%,17.67%,-0.62%,9.77%,Upgrade
Enterprise Value,641,745,621,321,417,414,274,-66,189,406,297,211,82,278,444,400,523,527,551,450,487,327,222,279,246,327,384,213,246,284,370,272,207,220,291,246,208,194,153,142,218,Upgrade
PE Ratio,5.40,7.71,11.31,11.05,13.92,16.09,17.94,15.54,12.45,16.37,15.46,12.62,13.64,12.00,17.88,16.26,16.56,16.66,17.64,24.38,27.51,26.98,26.30,20.55,16.91,17.90,18.46,13.61,14.66,15.24,17.56,15.79,16.15,15.36,15.78,15.61,16.80,19.08,16.60,13.63,13.74,Upgrade
PS Ratio,1.80,2.55,3.80,3.54,3.92,4.52,5.07,4.46,3.99,5.16,4.72,3.96,4.48,3.95,5.90,5.40,5.42,5.45,5.66,6.07,6.16,5.52,5.09,5.17,4.51,4.75,5.07,3.70,3.77,3.84,4.27,3.77,3.95,3.90,3.96,3.53,3.66,3.85,3.57,3.45,3.41,Upgrade
PB Ratio,0.58,0.82,1.28,1.21,1.24,1.33,1.32,1.07,1.21,1.49,1.31,1.10,1.28,1.18,1.82,1.70,1.72,1.75,1.82,1.90,1.86,1.61,1.41,1.72,1.57,1.68,1.85,1.31,1.31,1.35,1.51,1.36,1.47,1.48,1.56,1.39,1.41,1.43,1.31,1.40,1.37,Upgrade
Debt / Equity Ratio,1.00,1.00,0.34,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.11,0.34,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.09,0.20,Upgrade
Dividend Yield,6.38%,1.14%,0.76%,0.83%,0.75%,0.68%,0.65%,0.73%,0.72%,0.59%,0.67%,0.80%,0.69%,0.77%,0.47%,0.51%,0.47%,0.47%,0.42%,0.38%,0.39%,0.42%,0.45%,0.43%,0.44%,0.42%,0.39%,0.50%,0.52%,0.51%,0.45%,0.46%,0.44%,0.44%,0.43%,0.44%,0.42%,0.43%,0.46%,0.44%,0.46%,Upgrade
Payout Ratio,34.60%,42.40%,30.90%,32.90%,34.30%,36.40%,38.70%,68.60%,32.40%,34.30%,38.30%,41.80%,41.80%,43.40%,31.30%,30.00%,31.70%,35.20%,25.40%,25.40%,27.20%,31.50%,193.30%,34.50%,31.80%,36.00%,28.70%,21.90%,31.20%,26.90%,29.30%,27.50%,30.60%,29.30%,27.80%,22.00%,21.60%,24.70%,45.20%,24.30%,32.10%,Upgrade
Buyback Yield / Dilution,-0.33%,-0.33%,0.27%,-6.54%,-21.20%,-18.39%,-17.83%,-10.16%,3.10%,1.37%,0.61%,0.91%,1.69%,1.92%,1.64%,2.66%,1.76%,0.62%,-6.29%,-13.96%,-13.91%,-13.50%,-6.69%,-1.21%,-1.06%,-1.35%,-0.97%,-0.82%,-0.78%,-0.69%,-0.78%,-0.88%,-1.15%,-1.14%,-5.91%,-8.60%,-8.79%,-8.98%,-4.51%,-1.52%,-1.66%,Upgrade
Total Shareholder Return,6.17%,0.81%,1.03%,-5.71%,-20.45%,-17.71%,-17.18%,-9.43%,3.82%,1.96%,1.28%,1.71%,2.38%,2.69%,2.11%,3.17%,2.23%,1.09%,-5.86%,-13.57%,-13.53%,-13.08%,-6.24%,-0.78%,-0.62%,-0.92%,-0.58%,-0.32%,-0.26%,-0.19%,-0.33%,-0.42%,-0.71%,-0.70%,-5.49%,-8.15%,-8.36%,-8.56%,-4.05%,-1.08%,-1.21%,Upgrade
