Metrics,Current,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+19 Quarters
Market Capitalization,"38,034","41,331","41,082","45,691","49,854","56,588","54,195","51,951","46,463","38,070","33,230","30,883","26,457","36,281","37,755","34,837","37,295","37,547","37,923","40,080","38,244","43,502","34,961","34,480","32,094","33,829","29,780","30,174","32,089","25,764","30,394","28,361","31,875","27,563","36,472","37,027","35,634","31,030","34,442","30,692","32,367",Upgrade
Market Cap Growth,-,-26.96%,-24.20%,-12.05%,7.30%,48.64%,63.09%,68.22%,75.62%,4.93%,-11.98%,-11.35%,-29.06%,-3.37%,-0.44%,-13.08%,-2.48%,-13.69%,8.47%,16.24%,19.16%,28.59%,17.39%,14.27%,0.02%,31.30%,-2.02%,6.39%,0.67%,-6.53%,-16.67%,-23.41%,-10.55%,-11.17%,5.89%,20.64%,10.09%,-7.97%,9.42%,4.89%,7.22%,Upgrade
Enterprise Value,"525,329","528,599","515,353","538,285","551,198","542,376","513,217","489,442","485,835","439,048","429,325","421,027","388,935","403,715","406,657","399,960","386,788","386,868","380,296","380,884","383,378","399,702","370,782","375,099","330,521","337,545","320,675","325,392","332,872","302,639","310,700","306,124","315,325","309,454","327,622","333,012","323,905","323,466","344,526","338,998","349,190",Upgrade
PE Ratio,11.07,12.10,9.37,9.43,9.85,10.88,10.72,11.25,10.76,12.02,11.87,10.79,9.19,9.64,9.92,8.99,9.93,9.78,9.59,10.43,10.09,11.83,9.71,9.81,9.07,9.58,9.43,9.71,11.12,10.03,11.27,10.39,11.10,12.13,13.10,12.81,12.60,9.49,11.06,9.79,10.29,Upgrade
PS Ratio,2.29,2.49,2.60,2.76,2.99,3.44,3.36,3.38,2.98,2.61,2.32,2.19,1.97,2.55,2.66,2.50,2.77,2.74,2.79,3.00,2.82,3.26,2.77,2.77,2.75,2.85,2.66,2.68,2.83,2.58,2.87,2.72,2.89,2.66,3.07,3.03,2.96,2.62,2.83,2.50,2.62,Upgrade
PB Ratio,1.03,1.11,1.13,1.22,1.32,1.50,1.47,1.50,1.34,1.18,1.06,1.04,0.93,1.24,1.29,1.21,1.36,1.37,1.42,1.54,1.46,1.68,1.45,1.46,1.69,1.82,1.70,1.76,1.87,1.65,1.86,1.77,1.97,1.82,2.20,2.20,2.16,1.85,2.02,1.78,1.89,Upgrade
Debt / Equity Ratio,14.42,14.42,14.62,14.41,14.54,14.11,13.99,14.04,14.10,14.18,14.34,14.99,14.28,13.22,13.13,13.22,13.23,13.34,13.50,13.75,13.84,14.44,14.58,15.25,16.49,17.20,17.47,18.05,18.22,18.54,18.20,18.47,18.57,19.46,18.50,18.34,18.23,17.96,18.72,18.59,19.12,Upgrade
Dividend Yield,5.98%,1.37%,1.34%,1.27%,1.16%,1.00%,0.95%,1.02%,1.12%,1.33%,1.47%,2.11%,2.46%,1.77%,1.69%,1.78%,1.66%,1.18%,1.22%,1.10%,1.19%,1.03%,1.19%,1.10%,1.18%,1.08%,1.22%,1.25%,1.12%,1.28%,1.10%,1.24%,1.06%,1.28%,0.99%,1.00%,0.98%,1.16%,1.13%,1.20%,1.15%,Upgrade
Payout Ratio,66.60%,214.70%,66.70%,46.80%,49.50%,38.90%,46.50%,40.10%,40.10%,41.10%,65.10%,76.40%,248.00%,72.50%,72.80%,59.70%,63.60%,50.20%,49.00%,43.70%,45.30%,42.80%,52.50%,46.20%,49.50%,34.70%,53.10%,34.50%,48.30%,47.50%,57.30%,47.60%,45.80%,49.40%,51.10%,44.90%,131.60%,34.80%,49.60%,44.10%,44.50%,Upgrade
Buyback Yield / Dilution,-0.48%,-0.48%,-1.21%,-1.04%,-0.90%,-0.87%,-0.36%,-0.36%,-0.36%,-0.36%,-0.57%,-0.57%,-0.57%,-0.57%,-0.80%,-0.80%,-0.80%,-0.80%,-10.65%,-10.65%,-10.65%,-10.65%,0.06%,0.06%,0.06%,0.06%,-0.06%,-0.06%,-0.06%,-0.06%,0.55%,0.55%,0.55%,0.55%,1.29%,1.29%,1.29%,1.29%,-0.98%,-0.98%,-0.98%,Upgrade
Total Shareholder Return,5.50%,0.89%,0.13%,0.23%,0.26%,0.13%,0.59%,0.66%,0.76%,0.97%,0.90%,1.54%,1.89%,1.20%,0.89%,0.98%,0.87%,0.38%,-9.43%,-9.55%,-9.46%,-9.61%,1.25%,1.16%,1.24%,1.14%,1.16%,1.18%,1.06%,1.22%,1.66%,1.79%,1.61%,1.83%,2.28%,2.30%,2.27%,2.45%,0.15%,0.23%,0.17%,Upgrade
