Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+25 Quarters
Market Capitalization,225,342,273,305,559,"1,552","1,635","1,862","2,820","2,796","3,593","4,025","3,782","2,393","3,944","4,032","5,410","4,511","2,817","2,949","2,671","4,018","4,075","2,933","2,057","1,484","1,195","1,142","1,049","1,161","1,030","1,072",900,641,548,406,330,351,366,292,193,Upgrade
Market Cap Growth,-,-77.98%,-83.32%,-83.61%,-80.16%,-44.51%,-54.49%,-53.74%,-25.44%,16.88%,-8.91%,-0.18%,-30.08%,-46.96%,40.04%,36.72%,102.57%,12.27%,-30.88%,0.55%,29.85%,170.72%,241.02%,156.84%,96.00%,27.80%,15.97%,6.48%,16.55%,81.13%,88.18%,164.25%,172.91%,82.69%,49.67%,38.95%,71.06%,66.98%,78.50%,63.85%,49.37%,Upgrade
Enterprise Value,785,906,878,926,"1,188","2,183","2,124","2,381","3,345","3,351","4,127","4,529","4,169","2,739","4,245","4,327","5,731","4,885","3,087","2,932","2,622","3,909","3,940","2,819","1,929","1,375","1,100",961,886,983,817,948,789,534,443,300,220,237,248,178,77,Upgrade
PE Ratio,-2.09,-2.09,-1.45,-2.35,22.74,39.55,23.66,143.95,-389.04,-64.13,-74.46,-105.53,-409.62,73.07,221.25,318.25,158.48,69.97,29.19,32.03,35.39,99.86,261.57,95.76,73.13,51.79,43.46,21.87,20.30,23.91,21.44,33.90,34.72,30.59,58.48,-62.66,-46.65,1370.81,92.68,45.16,17.43,Upgrade
PS Ratio,0.24,0.38,0.28,0.29,0.51,1.40,1.49,1.75,2.86,3.11,3.95,4.27,3.66,2.12,3.56,3.83,5.75,5.33,3.68,4.08,3.83,6.03,6.60,5.26,4.28,3.52,3.11,3.16,3.11,3.90,4.05,4.88,4.71,3.60,3.27,2.54,2.12,2.32,2.63,2.30,1.71,Upgrade
PB Ratio,0.95,1.48,1.31,1.48,1.60,4.55,3.65,4.32,6.71,7.07,9.85,11.15,9.32,5.65,9.80,10.36,14.47,12.81,8.14,7.83,7.69,12.18,13.82,9.69,6.95,6.15,5.16,5.13,4.93,5.57,4.27,9.51,8.55,6.28,5.68,5.12,4.20,4.42,4.20,3.37,2.20,Upgrade
Debt / Equity Ratio,3.09,3.09,4.35,4.39,2.59,2.43,1.65,1.70,1.73,1.81,1.93,1.91,1.20,0.94,0.90,0.89,1.00,1.25,1.09,0.66,0.70,0.73,0.81,0.78,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,2.85,2.85,5.02,4.48,4.01,1.18,1.36,1.32,1.24,2.47,2.65,2.29,0.66,0.64,0.82,0.73,0.67,0.63,0.89,3.33,3.59,3.33,2.97,3.86,3.87,1.76,2.11,4.25,4.00,3.71,4.55,2.67,2.99,3.07,3.10,2.10,2.02,2.00,2.21,2.21,2.17,Upgrade
Buyback Yield / Dilution,-0.26%,-0.26%,4.47%,3.84%,7.26%,8.63%,-2.58%,-1.80%,-5.66%,0.28%,10.54%,10.93%,12.91%,0.20%,-8.14%,-5.65%,-5.38%,4.46%,2.61%,-0.55%,-3.99%,-10.17%,-8.69%,-8.10%,-6.87%,-4.69%,2.16%,-2.03%,-3.21%,-5.82%,-16.19%,-5.52%,-4.09%,-9.18%,-1.71%,-0.99%,-6.43%,-1.60%,-2.35%,-2.94%,-4.19%,Upgrade
Total Shareholder Return,-0.26%,-0.26%,4.47%,3.84%,7.26%,8.63%,-2.58%,-1.80%,-5.66%,0.28%,10.54%,10.93%,12.91%,0.20%,-8.14%,-5.65%,-5.38%,4.46%,2.61%,-0.55%,-3.99%,-10.17%,-8.69%,-8.10%,-6.87%,-4.69%,2.16%,-2.03%,-3.21%,-5.82%,-16.19%,-5.52%,-4.09%,-9.18%,-1.71%,-0.99%,-6.43%,-1.60%,-2.35%,-2.94%,-4.19%,Upgrade
