Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,799,838,808,756,965,898,"1,027","1,033",959,924,754,589,684,692,980,910,"1,042",934,809,963,946,799,793,811,745,717,825,648,578,540,551,512,536,516,515,493,493,470,510,573,456,Upgrade
Market Cap Growth,-,-6.69%,-21.35%,-26.82%,0.61%,-2.79%,36.17%,75.48%,40.32%,33.55%,-23.06%,-35.31%,-34.38%,-25.95%,21.13%,-5.50%,10.09%,16.99%,2.06%,18.73%,27.07%,11.36%,-3.85%,25.11%,28.92%,32.82%,49.78%,26.68%,7.73%,4.67%,7.03%,3.90%,8.69%,9.71%,0.84%,-13.96%,8.26%,-0.74%,15.29%,24.48%,-2.29%,Upgrade
Enterprise Value,829,868,844,273,535,172,626,348,463,224,800,591,684,"1,151","1,591","1,930","1,789","1,403","1,492","1,518","1,636","1,093","1,477","1,453","1,569","1,164","1,553","1,402","1,594","1,220","1,477","1,483","1,631","1,350","1,547","1,402","1,288",972,"1,151","1,166","1,120",Upgrade
PE Ratio,8.54,9.18,8.87,8.46,10.74,9.99,11.73,11.44,10.57,11.19,9.06,6.64,7.89,7.79,10.69,10.93,12.67,11.69,10.40,14.73,16.13,15.05,17.38,15.97,14.92,14.88,17.97,14.97,14.76,13.81,15.66,15.52,16.45,16.86,17.88,19.79,20.34,19.55,20.07,18.65,9.74,Upgrade
PS Ratio,2.59,2.72,2.66,2.52,3.22,3.02,3.49,3.17,2.99,2.98,2.62,2.07,2.40,2.44,3.44,3.35,3.90,3.56,3.14,3.80,3.82,3.35,3.46,3.66,3.46,3.43,4.14,3.41,3.23,3.11,3.31,3.14,3.37,3.32,3.38,3.29,3.28,3.07,3.26,3.54,2.41,Upgrade
PB Ratio,0.91,0.95,0.94,0.90,1.15,1.07,1.23,1.23,1.14,1.10,0.92,0.73,0.86,0.88,1.28,1.22,1.42,1.30,1.17,1.42,1.43,1.22,1.25,1.28,1.19,1.16,1.37,1.08,0.97,0.91,0.96,0.89,0.94,0.91,0.92,0.88,0.89,0.85,0.94,1.05,0.84,Upgrade
Debt / Equity Ratio,0.32,0.32,0.41,0.32,0.43,0.42,0.43,0.39,0.30,0.34,0.65,0.43,0.71,0.99,1.30,1.90,1.67,1.14,1.50,1.36,1.62,1.01,1.55,1.53,1.85,1.05,1.68,1.76,1.95,1.49,1.97,1.85,2.07,1.70,1.98,1.76,1.58,1.53,1.50,1.35,1.40,Upgrade
Dividend Yield,3.54%,0.88%,0.83%,0.89%,0.71%,0.76%,0.61%,0.61%,0.67%,0.70%,0.79%,1.02%,0.87%,0.87%,0.56%,0.61%,0.53%,0.59%,0.62%,0.52%,0.53%,0.63%,0.58%,0.57%,0.62%,0.61%,0.53%,0.67%,0.76%,0.77%,0.75%,0.81%,0.77%,0.76%,0.76%,0.79%,0.79%,0.78%,0.72%,0.64%,0.80%,Upgrade
Payout Ratio,30.30%,26.30%,34.10%,34.40%,28.40%,24.00%,34.60%,31.10%,26.60%,24.40%,29.20%,29.20%,37.10%,22.20%,21.30%,30.00%,30.70%,18.60%,28.80%,28.80%,32.30%,18.30%,91.70%,43.10%,45.80%,21.50%,42.70%,44.50%,52.20%,23.00%,55.00%,73.30%,49.50%,28.30%,74.80%,74.80%,60.30%,30.30%,251.40%,80.00%,58.70%,Upgrade
Buyback Yield / Dilution,1.17%,1.17%,2.28%,3.22%,3.81%,4.19%,3.39%,2.44%,0.50%,0.40%,0.17%,0.18%,0.20%,-0.26%,-0.22%,-0.26%,-0.24%,-0.20%,-0.21%,-0.16%,-0.14%,0.01%,0.01%,0.02%,0.22%,0.24%,-0.04%,-0.06%,-0.21%,-0.21%,-0.18%,-0.26%,-0.32%,-0.26%,-0.11%,-0.06%,-0.04%,0.56%,0.73%,0.83%,0.82%,Upgrade
Total Shareholder Return,4.71%,2.05%,3.11%,4.11%,4.52%,4.95%,3.99%,3.04%,1.17%,1.10%,0.96%,1.20%,1.08%,0.60%,0.35%,0.34%,0.29%,0.39%,0.41%,0.37%,0.39%,0.64%,0.59%,0.58%,0.84%,0.85%,0.49%,0.61%,0.55%,0.55%,0.57%,0.54%,0.45%,0.49%,0.65%,0.73%,0.75%,1.34%,1.45%,1.47%,1.62%,Upgrade
