Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+10 Quarters
Market Capitalization,245,248,269,269,361,477,570,599,495,377,338,189,198,150,331,323,315,289,284,340,411,372,307,282,275,225,301,247,176,220,200,200,230,190,201,228,196,312,428,400,315,Upgrade
Market Cap Growth,-,-47.94%,-52.74%,-55.14%,-26.92%,26.73%,68.26%,217.07%,149.81%,150.26%,2.22%,-41.58%,-37.17%,-47.90%,16.77%,-4.88%,-23.42%,-22.40%,-7.62%,20.49%,49.83%,65.44%,2.05%,14.14%,56.13%,2.40%,50.55%,23.67%,-23.50%,15.81%,-0.84%,-12.43%,17.00%,-39.19%,-52.92%,-42.98%,-37.55%,23.70%,107.08%,85.80%,53.17%,Upgrade
Enterprise Value,"1,469","1,473","1,520","1,416","1,424","1,473","1,548","1,487","1,263","1,064","1,058",848,840,879,"1,102","1,041",982,895,885,914,971,896,851,796,752,674,778,715,604,596,590,575,585,500,537,564,518,616,787,740,614,Upgrade
PE Ratio,7.27,7.50,5.26,3.86,4.42,5.31,6.42,7.28,6.94,6.43,12.66,6.73,6.73,4.97,7.40,8.12,9.08,8.30,8.02,9.59,12.35,12.02,10.24,11.04,10.28,8.49,12.52,9.91,7.05,8.98,8.55,10.31,16.11,14.29,13.61,11.52,7.66,11.29,14.86,15.14,12.02,Upgrade
PS Ratio,0.47,0.48,0.53,0.54,0.76,1.06,1.33,1.47,1.28,1.00,0.91,0.50,0.53,0.41,0.93,0.95,0.96,0.92,0.93,1.15,1.44,1.33,1.13,1.07,1.07,0.90,1.25,1.06,0.78,0.99,0.92,0.93,1.08,0.91,0.98,1.14,1.03,1.72,2.51,2.52,2.10,Upgrade
PB Ratio,0.77,0.79,0.87,0.87,1.21,1.60,2.01,2.16,1.77,1.33,1.24,0.69,0.76,0.60,1.09,1.09,1.09,1.00,1.02,1.27,1.59,1.50,1.28,1.24,1.24,1.05,1.45,1.24,0.91,1.09,0.97,1.01,1.21,1.03,1.13,1.31,1.14,1.87,2.66,2.61,2.16,Upgrade
Debt / Equity Ratio,4.29,4.29,4.48,4.10,4.07,3.86,3.99,3.60,3.13,2.73,2.91,2.65,2.71,3.17,2.73,2.57,2.44,2.25,2.33,2.26,2.28,2.19,2.37,2.34,2.22,2.15,2.36,2.40,2.27,1.95,1.99,1.92,1.88,1.70,1.91,1.95,1.89,1.86,2.25,2.27,2.08,Upgrade
Dividend Yield,4.73%,1.16%,1.05%,1.06%,0.80%,0.63%,0.45%,0.44%,0.55%,0.59%,0.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,33.40%,32.30%,107.10%,27.50%,23.30%,10.70%,11.50%,11.10%,12.60%,8.30%,15.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,3.99%,3.99%,7.49%,9.65%,10.45%,9.43%,9.41%,4.94%,1.96%,1.66%,0.80%,5.01%,8.39%,6.82%,5.74%,3.76%,0.96%,-0.38%,-1.12%,-2.72%,-3.48%,-2.69%,-1.00%,-1.27%,2.04%,9.53%,10.29%,11.04%,8.44%,0.86%,-1.18%,-1.37%,-1.25%,-0.47%,0.25%,-0.05%,-0.27%,-1.72%,-1.57%,-1.20%,-1.15%,Upgrade
Total Shareholder Return,8.72%,5.15%,8.54%,10.72%,11.25%,10.06%,9.86%,5.38%,2.51%,2.25%,1.47%,5.01%,8.39%,6.82%,5.74%,3.76%,0.96%,-0.38%,-1.12%,-2.72%,-3.48%,-2.69%,-1.00%,-1.27%,2.04%,9.53%,10.29%,11.04%,8.44%,0.86%,-1.18%,-1.37%,-1.25%,-0.47%,0.25%,-0.05%,-0.27%,-1.72%,-1.57%,-1.20%,-1.15%,Upgrade
