Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+37 Quarters
Market Capitalization,93,111,136,124,124,137,142,159,167,152,130,107,126,134,201,183,217,245,254,278,313,304,277,289,274,280,286,248,239,239,259,255,249,277,250,219,235,211,193,187,179,Upgrade
Market Cap Growth,-,-18.65%,-3.98%,-21.62%,-25.83%,-10.20%,9.19%,48.09%,32.03%,13.49%,-35.47%,-41.41%,-41.80%,-45.26%,-20.86%,-34.20%,-30.66%,-19.63%,-8.23%,-3.74%,14.18%,8.86%,-3.05%,16.38%,14.70%,17.15%,10.30%,-2.61%,-3.82%,-13.89%,3.46%,16.34%,5.56%,31.66%,29.48%,17.42%,31.47%,23.53%,23.62%,0.71%,12.88%,Upgrade
Enterprise Value,78,96,98,-58,-116,-234,-328,-337,-335,-336,-361,-308,-242,-28,21,54,128,192,187,223,286,282,222,235,257,265,251,158,167,199,275,219,186,223,215,136,116,70,35,-48,-130,Upgrade
PE Ratio,8.01,9.37,12.97,13.20,15.76,18.94,19.12,21.21,21.42,18.51,14.16,10.61,10.46,12.71,17.23,11.65,14.00,12.66,13.14,21.53,24.58,28.51,30.75,28.12,29.74,37.40,38.07,33.73,33.21,27.79,29.85,6.18,5.85,6.66,6.16,29.44,48.16,59.12,58.61,-8.03,-6.07,Upgrade
PS Ratio,1.63,1.96,2.48,2.32,2.42,2.71,2.80,3.12,3.28,3.01,2.54,2.06,2.32,2.55,3.69,2.96,3.53,3.66,3.80,4.60,5.20,5.26,4.89,5.21,4.97,5.26,5.31,4.57,4.39,4.25,4.62,4.20,4.17,4.89,4.66,3.96,4.36,3.87,3.54,6.23,6.57,Upgrade
PB Ratio,0.61,0.73,0.90,0.82,0.80,0.89,0.90,1.00,1.00,0.89,0.75,0.62,0.73,0.77,1.15,1.05,1.27,1.39,1.36,1.45,1.61,1.54,1.40,1.45,1.37,1.39,1.40,1.22,1.16,1.14,1.22,1.20,1.17,1.27,1.16,1.21,1.32,1.19,1.10,1.07,1.03,Upgrade
Debt / Equity Ratio,0.41,0.41,0.19,0.23,0.20,0.20,0.21,0.21,0.21,0.06,0.07,0.08,0.09,0.05,0.06,0.07,0.08,0.14,0.17,0.17,0.33,0.36,0.37,0.36,0.32,0.30,0.30,0.05,0.07,0.13,0.36,0.12,0.07,0.05,0.11,0.05,0.08,0.06,0.02,0.05,0.02,Upgrade
Dividend Yield,5.49%,1.15%,1.89%,1.05%,1.06%,0.97%,0.94%,0.86%,0.87%,0.97%,1.14%,1.38%,1.19%,1.13%,0.76%,0.84%,0.71%,0.66%,0.66%,0.62%,0.51%,0.47%,0.52%,0.44%,0.47%,0.40%,0.40%,0.38%,0.40%,0.41%,0.30%,0.31%,0.32%,0.29%,0.24%,0.37%,0.09%,-,0.21%,-,0.22%,Upgrade
Payout Ratio,54.90%,47.60%,76.90%,40.00%,52.60%,100.00%,55.60%,83.30%,76.90%,100.00%,62.50%,76.90%,62.50%,62.50%,45.50%,38.50%,200.00%,45.50%,23.30%,45.50%,34.60%,40.00%,160.00%,35.00%,50.00%,60.00%,46.20%,38.50%,125.00%,50.00%,36.40%,33.30%,36.40%,40.00%,1.70%,23.50%,14.30%,0.00%,28.60%,0.00%,-,Upgrade
Buyback Yield / Dilution,3.65%,3.65%,2.99%,4.82%,8.79%,10.32%,10.32%,7.54%,3.64%,3.17%,3.64%,3.46%,3.19%,6.15%,8.77%,11.47%,12.26%,9.64%,6.66%,4.27%,3.80%,3.84%,4.40%,3.45%,4.18%,4.03%,4.21%,4.78%,4.41%,4.12%,2.77%,2.49%,0.73%,-0.77%,-0.73%,-0.90%,-0.85%,-0.73%,-0.73%,-0.70%,-0.65%,Upgrade
Total Shareholder Return,9.14%,4.80%,4.88%,5.87%,9.85%,11.29%,11.26%,8.41%,4.50%,4.14%,4.78%,4.84%,4.38%,7.29%,9.53%,12.31%,12.97%,10.30%,7.33%,4.89%,4.31%,4.31%,4.92%,3.89%,4.65%,4.43%,4.61%,5.15%,4.81%,4.52%,3.07%,2.80%,1.05%,-0.48%,-0.49%,-0.53%,-0.76%,-0.73%,-0.52%,-0.70%,-0.43%,Upgrade
