Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Market Capitalization,"1,088","1,258","1,582","1,113","1,150","1,207","1,331","1,247","1,162","1,216","1,003",802,825,745,"1,098","1,065","1,125","1,026",950,"1,157","1,178","1,008",871,956,887,865,828,669,589,601,648,720,758,700,772,807,878,894,973,"1,055","1,030",Upgrade
Market Cap Growth,-,4.28%,18.80%,-10.77%,-1.03%,-0.75%,32.78%,55.38%,40.82%,63.18%,-8.68%,-24.63%,-26.65%,-27.41%,15.58%,-8.00%,-4.51%,1.85%,9.09%,21.02%,32.87%,16.54%,5.16%,42.88%,50.47%,43.95%,27.75%,-7.01%,-22.25%,-14.16%,-16.08%,-10.81%,-13.69%,-21.74%,-20.60%,-23.53%,-14.70%,-6.59%,-2.11%,3.63%,-,Upgrade
Enterprise Value,"1,794","1,964","1,845",916,766,485,548,461,180,413,420,381,722,976,"1,252","1,314","1,367","1,209","1,208","1,246","1,302",940,873,937,"1,005",815,806,709,608,533,659,776,743,534,689,798,791,788,883,823,850,Upgrade
PE Ratio,10.95,13.50,22.19,14.39,14.14,14.17,14.22,12.72,10.96,12.21,11.32,9.91,11.05,9.64,13.66,13.64,15.07,14.28,15.46,33.94,51.03,68.17,59.72,27.57,24.79,27.84,35.91,40.78,60.56,154.60,132.78,188.40,137.30,77.84,84.17,102.18,159.48,142.49,140.42,118.17,11191.85,Upgrade
PS Ratio,3.20,3.70,5.32,3.94,4.04,4.15,4.34,3.94,3.52,3.68,3.18,2.65,2.91,2.68,3.96,3.93,4.21,3.88,3.61,4.78,5.39,5.13,5.05,5.48,5.09,5.14,5.11,4.00,3.62,3.67,3.91,4.73,4.88,4.41,4.76,4.71,4.94,4.84,4.99,5.13,4.92,Upgrade
PB Ratio,0.96,1.11,1.45,1.21,1.41,1.47,1.59,1.48,1.36,1.46,1.22,1.00,1.06,0.98,1.43,1.41,1.53,1.44,1.37,1.72,1.79,1.56,1.64,1.74,1.63,1.61,1.54,1.22,0.98,1.00,1.05,1.16,1.06,0.92,0.97,1.00,1.02,1.00,1.08,1.02,0.99,Upgrade
Debt / Equity Ratio,0.95,0.95,0.42,0.06,0.08,0.08,0.07,0.03,0.03,0.02,0.03,0.03,0.05,0.48,0.35,0.49,0.45,0.40,0.53,0.30,0.40,0.34,0.49,0.40,0.46,0.31,0.24,0.30,0.28,0.21,0.29,0.34,0.32,0.43,0.22,0.14,0.10,0.10,0.11,0.11,0.12,Upgrade
Dividend Yield,3.32%,0.76%,0.60%,0.65%,0.61%,0.58%,0.51%,0.55%,0.59%,0.54%,0.62%,0.77%,0.75%,0.84%,0.57%,0.56%,0.53%,0.52%,0.56%,0.38%,0.37%,0.28%,0.29%,0.26%,0.28%,0.22%,0.25%,0.21%,0.25%,0.25%,0.24%,0.23%,0.24%,0.27%,0.26%,0.26%,0.25%,0.50%,0.24%,0.24%,0.25%,Upgrade
Payout Ratio,36.10%,23.60%,59.50%,45.10%,34.30%,37.70%,29.30%,34.40%,28.20%,24.10%,22.70%,22.00%,35.10%,39.20%,32.30%,27.50%,29.20%,27.90%,30.40%,23.70%,24.60%,32.10%,-23.70%,33.30%,26.50%,22.60%,19.40%,16.70%,33.30%,500.00%,50.00%,100.00%,-125.00%,166.70%,83.30%,62.50%,100.00%,333.30%,166.70%,250.00%,83.30%,Upgrade
Buyback Yield / Dilution,-24.92%,-24.92%,-24.15%,-1.50%,2.35%,2.13%,0.98%,-0.45%,-1.19%,0.70%,1.34%,1.86%,2.36%,0.43%,0.14%,0.10%,-0.69%,-1.14%,-12.98%,-14.16%,-13.73%,-12.51%,3.80%,0.97%,5.74%,8.10%,5.24%,14.85%,19.04%,20.80%,22.27%,21.70%,17.58%,15.23%,16.81%,18.76%,15.75%,14.30%,9.41%,1.32%,0.45%,Upgrade
Total Shareholder Return,-21.60%,-24.16%,-23.54%,-0.85%,2.96%,2.71%,1.49%,0.09%,-0.60%,1.23%,1.96%,2.63%,3.11%,1.27%,0.71%,0.66%,-0.16%,-0.62%,-12.42%,-13.78%,-13.36%,-12.23%,4.09%,1.23%,6.02%,8.32%,5.49%,15.05%,19.29%,21.05%,22.51%,21.93%,17.82%,15.51%,17.06%,19.02%,16.00%,14.80%,9.65%,1.56%,0.71%,Upgrade
