Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+53 Quarters
Market Capitalization,"3,658","4,228","5,612","6,197","5,523","7,025","7,271","7,160","6,718","6,737","4,885","2,699","3,185","2,911","4,900","4,367","4,424","4,241","3,591","4,684","4,777","5,000","5,153","5,199","3,129","3,307","3,200","2,495","2,054","2,014","2,098","1,778","1,951","1,592","1,410","1,286","1,404","1,325","1,143","1,047",901,Upgrade
Market Cap Growth,-,-39.82%,-22.82%,-13.45%,-17.79%,4.27%,48.85%,165.26%,110.95%,131.48%,-0.32%,-38.19%,-28.00%,-31.37%,36.47%,-6.78%,-7.40%,-15.19%,-30.32%,-9.90%,52.66%,51.22%,61.02%,108.36%,52.36%,64.22%,52.53%,40.31%,5.30%,26.47%,48.80%,38.34%,38.91%,20.18%,23.32%,22.84%,55.92%,63.15%,74.93%,56.21%,33.45%,Upgrade
Enterprise Value,"3,579","4,149","5,518","5,898","5,804","5,237","4,634","5,273","5,565","5,281","2,810","1,741","3,191","5,060","7,311","6,345","6,374","6,462","4,902","6,250","6,306","7,206","6,294","7,010","3,986","3,767","3,859","2,967","2,668","2,520","2,298","2,207","2,318","1,957","1,608","1,445","1,523","1,471","1,194","1,134","1,202",Upgrade
PE Ratio,6.55,7.64,10.29,11.45,10.44,13.62,14.20,14.63,14.49,16.93,16.03,9.19,10.71,8.68,12.22,10.91,11.54,11.47,9.99,16.10,18.26,22.96,29.62,28.37,20.69,23.80,25.15,21.15,18.71,19.81,21.97,20.35,23.95,20.96,20.01,19.17,22.11,21.84,19.81,19.33,17.72,Upgrade
PS Ratio,2.41,2.78,3.80,4.31,3.97,5.23,5.54,5.64,5.54,6.18,5.22,3.00,3.59,3.11,4.89,4.40,4.64,4.60,3.98,5.39,5.64,6.57,7.75,9.02,6.52,7.39,7.48,6.19,5.52,5.92,6.68,6.26,7.38,6.29,5.83,5.48,6.15,6.00,5.32,4.92,4.34,Upgrade
PB Ratio,0.64,0.74,1.02,1.16,1.04,1.33,1.37,1.38,1.32,1.36,1.00,0.56,0.68,0.66,1.13,1.02,1.06,1.05,0.91,1.20,1.25,1.33,1.39,1.42,0.87,1.92,2.14,1.69,1.63,1.64,1.82,1.57,2.32,1.93,1.76,1.64,1.84,1.78,1.58,1.47,1.29,Upgrade
Debt / Equity Ratio,0.48,0.48,0.20,0.28,0.36,0.29,0.28,0.30,0.34,0.35,0.38,0.44,0.57,0.72,0.67,0.67,0.62,0.67,0.51,0.54,0.57,0.69,0.52,0.60,0.39,0.38,0.56,0.49,0.86,0.72,0.45,0.67,0.76,0.80,0.48,0.48,0.43,0.43,0.36,0.42,0.78,Upgrade
Dividend Yield,1.85%,0.40%,0.30%,0.27%,0.30%,0.24%,0.19%,0.19%,0.20%,0.20%,0.25%,0.45%,0.38%,0.42%,0.25%,0.28%,0.28%,0.29%,0.35%,0.23%,0.23%,0.22%,0.17%,0.21%,0.24%,0.21%,0.20%,0.26%,0.29%,0.28%,0.23%,0.26%,0.22%,0.27%,0.20%,0.22%,0.20%,0.21%,0.24%,-,-,Upgrade
Payout Ratio,12.00%,12.50%,12.40%,11.50%,11.80%,13.30%,10.50%,10.20%,10.60%,11.20%,11.30%,11.30%,19.30%,43.20%,12.70%,11.00%,12.20%,13.10%,12.90%,11.50%,12.40%,13.00%,56.00%,16.70%,17.30%,16.90%,17.50%,19.70%,18.70%,20.00%,17.90%,18.80%,18.50%,19.40%,14.80%,15.40%,16.30%,17.00%,17.80%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-0.15%,-0.15%,-0.36%,-0.19%,-0.17%,-0.36%,-0.58%,-0.63%,-0.65%,0.41%,1.03%,1.56%,1.68%,1.51%,0.90%,1.21%,1.11%,0.31%,-20.43%,-0.34%,-44.35%,-59.46%,-39.41%,-68.19%,-27.85%,-18.78%,-12.37%,-18.37%,-18.06%,-15.45%,-16.33%,-10.35%,-1.35%,-1.18%,-1.46%,-1.59%,-1.89%,-2.22%,-0.75%,-0.24%,0.12%,Upgrade
Total Shareholder Return,1.70%,0.25%,-0.06%,0.08%,0.13%,-0.12%,-0.39%,-0.44%,-0.44%,0.61%,1.28%,2.01%,2.06%,1.92%,1.15%,1.49%,1.38%,0.60%,-20.09%,-0.10%,-44.13%,-59.24%,-39.24%,-67.99%,-27.61%,-18.57%,-12.17%,-18.11%,-17.77%,-15.17%,-16.10%,-10.09%,-1.13%,-0.92%,-1.26%,-1.37%,-1.69%,-2.01%,-0.51%,-0.24%,0.12%,Upgrade
