Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+65 Quarters
Market Capitalization,794,"1,015","1,141","1,037",947,"1,080",961,892,885,880,641,502,577,546,878,779,815,752,703,857,942,940,912,966,893,928,867,624,469,419,447,421,451,436,444,370,409,403,443,402,311,Upgrade
Market Cap Growth,-,-5.99%,18.76%,16.30%,7.07%,22.65%,49.94%,77.66%,53.35%,61.20%,-26.97%,-35.54%,-29.20%,-27.34%,24.80%,-9.11%,-13.56%,-20.06%,-22.85%,-11.27%,5.58%,1.35%,5.18%,54.82%,90.18%,121.64%,93.91%,48.17%,4.15%,-3.96%,0.76%,13.80%,10.06%,8.11%,0.07%,-7.97%,31.45%,37.33%,46.64%,43.90%,9.81%,Upgrade
Enterprise Value,"1,572","1,793","1,875","1,396","1,380","1,008","1,060",570,764,951,702,526,710,958,"1,228","1,000","1,141","1,101","1,015","1,014","1,299","1,216","1,190","1,198","1,242","1,140","1,113",857,766,675,783,705,763,684,687,577,642,532,583,485,436,Upgrade
PE Ratio,7.27,9.12,10.63,10.81,10.58,12.30,10.11,9.73,10.55,12.89,11.14,8.75,9.33,8.10,12.42,11.54,12.46,11.79,11.09,14.05,16.25,16.93,17.34,18.81,18.23,20.29,20.87,16.41,13.59,12.97,13.76,13.18,13.92,13.49,14.25,12.12,14.17,14.92,17.75,17.14,13.95,Upgrade
PS Ratio,2.37,3.02,3.44,3.40,3.30,3.94,3.59,3.37,3.57,3.93,3.09,2.47,2.79,2.53,3.98,3.65,3.94,3.78,3.67,4.53,5.05,5.09,4.94,5.35,5.01,5.42,5.33,4.03,3.19,2.97,3.29,3.17,3.49,3.42,3.54,2.95,3.31,3.34,3.82,3.63,2.95,Upgrade
PB Ratio,0.70,0.90,1.03,0.96,0.87,0.99,1.16,1.10,1.11,1.15,0.84,0.67,0.77,0.74,1.21,1.09,1.17,1.10,1.13,1.41,1.58,1.60,1.56,1.67,1.57,1.66,1.58,1.25,1.03,0.94,1.12,1.06,1.15,1.12,1.17,0.99,1.11,1.12,1.26,1.16,0.91,Upgrade
Debt / Equity Ratio,0.93,0.93,0.87,0.56,0.62,0.32,0.40,0.42,0.32,0.36,0.43,0.49,0.64,0.95,0.87,0.71,0.82,0.85,0.83,0.55,0.83,0.69,0.72,0.75,0.94,0.65,0.77,0.86,0.99,1.05,1.13,1.02,1.15,0.98,0.93,0.90,1.01,0.77,0.69,0.66,0.69,Upgrade
Dividend Yield,4.75%,0.93%,0.82%,0.91%,0.99%,0.81%,0.71%,0.77%,0.77%,0.72%,0.98%,1.26%,1.09%,1.16%,0.72%,0.81%,0.77%,0.77%,0.78%,0.64%,0.58%,0.50%,0.52%,0.49%,0.53%,0.48%,0.49%,0.68%,0.83%,0.84%,0.72%,0.77%,0.71%,0.65%,0.64%,0.77%,0.66%,0.66%,0.60%,0.63%,0.67%,Upgrade
Payout Ratio,34.30%,48.30%,28.40%,33.00%,33.00%,54.00%,31.40%,31.40%,25.50%,27.80%,33.80%,44.60%,54.30%,52.10%,33.80%,33.80%,36.80%,37.10%,35.90%,32.90%,34.80%,31.20%,35.70%,34.50%,35.70%,36.50%,35.20%,38.00%,39.60%,42.50%,38.60%,42.50%,40.50%,34.10%,35.70%,34.10%,35.50%,37.40%,37.40%,37.20%,37.20%,Upgrade
Buyback Yield / Dilution,-0.38%,-0.38%,-28.07%,-28.06%,-28.02%,-28.01%,-0.27%,-0.26%,-0.28%,0.03%,0.06%,0.04%,-0.04%,-0.35%,-6.34%,-6.33%,-6.25%,-6.28%,-0.28%,-0.28%,-0.26%,-0.07%,-6.55%,-6.55%,-14.82%,-14.78%,-17.24%,-17.25%,-8.81%,-8.81%,0.01%,0.03%,0.03%,-0.72%,-0.76%,-1.03%,-20.90%,-20.24%,-20.68%,-32.39%,-10.75%,Upgrade
Total Shareholder Return,4.37%,0.55%,-27.24%,-27.16%,-27.03%,-27.21%,0.44%,0.50%,0.50%,0.74%,1.04%,1.30%,1.05%,0.80%,-5.63%,-5.52%,-5.47%,-5.51%,0.50%,0.36%,0.32%,0.43%,-6.03%,-6.06%,-14.28%,-14.29%,-16.76%,-16.57%,-7.98%,-7.97%,0.73%,0.79%,0.75%,-0.07%,-0.12%,-0.26%,-20.25%,-19.58%,-20.08%,-31.77%,-10.08%,Upgrade
