Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+15 Quarters
Market Capitalization,"2,293","2,517","2,591","2,766","3,192","4,257","4,834","3,612","3,319","3,240","2,874","1,649","1,582","1,246","1,993","1,719","1,636","1,541","1,351","1,653","1,727","1,830","1,476","1,635","1,526","1,285",961,778,703,750,881,795,810,591,579,433,460,574,564,556,612,Upgrade
Market Cap Growth,-,-40.86%,-46.40%,-23.43%,-3.83%,31.38%,68.22%,119.09%,109.81%,159.99%,44.16%,-4.10%,-3.31%,-19.10%,47.53%,3.97%,-5.26%,-15.81%,-8.44%,1.12%,13.18%,42.42%,53.53%,110.10%,116.98%,71.22%,9.14%,-2.14%,-13.14%,27.00%,52.22%,83.61%,75.95%,2.93%,2.57%,-22.08%,-24.81%,-7.85%,-2.21%,58.31%,112.25%,Upgrade
Enterprise Value,"3,895","4,117","3,589","5,830","4,851","5,725","7,167","6,397","5,091","4,351","5,342","4,962","3,452","2,609","3,064","3,201","3,155","3,044","2,698","3,793","3,030","2,585","2,379","5,002","3,251","2,795","2,987","2,285","3,126","1,447","3,552","2,230","2,007","2,119","1,835","1,392","1,277","1,102",934,993,"1,099",Upgrade
PE Ratio,13.69,14.87,12.12,10.96,11.52,15.26,18.19,13.43,13.25,12.64,11.67,8.00,8.04,7.04,11.50,9.76,9.63,9.13,8.37,7.70,8.17,8.94,6.99,10.98,10.58,9.07,8.44,7.98,7.98,9.84,10.72,10.20,11.12,9.01,11.25,9.34,11.70,14.02,13.58,13.28,14.96,Upgrade
PS Ratio,1.95,2.14,2.06,2.00,2.26,3.14,3.84,3.01,3.01,3.02,2.65,1.73,1.73,1.44,2.44,2.11,2.08,2.01,1.86,2.30,2.42,2.61,2.07,2.39,2.32,2.01,1.67,1.50,1.45,1.67,1.88,1.73,1.85,1.45,1.60,1.30,1.49,1.82,1.77,1.64,1.82,Upgrade
PB Ratio,1.36,1.49,1.53,1.66,1.95,2.67,3.12,2.65,2.57,2.60,2.40,1.48,1.45,1.20,1.93,1.73,1.71,1.67,1.50,1.84,1.99,2.21,1.82,2.30,2.24,2.00,1.58,1.37,1.32,1.50,1.81,1.72,1.85,1.43,1.34,1.06,1.18,1.52,1.40,1.42,1.61,Upgrade
Debt / Equity Ratio,1.07,1.07,0.73,1.96,1.13,1.04,1.73,2.30,1.63,1.13,2.35,3.25,1.98,1.54,1.16,1.56,1.68,1.77,1.62,2.58,1.63,1.17,1.36,4.88,2.63,2.44,3.53,2.82,4.69,1.60,5.77,3.25,2.91,3.91,3.19,2.61,2.28,1.59,1.36,1.29,1.48,Upgrade
Dividend Yield,3.58%,0.82%,0.76%,0.71%,0.61%,0.46%,0.33%,0.44%,0.47%,0.48%,0.39%,0.68%,0.70%,0.90%,0.47%,0.54%,0.56%,0.60%,0.58%,0.48%,0.46%,0.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,47.70%,78.70%,48.00%,42.60%,36.80%,28.00%,20.20%,22.40%,28.60%,27.50%,13.60%,21.30%,18.20%,23.50%,21.60%,21.10%,22.10%,20.80%,17.10%,20.80%,19.10%,21.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-0.61%,-0.61%,-2.44%,-3.69%,-4.22%,-4.29%,-2.18%,-1.24%,-1.65%,-0.37%,-1.01%,-0.95%,-0.38%,-1.55%,0.95%,2.61%,2.38%,1.43%,-7.92%,2.18%,1.88%,2.74%,2.96%,-4.93%,-4.80%,-3.98%,2.42%,-1.09%,-1.28%,5.18%,5.72%,4.96%,5.36%,4.12%,5.45%,6.79%,7.35%,0.87%,-33.09%,-35.13%,-56.93%,Upgrade
Total Shareholder Return,2.92%,0.21%,-1.68%,-2.98%,-3.61%,-3.83%,-1.85%,-0.80%,-1.18%,0.11%,-0.62%,-0.27%,0.33%,-0.65%,1.42%,3.14%,2.95%,2.02%,-7.34%,2.66%,2.33%,3.17%,2.96%,-4.93%,-4.80%,-3.98%,2.42%,-1.09%,-1.28%,5.18%,5.72%,4.96%,5.36%,4.12%,5.45%,6.79%,7.35%,0.87%,-33.09%,-35.13%,-56.93%,Upgrade
