Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+62 Quarters
Market Capitalization,"2,990","3,094","3,910","3,268","3,403","3,869","3,601","2,736","3,084","3,009","2,545","2,022","2,262","1,716","2,725","2,202","2,468","2,445","2,524","3,192","3,243","2,639","2,739","2,586","2,332","2,086","1,985","1,560","1,173","1,375","1,960","1,798","2,079","2,239","2,207","1,711","1,829","1,696","1,822","1,373","1,005",Upgrade
Market Cap Growth,-,-20.05%,8.58%,19.46%,10.35%,28.59%,41.47%,35.29%,36.37%,75.32%,-6.60%,-8.16%,-8.37%,-29.82%,7.96%,-31.03%,-23.90%,-7.33%,-7.83%,23.46%,39.06%,26.50%,37.97%,65.73%,98.92%,51.68%,1.30%,-13.24%,-43.60%,-38.59%,-11.20%,5.08%,13.70%,32.04%,21.14%,24.63%,81.93%,79.77%,137.54%,88.56%,52.34%,Upgrade
Enterprise Value,"1,069","1,185","2,861","2,333","2,691","2,510",-334,"-9,375","-7,866","-7,504","-5,977",-61,426,456,"1,084","1,801","1,990","2,067","2,917","2,800","2,721","2,652","2,041","2,036","1,888","1,649","1,929","1,483",261,"1,303","2,197","1,921","2,014","2,614","2,173","1,644","1,085","1,785","1,720","1,376",807,Upgrade
PE Ratio,7.55,6.80,3.32,2.33,2.74,4.68,8.37,8.00,3.58,4.47,3.99,2.34,9.40,3.35,11.07,27.60,11.66,8.52,5.51,7.24,9.87,10.09,15.68,10.00,12.01,11.46,23.85,-413.08,11.62,8.13,8.91,8.28,11.07,15.81,17.51,11.74,13.63,7.80,7.19,5.75,5.75,Upgrade
PS Ratio,1.54,1.60,2.76,1.75,1.77,1.35,0.98,0.76,0.80,0.81,1.05,0.81,0.96,0.80,0.79,1.16,1.01,1.01,1.63,0.99,1.10,0.86,0.70,0.79,0.78,0.76,0.89,0.73,0.72,0.90,1.29,1.15,1.09,1.05,1.02,0.71,0.72,0.73,0.70,0.65,0.49,Upgrade
PB Ratio,1.14,1.19,1.66,1.02,0.88,0.75,0.57,0.43,0.49,0.51,0.40,0.33,0.45,0.49,0.60,0.53,0.71,0.83,1.05,1.28,1.34,1.04,0.96,0.94,0.88,0.86,0.87,0.56,0.45,0.62,1.01,0.84,1.09,0.96,1.03,0.87,0.96,1.02,1.32,0.99,0.70,Upgrade
Debt / Equity Ratio,0.33,0.33,0.37,0.27,0.15,0.11,0.09,0.09,0.09,0.10,0.09,0.09,0.11,0.16,0.14,0.18,0.21,0.25,0.31,0.30,0.30,0.29,0.26,0.27,0.43,0.30,0.32,0.26,0.24,0.28,0.33,0.30,0.35,0.29,0.31,0.37,0.38,0.46,0.57,0.67,0.38,Upgrade
Dividend Yield,0.94%,-,0.79%,-,-,-,0.87%,-,-,-,1.16%,-,-,-,1.00%,-,-,-,1.00%,-,-,-,0.85%,-,-,-,1.06%,-,-,-,0.92%,-,-,-,0.69%,-,-,-,0.68%,-,-,Upgrade
Payout Ratio,7.00%,0.00%,-514.30%,0.00%,0.00%,0.00%,38.20%,0.00%,0.00%,0.00%,-355.60%,0.00%,0.00%,0.00%,12.40%,0.00%,0.00%,0.00%,47.50%,0.00%,0.00%,0.00%,63.40%,0.00%,0.00%,0.00%,16.80%,0.00%,0.00%,0.00%,56.40%,0.00%,0.00%,0.00%,48.80%,0.00%,0.00%,0.00%,25.40%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,12.55%,12.55%,7.36%,5.27%,2.48%,-1.59%,-0.54%,-0.61%,-4.26%,-4.54%,-1.07%,-1.07%,-0.71%,-0.87%,-0.78%,-0.77%,-0.87%,-0.69%,-1.37%,-1.53%,-1.51%,-1.81%,-1.20%,-1.04%,-7.86%,-7.84%,-7.99%,-14.07%,-6.78%,-6.49%,-7.87%,-3.14%,-3.67%,-7.06%,-9.48%,-15.59%,-16.11%,-13.33%,-9.95%,-3.34%,-6.83%,Upgrade
Total Shareholder Return,13.49%,12.55%,8.15%,5.27%,2.48%,-1.59%,0.33%,-0.61%,-4.26%,-4.54%,0.09%,-1.07%,-0.71%,-0.87%,0.22%,-0.77%,-0.87%,-0.69%,-0.37%,-1.53%,-1.51%,-1.81%,-0.35%,-1.04%,-7.86%,-7.84%,-6.93%,-14.07%,-6.78%,-6.49%,-6.96%,-3.14%,-3.67%,-7.06%,-8.79%,-15.59%,-16.11%,-13.33%,-9.26%,-3.34%,-6.83%,Upgrade
