Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+68 Quarters
Market Capitalization,"3,832","4,161","3,451","3,410","4,141","4,668","4,823","4,949","4,679","3,932","3,248","2,608","2,664","1,825","2,905","2,836","2,823","2,792","2,633","2,985","2,788","2,590","2,345","2,272","2,282","2,209","2,223","2,201","2,292","2,344","2,332","2,679","2,963","3,110","2,510","2,518","2,491","2,398","1,965","2,104","2,198",Upgrade
Market Cap Growth,-,-10.87%,-28.45%,-31.09%,-11.49%,18.71%,48.50%,89.78%,75.64%,115.40%,11.81%,-8.05%,-5.64%,-34.63%,10.32%,-4.99%,1.27%,7.82%,12.26%,31.37%,22.18%,17.27%,5.48%,3.23%,-0.47%,-5.78%,-4.65%,-17.84%,-22.63%,-24.64%,-7.08%,6.39%,18.95%,29.72%,27.74%,19.67%,13.32%,4.10%,7.18%,29.83%,64.68%,Upgrade
Enterprise Value,"4,161","4,161","3,451","3,410","4,141","4,668","4,823","4,949","4,679","3,932","3,248","2,608","2,664","1,825","2,905","2,836","2,823","2,792","2,633","2,985","2,788","2,590","2,345","2,272","2,282","2,209","2,223","2,201","2,292","2,344","2,332","2,679","2,963","3,110","2,510","2,518","2,491","2,398","1,965","2,104","2,198",Upgrade
PE Ratio,13.79,16.27,12.59,10.16,11.26,11.95,12.50,13.98,14.08,13.19,11.63,9.80,10.28,7.18,12.18,12.98,12.58,12.11,10.86,11.43,11.69,11.68,11.31,11.28,10.94,10.73,10.27,11.29,12.27,11.96,12.55,14.01,15.33,16.55,14.06,13.94,15.00,14.67,11.87,15.68,26.95,Upgrade
PS Ratio,13.16,14.47,11.30,9.27,10.36,11.07,11.59,12.90,12.94,12.01,10.53,8.84,9.26,6.44,10.91,11.57,11.24,10.84,9.73,10.31,10.49,10.43,10.09,10.09,9.83,9.65,9.29,10.11,10.91,10.66,11.10,12.42,13.65,14.73,12.49,12.42,13.30,13.01,10.57,14.04,22.26,Upgrade
PB Ratio,1.84,2.03,1.67,2.17,2.83,2.94,2.97,3.19,2.92,2.42,2.03,1.74,1.79,1.20,1.87,1.95,1.92,1.95,1.77,2.01,1.82,1.66,1.52,1.58,1.58,1.46,1.44,1.49,1.51,1.50,1.48,1.76,1.84,1.95,1.54,1.64,1.62,1.58,1.28,1.48,1.36,Upgrade
Dividend Yield,8.02%,1.91%,1.86%,2.03%,2.16%,2.74%,1.82%,1.84%,1.74%,2.43%,2.04%,2.26%,2.35%,4.57%,2.08%,1.91%,1.65%,2.22%,2.53%,2.04%,2.56%,3.13%,2.04%,2.02%,1.95%,2.93%,1.92%,1.75%,1.72%,2.13%,1.80%,1.80%,1.52%,1.85%,1.74%,1.73%,1.51%,2.40%,1.87%,2.06%,1.83%,Upgrade
Payout Ratio,121.90%,118.60%,110.30%,126.80%,130.40%,148.30%,70.10%,102.20%,89.00%,119.80%,74.20%,87.10%,108.50%,134.90%,75.00%,90.30%,90.70%,130.60%,109.50%,91.20%,123.70%,140.00%,60.70%,106.50%,107.00%,145.70%,58.40%,76.90%,100.00%,90.90%,81.10%,114.30%,93.80%,126.70%,80.40%,100.00%,88.60%,157.90%,64.50%,128.10%,95.00%,Upgrade
Buyback Yield / Dilution,-14.64%,-14.64%,-1.67%,2.55%,0.89%,-0.96%,-2.68%,-3.50%,-2.76%,-0.13%,-0.19%,0.20%,-2.95%,-1.59%,0.40%,1.43%,2.71%,-0.20%,-2.93%,-4.84%,-1.21%,0.20%,1.26%,3.14%,1.94%,3.39%,3.02%,4.15%,1.94%,0.71%,-0.63%,-4.03%,-4.25%,-4.92%,-5.53%,8.63%,8.84%,8.70%,12.46%,-0.74%,-0.37%,Upgrade
Total Shareholder Return,-6.51%,-12.72%,0.19%,4.57%,3.06%,1.78%,-0.86%,-1.67%,-1.02%,2.29%,1.85%,2.46%,-0.60%,2.99%,2.48%,3.34%,4.36%,2.01%,-0.41%,-2.80%,1.34%,3.33%,3.29%,5.16%,3.88%,6.32%,4.94%,5.90%,3.65%,2.84%,1.17%,-2.22%,-2.72%,-3.08%,-3.79%,10.36%,10.34%,11.10%,14.34%,1.32%,1.45%,Upgrade
